일자,현재가,대비부호,전일대비,등락율,체결수량,프로그램매도금액,프로그램매수금액,프로그램순매수금액,프로그램순매수금액증감,프로그램매도수량,프로그램매수수량,프로그램순매수수량,프로그램순매수수량증감,거래소구분
20260625,-183000,5,-12500,-6.39,516841,34616,36984,+2368,+7463,185228,198679,+13451,+40028,KRX
20260624,+195500,2,+1900,+0.98,458394,50189,45094,--5095,--12391,260363,233786,--26577,--62483,KRX
20260623,-193600,5,-9900,-4.86,396265,42137,49433,+7296,--4109,212022,247928,+35906,--19265,KRX
20260622,-203500,5,-3500,-1.69,401097,44145,55550,+11405,--1270,213090,268261,+55171,--6192,KRX
20260619,-207000,5,-4500,-2.13,611211,77980,90655,+12675,+6074,376389,437752,+61363,+30150,KRX
20260618,-211500,5,-7500,-3.42,414563,45897,52498,+6601,+5540,216242,247455,+31213,+26488,KRX
20260617,-219000,5,-7500,-3.31,452271,55340,56401,+1061,--45296,248869,253594,+4725,--197608,KRX
20260616,+226500,2,+13500,+6.34,956649,67615,113972,+46357,+24977,296364,498697,+202333,+102969,KRX
20260615,+213000,2,+4500,+2.16,459919,42609,63989,+21380,+7108,199630,298994,+99364,+29741,KRX
20260612,+208500,2,+20100,+10.67,992137,101041,115313,+14272,+23987,492666,562289,+69623,+121506,KRX
20260611,-188400,5,-1000,-0.53,654863,86046,76331,--9715,--1713,463045,411162,--51883,--9062,KRX
20260610,+189400,2,+8500,+4.70,515083,55040,47038,--8002,+3465,294385,251564,--42821,+21817,KRX
20260609,+180900,2,+5900,+3.37,637669,67979,56512,--11467,--6838,377866,313228,--64638,--37861,KRX
20260608,-175000,5,-16400,-8.57,480753,40301,35672,--4629,--1616,229989,203212,--26777,--11223,KRX
20260605,-191400,5,-1300,-0.67,408005,36273,33260,--3013,+35171,190365,174811,--15554,+183026,KRX
20260604,-192700,5,-10300,-5.07,664121,82296,44112,--38184,--19894,426077,227497,--198580,--106781,KRX
20260602,-203000,5,-10000,-4.69,700044,91589,73299,--18290,--78398,450809,359010,--91799,--368857,KRX
20260601,+213000,2,+12500,+6.23,935835,78925,139033,+60108,+88882,367834,644892,+277058,+421008,KRX
20260529,-200500,5,-5500,-2.67,1158750,140161,111387,--28774,--17757,698570,554620,--143950,--90753,KRX
20260528,-206000,5,-1000,-0.48,697483,83432,72415,--11017,--5132,405793,352596,--53197,--24237,KRX
20260527,-207000,5,-7000,-3.27,711554,83883,77998,--5885,+32514,399605,370645,--28960,+152254,KRX
20260526,+214000,2,+8000,+3.88,790629,111824,73425,--38399,--35936,528580,347366,--181214,--169494,KRX
20260522,+206000,2,+10500,+5.37,529460,54495,52032,--2463,--2297,265237,253517,--11720,--11134,KRX
20260521,+195500,2,+5000,+2.62,523362,42499,42333,--166,--10746,216900,216314,--586,--56242,KRX
20260520,-190500,5,-5100,-2.61,543953,39792,50372,+10580,+21057,209526,265182,+55656,+108219,KRX
20260519,-195600,5,-5400,-2.69,652263,62013,51536,--10477,+7292,313774,261211,--52563,+35527,KRX
20260518,-201000,5,-500,-0.25,537352,63979,46210,--17769,--13620,318545,230455,--88090,--67651,KRX
20260515,-201500,5,-11000,-5.18,505763,49018,44869,--4149,--8404,239420,218981,--20439,--40507,KRX
20260514,-212500,5,-2500,-1.16,484510,42272,46527,+4255,+17412,199318,219386,+20068,+81863,KRX
20260513,215000,3,0,0.00,416167,50439,37282,--13157,--14340,236607,174812,--61795,--69328,KRX
20260512,-215000,5,-4500,-2.05,690139,58903,60086,+1183,--2373,272094,279627,+7533,--8666,KRX
20260511,-219500,5,-3500,-1.57,654544,53089,56645,+3556,+4370,240186,256385,+16199,+19514,KRX
20260508,-223000,5,-12000,-5.11,1107625,85703,84889,--814,+34252,382649,379334,--3315,+143671,KRX
20260507,-235000,5,-27000,-10.31,1459627,122003,86937,--35066,--45542,508501,361515,--146986,--186231,KRX
20260506,-262000,5,-7000,-2.60,896925,103756,114232,+10476,+75077,397111,436356,+39245,+283480,KRX
20260504,+269000,2,+500,+0.19,1312071,151471,86870,--64601,--185453,573034,328799,--244235,--688034,KRX
20260430,+268500,2,+4500,+1.70,1479575,120223,241075,+120852,+63440,443419,887218,+443799,+227087,KRX
20260429,+264000,2,+19500,+7.98,1607652,110199,167611,+57412,+839,417884,634596,+216712,--19374,KRX
20260428,+244500,2,+13500,+5.84,786885,48797,105370,+56573,+101634,204990,441076,+236086,+429140,KRX
20260427,-231000,5,-2000,-0.86,944178,114425,69364,--45061,--34527,485014,291960,--193054,--145657,KRX
20260424,-233000,5,-2500,-1.06,1957754,173333,162799,--10534,--4162,720904,673507,--47397,--19972,KRX
20260423,-235500,5,-2000,-0.84,878027,102053,95681,--6372,--61696,438518,411093,--27425,--264086,KRX
20260422,+237500,2,+16000,+7.22,1153226,71941,127265,+55324,+61556,308032,544693,+236661,+265055,KRX
20260421,+221500,2,+3000,+1.37,737464,80731,74499,--6232,+26346,366559,338165,--28394,+120582,KRX
20260420,+218500,2,+2500,+1.16,634774,82403,49825,--32578,--24111,374939,225963,--148976,--109399,KRX
20260417,+216000,2,+1000,+0.47,612974,84561,76094,--8467,--1155,389935,350358,--39577,--5330,KRX
20260416,+215000,2,+5000,+2.38,636478,85693,78381,--7312,+3376,395776,361529,--34247,+17261,KRX
20260415,-210000,5,-1500,-0.71,760242,114780,104092,--10688,+17280,541847,490339,--51508,+80325,KRX
20260414,+211500,2,+4500,+2.17,1002559,103125,75157,--27968,--18251,481575,349742,--131833,--84668,KRX
20260413,-207000,5,-3000,-1.43,554242,72890,63173,--9717,--23725,351978,304813,--47165,--113796,KRX
20260410,+210000,2,+7000,+3.45,827905,88333,102341,+14008,--853,426202,492833,+66631,--5639,KRX
20260409,-203000,5,-3500,-1.69,727272,79023,93884,+14861,+28099,385837,458107,+72270,+136493,KRX
20260408,-206500,5,-4500,-2.13,845448,81254,68016,--13238,--74,392167,327944,--64223,--939,KRX
20260407,211000,3,0,0.00,735486,83543,70379,--13164,--5212,396381,333097,--63284,--25379,KRX
20260406,+211000,2,+1000,+0.48,569593,49045,41093,--7952,--4459,232447,194542,--37905,--21015,KRX
20260403,+210000,2,+8500,+4.22,985634,72799,69306,--3493,--64279,351005,334115,--16890,--314874,KRX
20260402,+201500,2,+12700,+6.73,1930445,96220,157006,+60786,+46920,473511,771495,+297984,+222786,KRX
20260401,+188800,2,+19300,+11.39,741350,29376,43242,+13866,+20012,157223,232421,+75198,+110537,KRX
20260331,-169500,5,-10500,-5.83,640073,42098,35952,--6146,--7083,245033,209694,--35339,--41271,KRX
20260330,-180000,5,-4200,-2.28,401475,27425,28362,+937,+23933,153108,159040,+5932,+132956,KRX
20260327,-184200,5,-5600,-2.95,448796,48387,25391,--22996,--25945,266775,139751,--127024,--142372,KRX
20260326,-189800,5,-900,-0.47,644593,50144,53093,+2949,--14481,262059,277407,+15348,--78414,KRX
20260325,+190700,2,+12800,+7.20,1090736,73051,90481,+17430,+22042,390444,484206,+93762,+120558,KRX
20260324,+177900,2,+9000,+5.33,690912,50241,45629,--4612,+10189,286608,259812,--26796,+60731,KRX
20260323,-168900,5,-11200,-6.22,854781,64124,49323,--14801,--41033,376969,289442,--87527,--231487,KRX
20260320,-180100,5,-6200,-3.33,1255392,83818,110050,+26232,+32739,464089,608049,+143960,+177093,KRX
20260319,-186300,5,-6700,-3.47,1142220,55193,48686,--6507,--5050,291710,258577,--33133,--25477,KRX
20260318,+193000,2,+100,+0.05,508936,33738,32281,--1457,--14815,175262,167606,--7656,--76689,KRX
20260317,-192900,5,-300,-0.16,480144,22741,36099,+13358,+10627,117419,186452,+69033,+55197,KRX
20260316,-193200,5,-5300,-2.67,562576,34240,36971,+2731,+32373,176088,189924,+13836,+163918,KRX
20260313,-198500,5,-7500,-3.64,763707,67045,37403,--29642,--8704,339159,189077,--150082,--47422,KRX
20260312,+206000,2,+3000,+1.48,640766,78061,57123,--20938,--6553,383734,281074,--102660,--31983,KRX
20260311,-203000,5,-4500,-2.17,936548,109222,94837,--14385,+26629,530528,459851,--70677,+125236,KRX
20260310,-207500,5,-7500,-3.49,875685,99819,58805,--41014,+37599,476344,280431,--195913,+170507,KRX
20260309,-215000,5,-18000,-7.73,1397778,176295,97682,--78613,--90240,819480,453060,--366420,--415543,KRX
20260306,+233000,2,+7500,+3.33,1214459,108967,120594,+11627,--52731,470281,519404,+49123,--240539,KRX
20260305,+225500,2,+23500,+11.63,1394352,62836,127194,+64358,+28714,281669,571331,+289662,+102266,KRX
20260304,-202000,5,-47000,-18.88,3080115,258740,294384,+35644,+165294,1155407,1342803,+187396,+704071,KRX
20260303,+249000,2,+18500,+8.03,3837109,371592,241942,--129650,--249400,1471371,954696,--516675,--1031431,KRX
20260227,+230500,2,+10500,+4.77,1829137,113722,233472,+119750,+115156,489878,1004634,+514756,+494033,KRX
20260226,-220000,5,-2500,-1.12,660400,60366,64960,+4594,--9324,273732,294455,+20723,--41836,KRX
20260225,+222500,2,+1000,+0.45,730341,81215,95133,+13918,+24244,367193,429752,+62559,+110177,KRX
20260224,221500,3,0,0.00,628611,74884,64558,--10326,--28209,341644,294026,--47618,--128442,KRX
20260223,+221500,2,+1500,+0.68,686043,54797,72680,+17883,--25958,248105,328929,+80824,--119373,KRX
20260220,+220000,2,+10000,+4.76,786104,42403,86244,+43841,+7826,194670,394867,+200197,+27318,KRX
20260219,+210000,2,+8500,+4.22,527838,37953,73968,+36015,+30728,182330,355209,+172879,+146965,KRX
20260213,-201500,5,-4500,-2.18,445711,37185,42472,+5287,+30854,183578,209492,+25914,+151364,KRX
20260212,+206000,2,+3500,+1.73,642274,64670,39103,--25567,--30879,317560,192110,--125450,--151654,KRX
20260211,+202500,2,+2500,+1.25,494123,49034,54346,+5312,+60044,242506,268710,+26204,+295241,KRX
20260210,-200000,5,-12500,-5.88,833858,79616,24884,--54732,--84328,391140,122103,--269037,--408274,KRX
20260209,+212500,2,+10000,+4.94,535686,40160,69756,+29596,+33072,189696,328933,+139237,+158235,KRX
20260206,-202500,5,-4500,-2.17,746761,54227,50751,--3476,+133497,273173,254175,--18998,+625683,KRX
20260205,-207000,5,-21500,-9.41,1387140,176847,39874,--136973,--128318,828997,184316,--644681,--607043,KRX
20260204,+228500,2,+6500,+2.93,908482,73784,65129,--8655,--36851,327045,289407,--37638,--165748,KRX
20260203,+222000,2,+7500,+3.50,852324,46933,75129,+28196,+123023,212882,340992,+128110,+565612,KRX
20260202,-214500,5,-16000,-6.94,1665688,193983,99156,--94827,--58718,891064,453562,--437502,--272316,KRX
20260130,+230500,2,+4000,+1.77,2134719,187542,151433,--36109,--56642,832766,667580,--165186,--254263,KRX
20260129,+226500,2,+3500,+1.57,1139757,86803,107336,+20533,--441,389792,478869,+89077,--4648,KRX
20260128,+223000,2,+11500,+5.44,1400214,89108,110082,+20974,+31046,411214,504939,+93725,+141146,KRX
20260127,-211500,5,-1500,-0.70,696371,67579,57507,--10072,--25546,319782,272361,--47421,--119277,KRX
20260126,+213000,2,+5500,+2.65,717159,49277,64751,+15474,+6442,232225,304081,+71856,+27910,KRX
20260123,+207500,2,+1000,+0.48,631848,33124,42156,+9032,+54465,159820,203766,+43946,+261693,KRX
20260122,-206500,5,-9000,-4.18,953664,80833,35400,--45433,--29995,387300,169553,--217747,--145199,KRX
20260121,-215500,5,-3000,-1.37,718595,58714,43276,--15438,--16932,274758,202210,--72548,--78692,KRX
20260120,+218500,2,+3500,+1.63,1306791,75906,77400,+1494,+20215,345176,351320,+6144,+93201,KRX
20260119,215000,3,0,0.00,569588,42757,24036,--18721,--25064,198630,111573,--87057,--116801,KRX
20260116,-215000,5,-4500,-2.05,687877,37929,44272,+6343,+31502,175786,205530,+29744,+144063,KRX
20260115,-219500,5,-3500,-1.57,880442,73885,48726,--25159,+14531,336944,222625,--114319,+62914,KRX
20260114,-223000,5,-9000,-3.88,784784,70978,31288,--39690,--46305,317199,139966,--177233,--206533,KRX
20260113,+232000,2,+14000,+6.42,1068627,57591,64206,+6615,+22304,254407,283707,+29300,+99471,KRX
20260112,-218000,5,-1000,-0.46,776970,59412,43723,--15689,+18036,269156,198985,--70171,+86623,KRX
20260109,+219000,2,+8000,+3.79,1167987,106708,72983,--33725,--51547,492272,335478,--156794,--240947,KRX
20260108,+211000,2,+8500,+4.20,1014322,46580,64402,+17822,+22558,220658,304811,+84153,+107603,KRX
20260107,-202500,5,-4000,-1.94,686532,51040,46304,--4736,--20265,252340,228890,--23450,--99852,KRX
20260106,+206500,2,+7700,+3.87,905678,46570,62099,+15529,+12101,229069,305471,+76402,+59512,KRX
20260105,+198800,2,+5400,+2.79,656563,50261,53689,+3428,+9037,254806,271696,+16890,+46368,KRX
20260102,+193400,2,+5500,+2.93,556477,45280,39671,--5609,--16850,234698,205220,--29478,--89024,KRX
20251230,-187900,5,-1700,-0.90,440136,28474,39715,+11241,--24899,150725,210271,+59546,--131831,KRX
20251229,+189600,2,+9800,+5.45,691289,29450,65590,+36140,+15794,156401,347778,+191377,+78921,KRX
20251226,-179800,5,-3800,-2.07,505954,16269,36615,+20346,+22865,89704,202160,+112456,+125914,KRX
20251224,-183600,5,-5100,-2.70,409043,28762,26243,--2519,--13364,155260,141802,--13458,--71526,KRX
20251223,+188700,2,+5700,+3.11,412221,11111,21956,+10845,+17415,59890,117958,+58068,+94322,KRX
20251222,+183000,2,+3700,+2.06,365888,28482,21912,--6570,--19323,156598,120344,--36254,--106949,KRX
20251219,+179300,2,+4300,+2.46,387330,23042,35795,+12753,+25771,128118,198813,+70695,+144535,KRX
20251218,-175000,5,-5200,-2.89,287160,19976,6958,--13018,--14347,113284,39444,--73840,--81075,KRX
20251217,-180200,5,-1200,-0.66,341609,14931,16260,+1329,+6044,82282,89517,+7235,+33596,KRX
20251216,181400,3,0,0.00,488033,22566,17851,--4715,+4843,126015,99654,--26361,+26012,KRX
20251215,-181400,5,-5000,-2.68,380700,27681,18123,--9558,--24666,151378,99005,--52373,--133794,KRX
20251212,+186400,2,+7200,+4.02,571677,21424,36532,+15108,+27508,115507,196928,+81421,+149152,KRX
20251211,-179200,5,-7800,-4.17,777548,42983,30583,--12400,+21870,235993,168262,--67731,+112708,KRX
20251210,-187000,5,-5200,-2.71,840828,53707,19437,--34270,--26219,282742,102303,--180439,--139105,KRX
20251209,+192200,2,+100,+0.05,901138,63256,55205,--8051,+43974,327115,285781,--41334,+231988,KRX
20251208,+192100,2,+10100,+5.55,1125766,100037,48012,--52025,--48993,525921,252599,--273322,--256822,KRX
20251205,+182000,2,+5800,+3.29,814651,58377,55345,--3032,+9369,323266,306766,--16500,+55138,KRX
20251204,+176200,2,+1600,+0.92,590263,45251,32850,--12401,--16068,260663,189025,--71638,--92957,KRX
20251203,+174600,2,+5100,+3.01,633329,50221,53888,+3667,--14679,288671,309990,+21319,--87906,KRX
20251202,-169500,5,-900,-0.53,820612,54885,73231,+18346,--15813,327293,436518,+109225,--90927,KRX
20251201,-170400,5,-5300,-3.02,596073,19951,54110,+34159,+13921,116826,316978,+200152,+83971,KRX
20251128,-175700,5,-3500,-1.95,595501,34099,54337,+20238,+12228,194102,310283,+116181,+71797,KRX
20251127,-179200,5,-200,-0.11,396109,24858,32868,+8010,--8602,137148,181532,+44384,--48117,KRX
20251126,+179400,2,+2200,+1.24,452494,17675,34287,+16612,--22942,98371,190872,+92501,--131224,KRX
20251125,+177200,2,+2200,+1.26,616585,26006,65560,+39554,+15510,147079,370804,+223725,+85340,KRX
20251124,-175000,5,-7800,-4.27,1464343,92565,116609,+24044,+16430,534838,673223,+138385,+96892,KRX
20251121,-182800,5,-7200,-3.79,379598,23038,30652,+7614,--6273,125526,167019,+41493,--31654,KRX
20251120,+190000,2,+3200,+1.71,494914,27056,40943,+13887,+2766,142471,215618,+73147,+13171,KRX
20251119,-186800,5,-500,-0.27,479905,23661,34782,+11121,+27520,126756,186732,+59976,+143583,KRX
20251118,-187300,5,-9500,-4.83,820713,50751,34352,--16399,--13090,264892,181285,--83607,--66681,KRX
20251117,+196800,2,+100,+0.05,399059,28458,25149,--3309,--8337,145097,128171,--16926,--42168,KRX
20251114,+196700,2,+1200,+0.61,574253,34289,39317,+5028,+2476,172601,197843,+25242,+12216,KRX
20251113,-195500,5,-400,-0.20,613098,42673,45225,+2552,--20792,217997,231023,+13026,--105411,KRX
20251112,-195900,5,-800,-0.41,749923,36287,59631,+23344,+38060,184172,302609,+118437,+191323,KRX
20251111,-196700,5,-11300,-5.43,927317,62137,47421,--14716,--38966,309672,236786,--72886,--189790,KRX
20251110,+208000,2,+9300,+4.68,547704,28120,52370,+24250,+20190,135980,252884,+116904,+95932,KRX
20251107,-198700,5,-13300,-6.27,1218095,59820,63880,+4060,+6087,300735,321707,+20972,+29621,KRX
20251106,-212000,5,-2500,-1.17,525094,44862,42835,--2027,+14924,209758,201109,--8649,+73683,KRX
20251105,-214500,5,-15500,-6.74,1185322,114427,97476,--16951,+41865,529795,447463,--82332,+171255,KRX
20251104,-230000,5,-14500,-5.93,1051336,137427,78611,--58816,--90229,592298,338711,--253587,--381507,KRX
20251103,+244500,2,+14000,+6.07,1171650,90792,122205,+31413,+23541,380079,507999,+127920,+94739,KRX
20251031,-230500,5,-1000,-0.43,446235,37091,44963,+7872,+1315,159970,193151,+33181,+4797,KRX
20251030,+231500,2,+1000,+0.43,571881,49378,55935,+6557,+29633,213573,241957,+28384,+128923,KRX
20251029,-230500,5,-7500,-3.15,676900,70668,47592,--23076,--26848,304121,203582,--100539,--116297,KRX
20251028,+238000,2,+4000,+1.71,626442,68807,72579,+3772,+14324,289386,305144,+15758,+60640,KRX
20251027,-234000,5,-500,-0.21,612119,71061,60509,--10552,+34975,302883,258001,--44882,+148494,KRX
20251024,-234500,5,-7000,-2.90,831412,97372,51845,--45527,--93811,413754,220378,--193376,--392325,KRX
20251023,+241500,2,+7000,+2.99,1674081,117992,166276,+48284,--75130,484258,683207,+198949,--347385,KRX
20251022,+234500,2,+23000,+10.87,1505262,68166,191580,+123414,+142925,300703,847037,+546334,+638144,KRX
20251021,+211500,2,+500,+0.24,415133,41372,21861,--19511,--20454,194770,102960,--91810,--95921,KRX
20251020,+211000,2,+9500,+4.71,629224,45690,46633,+943,+4874,216832,220943,+4111,+23775,KRX
20251017,-201500,5,-5500,-2.66,538590,39866,35935,--3931,+36043,196072,176408,--19664,+174267,KRX
20251016,-207000,5,-6500,-3.04,769928,83872,43898,--39974,--56170,404962,211031,--193931,--270091,KRX
20251015,+213500,2,+11500,+5.69,547346,46772,62968,+16196,+28686,220296,296456,+76160,+136968,KRX
20251014,-202000,5,-8000,-3.81,738072,71366,58876,--12490,+9693,348602,287794,--60808,+43826,KRX
20251013,-210000,5,-10000,-4.55,633676,59190,37007,--22183,--387,278444,173810,--104634,--3863,KRX
20251010,-220000,5,-6000,-2.65,975343,133282,111486,--21796,--43180,605881,505110,--100771,--194828,KRX
20251002,+226000,2,+3500,+1.57,917380,92280,113664,+21384,+38316,411362,505419,+94057,+170923,KRX
20251001,+222500,2,+3500,+1.60,469680,43720,26788,--16932,--20819,197877,121011,--76866,--93411,KRX
20250930,+219000,2,+3500,+1.62,793840,78748,82635,+3887,--9057,356381,372926,+16545,--43265,KRX
20250929,+215500,2,+3000,+1.41,343398,27770,40714,+12944,+24229,128746,188556,+59810,+111850,KRX
20250926,-212500,5,-6000,-2.75,527409,46330,35045,--11285,+16361,216095,164055,--52040,+72279,KRX
20250925,-218500,5,-9500,-4.17,596061,52585,24939,--27646,--36858,236352,112033,--124319,--164324,KRX
20250924,+228000,2,+4500,+2.01,809291,63162,72374,+9212,+6529,276032,316037,+40005,+28468,KRX
20250923,+223500,2,+2500,+1.13,539344,45316,47999,+2683,+80523,202100,213637,+11537,+366085,KRX
20250922,-221000,5,-9000,-3.91,931169,124673,46833,--77840,--145670,566404,211856,--354548,--652766,KRX
20250919,+230000,2,+19000,+9.00,2629924,274429,342259,+67830,+74404,1198956,1497174,+298218,+329316,KRX
20250918,-211000,5,-500,-0.24,536567,42401,35827,--6574,+45432,200722,169624,--31098,+211642,KRX
20250917,-211500,5,-11500,-5.16,810761,91422,39416,--52006,--87284,426979,184239,--242740,--402547,KRX
20250916,+223000,2,+8000,+3.72,768916,34101,69379,+35278,+23892,154181,313988,+159807,+107582,KRX
20250915,215000,3,0,0.00,472517,33909,45295,+11386,--14144,157390,209615,+52225,--66981,KRX
20250912,+215000,2,+2500,+1.18,457236,25490,51020,+25530,--8004,119351,238557,+119206,--37553,KRX
20250911,+212500,2,+4000,+1.92,875528,50758,84292,+33534,+18438,237762,394521,+156759,+84431,KRX
20250910,+208500,2,+1000,+0.48,502896,29376,44472,+15096,+17064,141275,213603,+72328,+82018,KRX
20250909,-207500,5,-3000,-1.43,488618,41427,39459,--1968,--35552,198843,189153,--9690,--169687,KRX
20250908,+210500,2,+5500,+2.68,787674,42248,75832,+33584,+15560,204781,364778,+159997,+71643,KRX
20250905,+205000,2,+500,+0.24,473609,26178,44202,+18024,+2512,128692,217046,+88354,+12568,KRX
20250904,+204500,2,+1000,+0.49,543745,28670,44182,+15512,--13593,140788,216574,+75786,--66811,KRX
20250903,+203500,2,+4700,+2.36,927694,36824,65929,+29105,--8495,180619,323216,+142597,--48300,KRX
20250902,+198800,2,+6800,+3.54,1032352,46116,83716,+37600,+32607,236321,427218,+190897,+165470,KRX
20250901,-192000,5,-100,-0.05,644094,43072,48065,+4993,--1380,222440,247867,+25427,--7124,KRX
20250829,+192100,2,+4300,+2.29,1112545,59490,65863,+6373,--5649,309204,341755,+32551,--32088,KRX
20250828,+187800,2,+5800,+3.19,893406,35325,47347,+12022,+15977,188284,252923,+64639,+86881,KRX
20250827,-182000,5,-1700,-0.93,422062,31456,27501,--3955,--1854,174221,151979,--22242,--10512,KRX
20250826,+183700,2,+600,+0.33,520188,44472,42371,--2101,+5174,243101,231371,--11730,+28368,KRX
20250825,+183100,2,+2100,+1.16,433510,33590,26315,--7275,--24734,183910,143812,--40098,--135756,KRX
20250822,+181000,2,+7200,+4.14,880581,38581,56040,+17459,+18555,212178,307836,+95658,+102084,KRX
20250821,+173800,2,+3100,+1.82,522000,33970,32874,--1096,--31386,193968,187542,--6426,--186545,KRX
20250820,-170700,5,-3500,-2.01,866251,34252,64542,+30290,--9519,203737,383856,+180119,--47826,KRX
20250819,-174200,5,-4700,-2.63,795282,29796,69605,+39809,+33311,169990,397935,+227945,+191883,KRX
20250818,-178900,5,-800,-0.45,587266,43943,50441,+6498,+8676,245875,281937,+36062,+48016,KRX
20250814,-179700,5,-1400,-0.77,620655,49771,47593,--2178,--26254,276172,264218,--11954,--149944,KRX
20250813,+181100,2,+2800,+1.57,1036217,48433,72509,+24076,+25957,271739,409729,+137990,+147502,KRX
20250812,-178300,5,-2800,-1.55,702973,45932,44051,--1881,--54896,254538,245026,--9512,--302972,KRX
20250811,-181100,5,-2400,-1.31,1134065,42696,95711,+53015,+78077,237042,530502,+293460,+430860,KRX
20250808,-183500,5,-9400,-4.87,1521033,94786,69724,--25062,+13405,516429,379029,--137400,+60969,KRX
20250807,-192900,5,-4500,-2.28,825713,67139,28672,--38467,+26005,345697,147328,--198369,+132353,KRX
20250806,-197400,5,-3600,-1.79,1326751,115929,51457,--64472,--46898,592603,261881,--330722,--239077,KRX
20250805,+201000,2,+1000,+0.50,1433856,81241,63667,--17574,--47928,409241,317596,--91645,--242586,KRX
20250804,+200000,2,+6000,+3.09,886886,32237,62591,+30354,+73196,163307,314248,+150941,+373540,KRX
20250801,-194000,5,-8000,-3.96,900727,74761,31919,--42842,--63818,387528,164929,--222599,--326595,KRX
20250731,+202000,2,+3500,+1.76,607991,24646,45622,+20976,+62548,123111,227107,+103996,+314180,KRX
20250730,-198500,5,-7500,-3.64,807574,66289,24717,--41572,--90021,334128,123944,--210184,--450049,KRX
20250729,+206000,2,+11400,+5.86,1318292,42831,91280,+48449,+64526,214787,454652,+239865,+323060,KRX
20250728,-194600,5,-2100,-1.07,520646,31618,15541,--16077,--97399,163090,79895,--83195,--499440,KRX
20250725,+196700,2,+7600,+4.02,870838,8245,89567,+81322,+73556,42274,458519,+416245,+376093,KRX
20250724,-189100,5,-3400,-1.77,800548,43861,51627,+7766,+17406,229158,269310,+40152,+90472,KRX
20250723,-192500,5,-600,-0.31,545609,40896,31256,--9640,+11765,213026,162706,--50320,+59593,KRX
20250722,-193100,5,-6700,-3.35,714889,47498,26093,--21405,--77818,243631,133718,--109913,--394022,KRX
20250721,+199800,2,+5500,+2.83,726631,13606,70019,+56413,+85901,68580,352689,+284109,+436384,KRX
20250718,-194300,5,-3300,-1.67,569612,47049,17561,--29488,--49410,242901,90626,--152275,--253661,KRX
20250717,+197600,2,+5100,+2.65,1017666,31179,51101,+19922,+15192,159593,260979,+101386,+77292,KRX
20250716,-192500,5,-1100,-0.57,516928,21016,25746,+4730,--16401,109470,133564,+24094,--84967,KRX
20250715,+193600,2,+2600,+1.36,827183,33920,55051,+21131,--27273,176398,285459,+109061,--144294,KRX
20250714,+191000,2,+6200,+3.35,927664,18209,66613,+48404,+73817,95648,349003,+253355,+388865,KRX
20250711,-184800,5,-9100,-4.69,1160036,63442,38029,--25413,--20120,339027,203517,--135510,--107888,KRX
20250710,-193900,5,-1800,-0.92,877196,45398,40105,--5293,--44266,232988,205366,--27622,--228995,KRX
20250709,+195700,2,+11300,+6.13,1643150,55116,94089,+38973,+6558,285455,486828,+201373,+25594,KRX
20250708,-184400,5,-100,-0.05,1122588,39912,72327,+32415,--27559,217480,393259,+175779,--153112,KRX
20250707,+184500,2,+3900,+2.16,1548291,47037,107011,+59974,+60605,256696,585587,+328891,+329943,KRX
20250704,-180600,5,-15500,-7.90,2642819,120344,119713,--631,+114884,647416,646364,--1052,+565930,KRX
20250703,-196100,5,-6900,-3.40,2535007,170764,55249,--115515,--33860,842819,275837,--566982,--154782,KRX
