일자,현재가,대비부호,전일대비,등락율,체결수량,프로그램매도금액,프로그램매수금액,프로그램순매수금액,프로그램순매수금액증감,프로그램매도수량,프로그램매수수량,프로그램순매수수량,프로그램순매수수량증감,거래소구분
20230113,+62000,2,+500,+0.81,2248562,26323,25392,--931,--1694,423112,407364,--15748,--28924,KRX
20230112,-61500,5,-400,-0.65,2197974,33718,34481,+763,+6757,544690,557866,+13176,+109448,KRX
20230111,+61900,2,+1200,+1.98,2544430,35494,29500,--5994,+5198,573624,477352,--96272,+86932,KRX
20230110,-60700,5,-400,-0.65,2178323,28627,17435,--11192,--27028,469778,286574,--183204,--445800,KRX
20230109,+61100,2,+3900,+6.82,3482961,23574,39410,+15836,+29081,393851,656447,+262596,+493874,KRX
20230106,-57200,5,-500,-0.87,1420345,29576,16331,--13245,--24797,516734,285456,--231278,--431064,KRX
20230105,+57700,2,+2000,+3.59,3046064,28452,40004,+11552,--8614,495003,694789,+199786,--168576,KRX
20230104,+55700,2,+2400,+4.50,2241411,17737,37903,+20166,+5521,321741,690103,+368362,+90637,KRX
20230103,+53300,2,+600,+1.14,1420569,13814,28459,+14645,+14511,263280,541005,+277725,+275704,KRX
20230102,-52700,5,-400,-0.75,887667,8257,8391,+134,--9382,156048,158069,+2021,--173139,KRX
20221229,-53100,5,-500,-0.93,1319611,13553,23069,+9516,--1643,253269,428429,+175160,--29831,KRX
20221228,-53600,5,-800,-1.47,1268005,14628,25787,+11159,+3364,272934,477925,+204991,+61379,KRX
20221227,+54400,2,+800,+1.49,1226474,11909,19704,+7795,+3320,220184,363796,+143612,+59947,KRX
20221226,+53600,2,+200,+0.37,988777,9113,13588,+4475,+21912,170580,254245,+83665,+409222,KRX
20221223,-53400,5,-1700,-3.09,1339673,29333,11896,--17437,--16902,547681,222124,--325557,--314504,KRX
20221222,+55100,2,+900,+1.66,1228266,22654,22119,--535,+4182,413403,402350,--11053,+75713,KRX
20221221,-54200,5,-100,-0.18,980179,20041,15324,--4717,+12538,368726,281960,--86766,+228896,KRX
20221220,-54300,5,-1500,-2.69,1390754,31375,14120,--17255,--33479,574151,258489,--315662,--607633,KRX
20221219,+55800,2,+1400,+2.57,1364858,10603,26827,+16224,+24807,191192,483163,+291971,+451738,KRX
20221216,-54400,5,-900,-1.63,2477820,46050,37467,--8583,+22081,851462,691695,--159767,+382977,KRX
20221215,-55300,5,-3400,-5.79,3034680,50304,19640,--30664,--30333,894204,351460,--542744,--536370,KRX
20221214,+58700,2,+500,+0.86,1550967,21509,21178,--331,+14112,366484,360110,--6374,+241892,KRX
20221213,+58200,2,+100,+0.17,1532110,27330,12887,--14443,--9390,468635,220369,--248266,--160197,KRX
20221212,58100,3,0,0.00,1402888,27328,22275,--5053,--35540,472010,383941,--88069,--616375,KRX
20221209,+58100,2,+2600,+4.68,2404261,15499,45986,+30487,+24801,269075,797381,+528306,+425897,KRX
20221208,55500,3,0,0.00,1376893,30147,35833,+5686,+8692,543203,645612,+102409,+156547,KRX
20221207,-55500,5,-500,-0.89,1014142,16141,13135,--3006,+8706,289570,235432,--54138,+153755,KRX
20221206,-56000,5,-2000,-3.45,1380887,22273,10561,--11712,--9617,394096,186203,--207893,--171341,KRX
20221205,+58000,2,+1100,+1.93,2050445,24853,22758,--2095,+9017,427294,390742,--36552,+156744,KRX
20221202,-56900,5,-1000,-1.73,1165966,19391,8279,--11112,--27348,337564,144268,--193296,--468936,KRX
20221201,+57900,2,+1500,+2.66,2895695,23027,39263,+16236,+3182,393135,668775,+275640,+43666,KRX
20221130,+56400,2,+500,+0.89,1825885,26631,39685,+13054,+1749,474048,706022,+231974,+28020,KRX
20221129,+55900,2,+1300,+2.38,1358761,18621,29926,+11305,+12110,335444,539398,+203954,+218854,KRX
20221128,-54600,5,-1500,-2.67,1365592,16518,15713,--805,+2643,300933,286033,--14900,+46328,KRX
20221125,-56100,5,-1300,-2.26,1322780,18295,14847,--3448,+2684,324476,263248,--61228,+46174,KRX
20221124,+57400,2,+1700,+3.05,1816392,18116,11984,--6132,--2955,317124,209722,--107402,--48437,KRX
20221123,+55700,2,+1400,+2.58,2551968,32708,29531,--3177,--1570,582826,523861,--58965,--30584,KRX
20221122,-54300,5,-2000,-3.55,1793196,23865,22258,--1607,--11228,433043,404662,--28381,--199009,KRX
20221121,-56300,5,-1400,-2.43,1765878,18371,27992,+9621,+16604,323024,493652,+170628,+289949,KRX
20221118,-57700,5,-1400,-2.37,1742383,26272,19289,--6983,--13554,451036,331715,--119321,--230596,KRX
20221117,+59100,2,+500,+0.85,1744238,21934,28505,+6571,+24810,373849,485124,+111275,+423550,KRX
20221116,-58600,5,-100,-0.17,2451864,45433,27194,--18239,--21326,776341,464066,--312275,--365470,KRX
20221115,+58700,2,+200,+0.34,2373778,29359,32446,+3087,+33375,505200,558395,+53195,+560619,KRX
20221114,-58500,5,-200,-0.34,5392366,89584,59296,--30288,--36189,1516125,1008701,--507424,--668803,KRX
20221111,+58700,2,+7900,+15.55,17375821,174083,179984,+5901,+4338,2995801,3157180,+161379,+129720,KRX
20221110,-50800,5,-1300,-2.50,2284351,38790,40353,+1563,+25226,758722,790381,+31659,+479992,KRX
20221109,+52100,2,+600,+1.17,4005676,68368,44705,--23663,--34851,1297118,848785,--448333,--663043,KRX
20221108,+51500,2,+1650,+3.31,4457042,76693,87881,+11188,+6627,1507559,1722269,+214710,+124202,KRX
20221107,-49850,5,-450,-0.89,2527175,33055,37616,+4561,--3484,660311,750819,+90508,--70284,KRX
20221104,+50300,2,+200,+0.40,3242294,35591,43636,+8045,+51151,714216,875008,+160792,+1019910,KRX
20221103,-50100,5,-2200,-4.21,3572826,64324,21218,--43106,--48426,1281673,422555,--859118,--951483,KRX
20221102,+52300,2,+1600,+3.16,4937758,66032,71352,+5320,+22686,1275000,1367365,+92365,+437796,KRX
20221101,50700,3,0,0.00,1653708,28887,11521,--17366,--25002,574373,228942,--345431,--494696,KRX
20221031,+50700,2,+1950,+4.00,3130880,36544,44180,+7636,+11933,732359,881624,+149265,+237064,KRX
20221028,48750,3,0,0.00,1867478,26412,22115,--4297,--8486,541640,453841,--87799,--171390,KRX
20221027,+48750,2,+1050,+2.20,2442155,26865,31054,+4189,+15025,557721,641312,+83591,+308976,KRX
20221026,-47700,5,-1100,-2.25,2149830,29848,19012,--10836,--5662,620305,394920,--225385,--119259,KRX
20221025,+48800,2,+350,+0.72,1910362,25159,19985,--5174,+16573,514444,408318,--106126,+334906,KRX
20221024,-48450,5,-400,-0.82,2848346,33712,11965,--21747,--47095,684312,243280,--441032,--959980,KRX
20221021,+48850,2,+1100,+2.30,3354625,22722,48070,+25348,+50521,468318,987266,+518948,+1040794,KRX
20221020,-47750,5,-2050,-4.12,4240904,57927,32754,--25173,--34503,1204804,682958,--521846,--704584,KRX
20221019,+49800,2,+400,+0.81,4540597,36801,46131,+9330,--858,729046,911784,+182738,--22154,KRX
20221018,+49400,2,+1050,+2.17,6284583,55116,65304,+10188,+75885,1124510,1329402,+204892,+1608971,KRX
20221017,-48350,5,-3050,-5.93,9711382,127124,61427,--65697,--89578,2679807,1275728,--1404079,--1874986,KRX
20221014,+51400,2,+4100,+8.67,3872919,33263,57144,+23881,+12232,658985,1129892,+470907,+224445,KRX
20221013,-47300,5,-2550,-5.12,2538948,20214,31863,+11649,+24209,421791,668253,+246462,+500252,KRX
20221012,-49850,5,-250,-0.50,2106857,29213,16653,--12560,--31460,589702,335912,--253790,--632489,KRX
20221011,-50100,5,-800,-1.57,2430880,35656,54556,+18900,+11751,717133,1095832,+378699,+237240,KRX
20221007,-50900,5,-3900,-7.12,4265238,54111,61260,+7149,+28132,1045338,1186797,+141459,+525080,KRX
20221006,+54800,2,+300,+0.55,2123384,55030,34047,--20983,--23206,1004414,620793,--383621,--424486,KRX
20221005,-54500,5,-1400,-2.50,2107661,32971,35194,+2223,+16327,596361,637226,+40865,+291176,KRX
20221004,-55900,5,-1200,-2.10,2220578,42580,28476,--14104,--37287,756017,505706,--250311,--657105,KRX
20220930,+57100,2,+1200,+2.15,1882206,22251,45434,+23183,+25174,391637,798431,+406794,+444299,KRX
20220929,-55900,5,-1000,-1.76,2212133,40977,38986,--1991,--3401,717932,680427,--37505,--62918,KRX
20220928,-56900,5,-2400,-4.05,2387527,33947,35357,+1410,+14881,594063,619476,+25413,+253542,KRX
20220927,-59300,5,-400,-0.67,1807942,31250,17779,--13471,--5252,528585,300456,--228129,--90368,KRX
20220926,-59700,5,-1300,-2.13,1983320,33709,25490,--8219,+4435,562969,425208,--137761,+68939,KRX
20220923,-61000,5,-300,-0.49,1660303,37345,24691,--12654,--2800,609896,403196,--206700,--46846,KRX
20220922,-61300,5,-2700,-4.22,1743099,28218,18364,--9854,--8298,458514,298660,--159854,--135607,KRX
20220921,-64000,5,-1300,-1.99,1056852,12986,11430,--1556,--12,202634,178387,--24247,--668,KRX
20220920,-65300,5,-100,-0.15,854697,20460,18916,--1544,+6867,311721,288142,--23579,+104178,KRX
20220919,-65400,5,-1500,-2.24,1132357,23143,14732,--8411,--2296,352243,224486,--127757,--36391,KRX
20220916,-66900,5,-500,-0.74,922538,23572,17457,--6115,+142,352354,260988,--91366,+1251,KRX
20220915,-67400,5,-700,-1.03,984996,22709,16452,--6257,--1031,334644,242027,--92617,--11733,KRX
20220914,-68100,5,-1900,-2.71,1827706,29353,24127,--5226,--23543,436409,355525,--80884,--342234,KRX
20220913,+70000,2,+2000,+2.94,2103796,18329,36646,+18317,+24529,262750,524100,+261350,+352832,KRX
20220908,+68000,2,+500,+0.74,1169203,30475,24263,--6212,+29537,447217,355735,--91482,+437533,KRX
20220907,-67500,5,-2200,-3.16,1793068,53112,17363,--35749,--26455,786095,257080,--529015,--395784,KRX
20220906,-69700,5,-300,-0.43,744418,19317,10023,--9294,--6740,276538,143307,--133231,--96903,KRX
20220905,-70000,5,-200,-0.28,865940,19895,17341,--2554,+12512,283755,247427,--36328,+176405,KRX
20220902,-70200,5,-1200,-1.68,1201760,33513,18447,--15066,+7436,472339,259606,--212733,+101190,KRX
20220901,-71400,5,-2000,-2.72,1275977,46693,24191,--22502,--24605,651925,338002,--313923,--341425,KRX
20220831,+73400,2,+200,+0.27,1348480,50982,53085,+2103,+3779,698441,725943,+27502,+50598,KRX
20220830,+73200,2,+1000,+1.39,802825,17889,16213,--1676,+21652,244952,221856,--23096,+298488,KRX
20220829,-72200,5,-3800,-5.00,1632297,40924,17596,--23328,--20890,564501,242917,--321584,--289559,KRX
20220826,-76000,5,-100,-0.13,993727,20750,18312,--2438,--13548,272108,240083,--32025,--178265,KRX
20220825,+76100,2,+1200,+1.60,1252757,19318,30428,+11110,+14653,254613,400853,+146240,+193874,KRX
20220824,+74900,2,+100,+0.13,936191,22863,19320,--3543,--4465,305839,258205,--47634,--59867,KRX
20220823,-74800,5,-200,-0.27,1327312,28947,29869,+922,--4152,386469,398702,+12233,--55183,KRX
20220822,-75000,5,-1700,-2.22,1250643,24145,29219,+5074,+36862,321049,388465,+67416,+479919,KRX
20220819,-76700,5,-2500,-3.16,1804047,46289,14501,--31788,--20729,600477,187974,--412503,--271522,KRX
20220818,-79200,5,-900,-1.12,1640906,31707,20648,--11059,--3563,403133,262152,--140981,--47801,KRX
20220817,-80100,5,-600,-0.74,1041971,21646,14150,--7496,+11838,269531,176351,--93180,+145005,KRX
20220816,-80700,5,-1800,-2.18,1798225,40298,20964,--19334,--9640,496869,258684,--238185,--120507,KRX
20220812,-82500,5,-1200,-1.43,1069578,26030,16336,--9694,--34094,316093,198415,--117678,--409882,KRX
20220811,+83700,2,+3400,+4.23,1918391,30139,54539,+24400,+37122,361526,653730,+292204,+448987,KRX
20220810,-80300,5,-2900,-3.49,1428961,34251,21529,--12722,--1536,422320,265537,--156783,--22476,KRX
20220809,+83200,2,+1200,+1.46,1541966,29036,17850,--11186,+5628,350738,216431,--134307,+71922,KRX
20220808,+82000,2,+800,+0.99,1674063,49080,32266,--16814,+2866,602482,396253,--206229,+34869,KRX
20220805,-81200,5,-500,-0.61,2511627,62620,42940,--19680,--76700,766454,525356,--241098,--956160,KRX
20220804,+81700,2,+5700,+7.50,5803458,74340,131360,+57020,--13403,926960,1642022,+715062,--231365,KRX
20220803,+76000,2,+4200,+5.85,2893725,13071,83494,+70423,+99646,175782,1122209,+946427,+1351265,KRX
20220802,-71800,5,-2200,-2.97,1786920,43678,14455,--29223,--17274,604835,199997,--404838,--244534,KRX
20220801,-74000,5,-800,-1.07,907903,22831,10882,--11949,--25095,306474,146170,--160304,--336193,KRX
20220729,+74800,2,+2400,+3.31,2164565,38468,51614,+13146,+4018,515901,691790,+175889,+52253,KRX
20220728,+72400,2,+500,+0.70,1226484,18405,27533,+9128,+27953,252487,376123,+123636,+386709,KRX
20220727,-71900,5,-500,-0.69,924477,36516,17691,--18825,--12368,509736,246663,--263073,--173398,KRX
20220726,-72400,5,-600,-0.82,696076,18463,12006,--6457,--23331,255903,166228,--89675,--321679,KRX
20220725,+73000,2,+900,+1.25,1038303,15840,32714,+16874,+35316,219255,451259,+232004,+487536,KRX
20220722,-72100,5,-1600,-2.17,1601677,43309,24867,--18442,--30985,599125,343593,--255532,--424504,KRX
20220721,+73700,2,+300,+0.41,1244024,15023,27566,+12543,+12075,203307,372279,+168972,+164364,KRX
20220720,+73400,2,+600,+0.82,1758524,27814,28282,+468,--3206,375089,379697,+4608,--46058,KRX
20220719,72800,3,0,0.00,949001,16108,19782,+3674,--9181,222774,273440,+50666,--126257,KRX
20220718,+72800,2,+2700,+3.85,1690739,17792,30647,+12855,+26673,246355,423278,+176923,+373312,KRX
20220715,-70100,5,-2000,-2.77,1605289,32954,19136,--13818,--581,468677,272288,--196389,--12048,KRX
20220714,+72100,2,+200,+0.28,1597400,35558,22321,--13237,--17046,495020,310679,--184341,--237419,KRX
20220713,+71900,2,+1600,+2.28,1156844,17816,21625,+3809,--4163,249285,302363,+53078,--60972,KRX
20220712,-70300,5,-1000,-1.40,1082539,19716,27688,+7972,+5433,281726,395776,+114050,+79000,KRX
20220711,-71300,5,-500,-0.70,979002,17531,20070,+2539,+8510,244208,279258,+35050,+116365,KRX
20220708,-71800,5,-1200,-1.64,1418763,26514,20543,--5971,+12336,364696,283381,--81315,+168314,KRX
20220707,-73000,5,-500,-0.68,1603464,51394,33087,--18307,--11852,701456,451827,--249629,--161799,KRX
20220706,+73500,2,+1500,+2.08,2724220,44305,37850,--6455,--21534,601148,513318,--87830,--297950,KRX
20220705,+72000,2,+3900,+5.73,2125688,31941,47020,+15079,+12634,451000,661120,+210120,+174176,KRX
20220704,+68100,2,+800,+1.19,1019171,15118,17563,+2445,+15321,222962,258906,+35944,+224349,KRX
20220701,-67300,5,-2600,-3.72,1817276,47400,34524,--12876,--22586,691564,503159,--188405,--326563,KRX
20220630,-69900,5,-900,-1.27,1339031,37586,47296,+9710,--6850,535444,673602,+138158,--96762,KRX
20220629,-70800,5,-800,-1.12,1185471,15298,31858,+16560,+8098,216451,451371,+234920,+115991,KRX
20220628,-71600,5,-200,-0.28,1082711,19334,27796,+8462,+8136,271646,390575,+118929,+114693,KRX
20220627,+71800,2,+300,+0.42,1470633,23959,24285,+326,--44430,332974,337210,+4236,--632229,KRX
20220624,+71500,2,+4400,+6.56,2331632,20262,65018,+44756,+40107,287686,924151,+636465,+568200,KRX
20220623,-67100,5,-1400,-2.04,2005224,33175,37824,+4649,+1340,489067,557332,+68265,+19666,KRX
20220622,-68500,5,-2000,-2.84,1908000,41956,45265,+3309,--10964,606008,654607,+48599,--154360,KRX
20220621,+70500,2,+900,+1.29,1525415,18253,32526,+14273,+32879,260608,463567,+202959,+469545,KRX
20220620,-69600,5,-2600,-3.60,2436471,56171,37565,--18606,--27286,806316,539730,--266586,--388044,KRX
20220617,-72200,5,-100,-0.14,3044377,111275,119955,+8680,--12637,1542401,1663859,+121458,--165765,KRX
20220616,-72300,5,-400,-0.55,2053257,30965,52282,+21317,+27493,422215,709438,+287223,+367692,KRX
20220615,-72700,5,-3900,-5.09,2844798,48017,41841,--6176,--15203,652991,572522,--80469,--200161,KRX
20220614,+76600,2,+100,+0.13,2342617,42390,51417,+9027,+16184,559293,678985,+119692,+212715,KRX
20220613,-76500,5,-3600,-4.49,2176053,35151,27994,--7157,+2508,457150,364127,--93023,+27436,KRX
20220610,-80100,5,-1200,-1.48,1430382,31434,21769,--9665,+337,391616,271157,--120459,+3107,KRX
20220609,-81300,5,-200,-0.25,1732196,51773,41771,--10002,--21096,638411,514845,--123566,--259107,KRX
20220608,-81500,5,-400,-0.49,1317967,24202,35296,+11094,+76296,296154,431695,+135541,+923844,KRX
20220607,-81900,5,-3800,-4.43,2373935,88398,23196,--65202,--69038,1069308,281005,--788303,--833050,KRX
20220603,+85700,2,+2000,+2.39,2371620,37293,41129,+3836,+5675,433234,477981,+44747,+66898,KRX
20220602,-83700,5,-1300,-1.53,1147185,29631,27792,--1839,--17458,354914,332763,--22151,--205278,KRX
20220531,+85000,2,+1100,+1.31,2170810,83975,99594,+15619,--8787,995573,1178700,+183127,--109415,KRX
20220530,+83900,2,+2200,+2.69,2091429,52656,77062,+24406,+34999,631243,923785,+292542,+422033,KRX
20220527,+81700,2,+200,+0.25,1038755,30253,19660,--10593,--14714,368900,239409,--129491,--179893,KRX
20220526,-81500,5,-300,-0.37,1338305,29621,33742,+4121,--14929,360502,410904,+50402,--183055,KRX
20220525,+81800,2,+1200,+1.49,1365261,25162,44212,+19050,+29267,309397,542854,+233457,+358634,KRX
20220524,-80600,5,-2300,-2.77,1154150,26617,16400,--10217,+4557,326916,201739,--125177,+53172,KRX
20220523,-82900,5,-100,-0.12,933750,29367,14593,--14774,--45656,354473,176124,--178349,--554069,KRX
20220520,+83000,2,+2600,+3.23,1561541,21930,52812,+30882,+32521,265363,641083,+375720,+396302,KRX
20220519,-80400,5,-2200,-2.66,1519533,32925,31286,--1639,+1056,409309,388727,--20582,+10938,KRX
20220518,-82600,5,-600,-0.72,1208755,27060,24365,--2695,+6415,325226,293706,--31520,+78164,KRX
20220517,+83200,2,+900,+1.09,1218935,31541,22431,--9110,--9639,379961,270277,--109684,--115907,KRX
20220516,+82300,2,+500,+0.61,1598561,31271,31800,+529,--3769,376331,382554,+6223,--46244,KRX
20220513,+81800,2,+1100,+1.36,1528530,26246,30544,+4298,+62437,322917,375384,+52467,+760406,KRX
20220512,-80700,5,-4700,-5.50,2971934,84349,26210,--58139,--61529,1028616,320677,--707939,--748490,KRX
20220511,+85400,2,+1800,+2.15,1367542,34789,38179,+3390,+8132,409955,450506,+40551,+96609,KRX
20220510,-83600,5,-500,-0.59,2390050,65722,60980,--4742,--17409,789932,733874,--56058,--206333,KRX
20220509,-84100,5,-200,-0.24,1533542,26743,39410,+12667,+68983,317572,467847,+150275,+813695,KRX
20220506,-84300,5,-4700,-5.28,3592237,124736,68420,--56316,--34904,1469275,805855,--663420,--424718,KRX
20220504,+89000,2,+500,+0.56,1865993,54784,33372,--21412,--20408,611537,372835,--238702,--225976,KRX
20220503,+88500,2,+1200,+1.37,1435047,41161,40157,--1004,+14539,466947,454221,--12726,+164988,KRX
20220502,-87300,5,-2600,-2.89,1726505,48965,33422,--15543,+3990,559949,382235,--177714,+40566,KRX
20220429,+89900,2,+600,+0.67,1110597,39323,19790,--19533,--4339,439034,220754,--218280,--47214,KRX
20220428,+89300,2,+900,+1.02,1216554,40113,24919,--15194,--10094,450784,279718,--171066,--113286,KRX
20220427,-88400,5,-1800,-2.00,1390581,26447,21347,--5100,--10701,299520,241740,--57780,--118714,KRX
20220426,+90200,2,+500,+0.56,1368258,33979,39580,+5601,+10014,375577,436511,+60934,+110188,KRX
20220425,-89700,5,-2300,-2.50,1511408,33938,29525,--4413,--15081,376208,326954,--49254,--165534,KRX
20220422,-92000,5,-1600,-1.71,1553904,21889,32557,+10668,+39319,238308,354588,+116280,+422517,KRX
20220421,-93600,5,-1500,-1.58,1809576,57902,29251,--28651,--27021,618935,312698,--306237,--289065,KRX
20220420,95100,3,0,0.00,880905,19985,18355,--1630,+927,209764,192592,--17172,+9997,KRX
20220419,+95100,2,+700,+0.74,836819,21671,19114,--2557,+3578,227318,200149,--27169,+37823,KRX
20220418,-94400,5,-1000,-1.05,774064,16424,10289,--6135,+12129,173928,108936,--64992,+128006,KRX
20220415,-95400,5,-700,-0.73,1080260,26034,7770,--18264,+1869,274445,81447,--192998,+17604,KRX
20220414,+96100,2,+300,+0.31,1299995,39811,19678,--20133,--10046,415889,205287,--210602,--105054,KRX
20220413,+95800,2,+1700,+1.81,1403239,38792,28705,--10087,--14445,406340,300792,--105548,--152447,KRX
20220412,-94100,5,-1000,-1.05,1909946,36907,41265,+4358,+18179,394131,441030,+46899,+191604,KRX
20220411,-95100,5,-2900,-2.96,2061220,40193,26372,--13821,+3346,421342,276637,--144705,+30175,KRX
20220408,-98000,5,-1900,-1.90,2929790,53964,36797,--17167,+7777,550747,375867,--174880,+72520,KRX
20220407,-99900,5,-5100,-4.86,2885845,53358,28414,--24944,--14944,529601,282201,--247400,--152234,KRX
20220406,-105000,5,-2500,-2.33,1529617,37087,27087,--10000,--51297,353265,258099,--95166,--480575,KRX
20220405,+107500,2,+2000,+1.90,1617662,12071,53368,+41297,+35558,112904,498313,+385409,+331248,KRX
20220404,-105500,5,-500,-0.47,1276251,22725,28464,+5739,--9416,217141,271302,+54161,--89085,KRX
20220401,-106000,5,-500,-0.47,1163804,21201,36356,+15155,+15985,200660,343906,+143246,+151421,KRX
20220331,106500,3,0,0.00,1065806,30379,29549,--830,--10154,285614,277439,--8175,--95136,KRX
20220330,+106500,2,+1000,+0.95,1115413,25769,35093,+9324,+3362,241621,328582,+86961,+30987,KRX
20220329,+105500,2,+500,+0.48,1318977,20865,26827,+5962,--5516,197705,253679,+55974,--54311,KRX
20220328,105000,3,0,0.00,1534357,21039,32517,+11478,+908,201842,312127,+110285,+10387,KRX
20220325,105000,3,0,0.00,1944089,40561,51131,+10570,+11827,385866,485764,+99898,+112272,KRX
20220324,-105000,5,-1500,-1.41,2071398,50246,48989,--1257,+1975,482803,470429,--12374,+18459,KRX
20220323,106500,3,0,0.00,2310401,43269,40037,--3232,--20036,405923,375090,--30833,--188155,KRX
20220322,+106500,2,+1500,+1.43,2052237,39996,56800,+16804,+31982,375655,532977,+157322,+296425,KRX
20220321,-105000,5,-3500,-3.23,3284518,74314,59136,--15178,--42801,696525,557422,--139103,--393157,KRX
20220318,+108500,2,+2000,+1.88,2993197,73923,101546,+27623,--39578,685218,939272,+254054,--371333,KRX
20220317,+106500,2,+2500,+2.40,3504355,38067,105268,+67201,+87524,354493,979880,+625387,+822453,KRX
20220316,+104000,2,+1000,+0.97,1763654,42785,22462,--20323,--7211,413575,216509,--197066,--69600,KRX
20220315,-103000,5,-500,-0.48,1778162,44635,31523,--13112,+1660,434429,306963,--127466,+14867,KRX
20220314,+103500,2,+2000,+1.97,3656814,72363,57591,--14772,+6874,697500,555167,--142333,+77128,KRX
20220311,+101500,2,+1500,+1.50,3160552,85333,63687,--21646,--117985,849966,630505,--219461,--1200978,KRX
20220310,+100000,2,+7900,+8.58,5742398,108104,204443,+96339,+96293,1100379,2081896,+981517,+981460,KRX
20220308,+92100,2,+500,+0.55,1774311,53345,53391,+46,+29672,579018,579075,+57,+321809,KRX
20220307,-91600,5,-3100,-3.27,1950179,61989,32363,--29626,+13486,672451,350699,--321752,+132319,KRX
20220304,-94700,5,-1900,-1.97,1539472,52864,9752,--43112,--21075,556870,102799,--454071,--225902,KRX
20220303,+96600,2,+1300,+1.36,1738057,43012,20975,--22037,--41708,445409,217240,--228169,--435391,KRX
20220302,+95300,2,+1200,+1.28,2173330,35005,54676,+19671,+45423,369096,576318,+207222,+481470,KRX
20220228,-94100,5,-300,-0.32,2175339,82433,56681,--25752,--93176,876937,602689,--274248,--991765,KRX
20220225,+94400,2,+4400,+4.89,3690345,43545,110969,+67424,+97986,464195,1181712,+717517,+1055018,KRX
20220224,-90000,5,-2600,-2.81,2176721,54506,23944,--30562,--35492,602883,265382,--337501,--390150,KRX
20220223,+92600,2,+800,+0.87,1738804,40203,45133,+4930,+17197,433773,486422,+52649,+185936,KRX
20220222,-91800,5,-1400,-1.50,1904605,42231,29964,--12267,+11758,458913,325626,--133287,+125101,KRX
20220221,+93200,2,+1800,+1.97,2855108,62637,38612,--24025,--11943,675001,416613,--258388,--124514,KRX
20220218,+91400,2,+800,+0.88,2232912,41915,29833,--12082,+20851,460994,327120,--133874,+228007,KRX
20220217,-90600,5,-1300,-1.41,2851978,70610,37677,--32933,--39995,775538,413657,--361881,--440553,KRX
20220216,+91900,2,+3600,+4.08,2468864,46799,53861,+7062,+24369,513441,592113,+78672,+273243,KRX
20220215,-88300,5,-500,-0.56,2250253,50027,32720,--17307,+123429,560833,366262,--194571,+1393496,KRX
20220214,-88800,5,-2900,-3.16,4002853,173326,32590,--140736,--132564,1954717,366650,--1588067,--1491758,KRX
20220211,+91700,2,+4400,+5.04,7012496,153238,145066,--8172,+12854,1692361,1596052,--96309,+148129,KRX
20220210,+87300,2,+1200,+1.39,3401352,114555,93529,--21026,--14603,1311738,1067300,--244438,--170220,KRX
20220209,-86100,5,-400,-0.46,1640629,44908,38485,--6423,+44077,519992,445774,--74218,+503895,KRX
20220208,-86500,5,-1500,-1.70,2030457,84066,33566,--50500,--40150,961038,382925,--578113,--458419,KRX
20220207,+88000,2,+900,+1.03,2224116,63358,53008,--10350,--29763,727710,608016,--119694,--343902,KRX
20220204,+87100,2,+2000,+2.35,1870626,24992,44405,+19413,+36991,288871,513079,+224208,+426595,KRX
20220203,+85100,2,+100,+0.12,3118696,103348,85770,--17578,--8106,1197811,995424,--202387,--88250,KRX
20220128,+85000,2,+2400,+2.91,2958280,75421,65949,--9472,+17479,898334,784197,--114137,+206810,KRX
20220127,-82600,5,-4300,-4.95,3793749,90050,63099,--26951,--9854,1070995,750048,--320947,--125832,KRX
20220126,-86900,5,-700,-0.80,2204197,45908,28811,--17097,+7390,524192,329077,--195115,+81575,KRX
20220125,-87600,5,-2400,-2.67,2844579,65109,40622,--24487,+3172,735586,458896,--276690,+28733,KRX
20220124,-90000,5,-1800,-1.96,2021697,51459,23800,--27659,--32489,567602,262179,--305423,--358572,KRX
20220121,-91800,5,-500,-0.54,2954607,58842,63672,+4830,+2891,636596,689745,+53149,+30895,KRX
20220120,+92300,2,+1900,+2.10,3004684,69282,71221,+1939,--38217,760972,783226,+22254,--427224,KRX
20220119,-90400,5,-1600,-1.74,4587643,74639,114795,+40156,+44185,839924,1289402,+449478,+493184,KRX
20220118,-92000,5,-900,-0.97,1650829,44202,40173,--4029,--39853,475369,431663,--43706,--429683,KRX
20220117,-92900,5,-1000,-1.06,2589273,31057,66881,+35824,+49688,334175,720152,+385977,+533007,KRX
20220114,-93900,5,-2800,-2.90,2685014,58653,44789,--13864,+14690,623702,476672,--147030,+146591,KRX
20220113,-96700,5,-500,-0.51,2519096,76024,47470,--28554,--3044,782906,489285,--293621,--33009,KRX
20220112,+97200,2,+2200,+2.32,3354459,91305,65795,--25510,+45358,934736,674124,--260612,+478193,KRX
20220111,-95000,5,-1600,-1.66,4382380,161257,90389,--70868,--94033,1683613,944808,--738805,--980373,KRX
20220110,-96600,5,-3400,-3.40,5377749,70380,93545,+23165,+31232,725885,967453,+241568,+321819,KRX
20220107,100000,3,0,0.00,3962672,69032,60965,--8067,+55326,686786,606535,--80251,+548519,KRX
20220106,-100000,5,-5500,-5.21,7120428,134895,71502,--63393,+68420,1338547,709777,--628770,+607348,KRX
20220105,-105500,5,-6000,-5.38,5108428,174438,42625,--131813,--49589,1635577,399459,--1236118,--503580,KRX
