일자,현재가,대비부호,전일대비,등락율,체결수량,프로그램매도금액,프로그램매수금액,프로그램순매수금액,프로그램순매수금액증감,프로그램매도수량,프로그램매수수량,프로그램순매수수량,프로그램순매수수량증감,거래소구분
20250701,+372500,2,+500,+0.13,166345,16284,12656,--3628,--1054,43633,33843,--9790,--2869,KRX
20250630,-372000,5,-8500,-2.23,205267,21334,18760,--2574,+3084,56993,50072,--6921,+7885,KRX
20250627,-380500,5,-4500,-1.17,178338,19468,13810,--5658,+1919,50531,35725,--14806,+4833,KRX
20250626,-385000,5,-5000,-1.28,223581,27446,19869,--7577,+2015,71181,51542,--19639,+5369,KRX
20250625,390000,3,0,0.00,325047,40950,31358,--9592,--15438,104411,79403,--25008,--39627,KRX
20250624,+390000,2,+10000,+2.63,323689,28764,34610,+5846,+11532,73686,88305,+14619,+29666,KRX
20250623,-380000,5,-10000,-2.56,271911,25294,19608,--5686,+1291,66834,51787,--15047,+2815,KRX
20250620,+390000,2,+3000,+0.78,451701,78597,71620,--6977,+649,201246,183384,--17862,+1549,KRX
20250619,-387000,5,-8000,-2.03,273679,26914,19288,--7626,+4893,69020,49609,--19411,+12244,KRX
20250618,-395000,5,-2500,-0.63,331986,41761,29242,--12519,--16503,105023,73368,--31655,--41720,KRX
20250617,-397500,5,-8000,-1.97,281659,30564,34548,+3984,--39654,75934,85999,+10065,--97592,KRX
20250616,+405500,2,+20000,+5.19,406893,26413,70051,+43638,+72437,65403,173060,+107657,+181554,KRX
20250613,-385500,5,-25000,-6.09,735665,79256,50457,--28799,--44562,203363,129466,--73897,--112118,KRX
20250612,+410500,2,+2500,+0.61,478494,71686,87449,+15763,--55265,175126,213347,+38221,--135706,KRX
20250611,+408000,2,+15000,+3.82,629894,37997,109025,+71028,+72041,93821,267748,+173927,+176738,KRX
20250610,+393000,2,+5500,+1.42,385590,36493,35480,--1013,--29570,93839,91028,--2811,--77591,KRX
20250609,+387500,2,+19000,+5.16,555944,36505,65062,+28557,+57673,96000,170780,+74780,+153358,KRX
20250605,-368500,5,-12500,-3.28,383638,49693,20577,--29116,--79074,133863,55285,--78578,--209156,KRX
20250604,+381000,2,+31000,+8.86,783527,59348,109306,+49958,+9320,155464,286042,+130578,+13645,KRX
20250602,+350000,2,+20000,+6.06,426366,20826,61464,+40638,+56234,60001,176934,+116933,+163925,KRX
20250530,-330000,5,-4500,-1.35,300581,61738,46142,--15596,--15841,185756,138764,--46992,--47574,KRX
20250529,+334500,2,+1000,+0.30,193175,16849,17094,+245,+28116,50189,50771,+582,+83461,KRX
20250528,-333500,5,-10500,-3.05,344117,43575,15704,--27871,--23031,129500,46621,--82879,--68237,KRX
20250527,+344000,2,+12500,+3.77,276614,29214,24374,--4840,--11070,85967,71325,--14642,--33412,KRX
20250526,+331500,2,+8500,+2.63,256257,18691,24921,+6230,+9935,56651,75421,+18770,+30388,KRX
20250523,-323000,5,-500,-0.15,226294,22274,18569,--3705,+1903,69093,57475,--11618,+5720,KRX
20250522,-323500,5,-2500,-0.77,174402,21314,15706,--5608,--7653,65775,48437,--17338,--23472,KRX
20250521,+326000,2,+8500,+2.68,272740,23045,25090,+2045,+9190,70689,76823,+6134,+28380,KRX
20250520,-317500,5,-2000,-0.63,223115,25159,18014,--7145,--12579,77890,55644,--22246,--39204,KRX
20250519,+319500,2,+2000,+0.63,243441,17094,22528,+5434,+27579,53368,70326,+16958,+84909,KRX
20250516,-317500,5,-13500,-4.08,562545,51746,29601,--22145,--22248,160256,92305,--67951,--67835,KRX
20250515,-331000,5,-4000,-1.19,405009,22092,22195,+103,+68232,67407,67291,--116,+208152,KRX
20250514,-335000,5,-13000,-3.74,1093273,111755,43626,--68129,--70554,340769,132501,--208268,--215143,KRX
20250513,+348000,2,+12000,+3.57,280972,26969,29394,+2425,--1812,76968,83843,+6875,--5382,KRX
20250512,-336000,5,-9000,-2.61,436334,30388,34625,+4237,+16018,90718,102975,+12257,+45880,KRX
20250509,-345000,5,-7500,-2.13,202210,20118,8337,--11781,--4484,57577,23954,--33623,--13487,KRX
20250508,-352500,5,-4000,-1.12,351222,32261,24964,--7297,+2993,90438,70302,--20136,+9874,KRX
20250507,356500,3,0,0.00,330455,40992,30702,--10290,--15598,116977,86967,--30010,--44906,KRX
20250502,+356500,2,+5500,+1.57,157410,14592,19900,+5308,+8758,41123,56019,+14896,+24353,KRX
20250430,-351000,5,-12000,-3.31,300126,28030,24580,--3450,--11312,79066,69609,--9457,--31071,KRX
20250429,+363000,2,+6000,+1.68,161965,8434,16296,+7862,+22233,23230,44844,+21614,+61292,KRX
20250428,-357000,5,-12000,-3.25,430340,46503,32132,--14371,--8019,128895,89217,--39678,--22243,KRX
20250425,-369000,5,-19500,-5.02,516820,41844,35492,--6352,--13385,111517,94082,--17435,--35488,KRX
20250424,-388500,5,-500,-0.13,163915,15509,22542,+7033,--1031,40045,58098,+18053,--2780,KRX
20250423,389000,3,0,0.00,214524,13523,21587,+8064,--4811,34707,55540,+20833,--12461,KRX
20250422,+389000,2,+2500,+0.65,250432,12209,25084,+12875,+23739,31551,64845,+33294,+61246,KRX
20250421,-386500,5,-6500,-1.65,193132,24987,14123,--10864,--30283,64255,36303,--27952,--77015,KRX
20250418,+393000,2,+17000,+4.52,570144,36032,55451,+19419,+12313,92454,141517,+49063,+29988,KRX
20250417,+376000,2,+9500,+2.59,181015,13962,21068,+7106,+19902,37466,56541,+19075,+53366,KRX
20250416,-366500,5,-13500,-3.55,302339,27684,14888,--12796,+1102,74302,40011,--34291,+2247,KRX
20250415,-380000,5,-7000,-1.81,231045,27140,13242,--13898,--16804,71293,34755,--36538,--43850,KRX
20250414,+387000,2,+12500,+3.34,350704,24012,26918,+2906,--2436,63097,70409,+7312,--6947,KRX
20250411,+374500,2,+7500,+2.04,385271,31241,36583,+5342,--10111,84053,98312,+14259,--27533,KRX
20250410,+367000,2,+19500,+5.61,416997,38904,54357,+15453,+34630,105454,147246,+41792,+96181,KRX
20250409,-347500,5,-13000,-3.61,423036,54005,34828,--19177,--44002,153422,99033,--54389,--123367,KRX
20250408,+360500,2,+25000,+7.45,619341,38809,63634,+24825,+37117,109135,178113,+68978,+104975,KRX
20250407,-335500,5,-27500,-7.58,655451,58198,45906,--12292,--6977,171444,135447,--35997,--20774,KRX
20250404,-363000,5,-2000,-0.55,556110,57067,51752,--5315,--10603,156668,141445,--15223,--29834,KRX
20250403,+365000,2,+2500,+0.69,263657,19182,24470,+5288,+14489,52971,67582,+14611,+39640,KRX
20250402,-362500,5,-9000,-2.42,307365,33072,23871,--9201,--27812,90647,65618,--25029,--74564,KRX
20250401,+371500,2,+15500,+4.35,450237,24544,43155,+18611,+51403,66360,115895,+49535,+140746,KRX
20250331,+356000,2,+3500,+0.99,786038,111121,78329,--32792,--21293,309399,218188,--91211,--59206,KRX
20250328,+352500,2,+500,+0.14,376195,31809,20310,--11499,--8895,88901,56896,--32005,--25077,KRX
20250327,-352000,5,-10000,-2.76,305984,17003,14399,--2604,--16640,47721,40793,--6928,--46651,KRX
20250326,362000,3,0,0.00,460857,18386,32422,+14036,+13170,51016,90739,+39723,+36798,KRX
20250325,-362000,5,-10500,-2.82,360992,21950,22816,+866,--45,59471,62396,+2925,+709,KRX
20250324,+372500,2,+2500,+0.68,384157,23822,24733,+911,+1089,63302,65518,+2216,+2315,KRX
20250321,-370000,5,-3000,-0.80,1293766,89824,89646,--178,+20791,240405,240306,--99,+53101,KRX
20250320,-373000,5,-46000,-10.98,2409509,119793,98824,--20969,+42209,302722,249522,--53200,+93784,KRX
20250319,-419000,5,-24500,-5.52,1008979,101501,38323,--63178,--63314,236560,89576,--146984,--145758,KRX
20250318,+443500,2,+4000,+0.91,2019144,146799,146935,+136,+12228,333425,332199,--1226,+34290,KRX
20250317,+439500,2,+47500,+12.12,2053323,151597,139505,--12092,--34732,365253,329737,--35516,--90973,KRX
20250314,+392000,2,+17000,+4.53,1029691,66536,89176,+22640,+3204,170633,226090,+55457,+4365,KRX
20250313,+375000,2,+14000,+3.88,793596,64643,84079,+19436,+35139,171673,222765,+51092,+93220,KRX
20250312,-361000,5,-9000,-2.43,502310,40613,24910,--15703,--15504,110194,68066,--42128,--41792,KRX
20250311,-370000,5,-2000,-0.54,396668,26432,26233,--199,--3315,71819,71483,--336,--8665,KRX
20250310,+372000,2,+3500,+0.95,496624,29801,32917,+3116,+26461,80557,88886,+8329,+69639,KRX
20250307,-368500,5,-22000,-5.63,1061159,67456,44111,--23345,+92304,179374,118064,--61310,+233466,KRX
20250306,-390500,5,-23500,-5.68,999302,145246,29597,--115649,--128156,369716,74940,--294776,--324897,KRX
20250305,+414000,2,+14000,+3.50,501266,35900,48407,+12507,--26086,87044,117165,+30121,--67098,KRX
20250304,+400000,2,+13000,+3.36,459797,17522,56115,+38593,+104145,44474,141693,+97219,+264954,KRX
20250228,-387000,5,-14500,-3.61,586240,103335,37783,--65552,--81799,264993,97258,--167735,--207849,KRX
20250227,+401500,2,+8000,+2.03,510062,36086,52333,+16247,+23006,90543,130657,+40114,+58013,KRX
20250226,393500,3,0,0.00,346183,32196,25437,--6759,--47344,82355,64456,--17899,--120880,KRX
20250225,+393500,2,+10500,+2.74,416909,17044,57629,+40585,+61203,44404,147385,+102981,+156619,KRX
20250224,-383000,5,-9000,-2.30,303447,31747,11129,--20618,--52470,82410,28772,--53638,--135246,KRX
20250221,+392000,2,+14000,+3.70,442073,29888,61740,+31852,+29573,77513,159121,+81608,+76250,KRX
20250220,-378000,5,-9000,-2.33,603485,42657,44936,+2279,+7819,110988,116346,+5358,+20090,KRX
20250219,-387000,5,-8000,-2.03,436280,34413,28873,--5540,--876,89253,74521,--14732,--2499,KRX
20250218,-395000,5,-3500,-0.88,442220,39059,34395,--4664,+15045,99801,87568,--12233,+38656,KRX
20250217,+398500,2,+4500,+1.14,517076,51507,31798,--19709,--58008,131378,80489,--50889,--149119,KRX
20250214,+394000,2,+23500,+6.34,788705,33194,71493,+38299,+47310,86465,184695,+98230,+122416,KRX
20250213,-370500,5,-7000,-1.85,517401,45946,36935,--9011,--24113,123511,99325,--24186,--64884,KRX
20250212,-377500,5,-500,-0.13,486787,21125,36227,+15102,+32047,56313,97011,+40698,+84973,KRX
20250211,-378000,5,-14000,-3.57,621324,45972,29027,--16945,+5717,118874,74599,--44275,+14327,KRX
20250210,+392000,2,+500,+0.13,475080,48895,26233,--22662,--11390,126100,67498,--58602,--29455,KRX
20250207,-391500,5,-500,-0.13,455077,40332,29060,--11272,--60799,103659,74512,--29147,--156109,KRX
20250206,+392000,2,+16000,+4.26,672576,29440,78967,+49527,+108210,76072,203034,+126962,+283346,KRX
20250205,+376000,2,+2000,+0.53,718400,89832,31149,--58683,--137349,239401,83017,--156384,--364622,KRX
20250204,+374000,2,+21500,+6.10,907257,33620,112286,+78666,+106644,89534,297772,+208238,+286287,KRX
20250203,-352500,5,-19000,-5.11,622851,59879,31901,--27978,--24230,167722,89673,--78049,--67976,KRX
20250131,+371500,2,+9500,+2.62,507713,45695,41947,--3748,--27505,124302,114229,--10073,--76797,KRX
20250124,+362000,2,+15000,+4.32,580269,28086,51843,+23757,+20319,78919,145643,+66724,+56651,KRX
20250123,+347000,2,+5000,+1.46,450376,32914,36352,+3438,--29399,95077,105150,+10073,--86242,KRX
20250122,+342000,2,+17000,+5.23,759686,36749,69586,+32837,+34375,108035,204350,+96315,+101363,KRX
20250121,+325000,2,+6500,+2.04,406203,13872,12334,--1538,--8929,43269,38221,--5048,--27997,KRX
20250120,+318500,2,+11000,+3.58,455776,12225,19616,+7391,+18276,38736,61685,+22949,+58393,KRX
20250117,-307500,5,-4500,-1.44,196849,12406,1521,--10885,--34259,40377,4933,--35444,--110152,KRX
20250116,+312000,2,+8500,+2.80,289445,5507,28881,+23374,+28060,17626,92334,+74708,+89914,KRX
20250115,-303500,5,-4000,-1.30,199222,8722,4036,--4686,--13904,28333,13127,--15206,--45145,KRX
20250114,+307500,2,+8500,+2.84,244268,6199,15417,+9218,+20579,20260,50199,+29939,+67598,KRX
20250113,-299000,5,-10500,-3.39,339664,24156,12795,--11361,--5269,80054,42395,--37659,--17929,KRX
20250110,+309500,2,+500,+0.16,335293,18552,12460,--6092,+2654,60181,40451,--19730,+8802,KRX
20250109,-309000,5,-1000,-0.32,641125,36497,27751,--8746,+30141,118170,89638,--28532,+94902,KRX
20250108,-310000,5,-16000,-4.91,654854,44946,6059,--38887,--45997,142523,19089,--123434,--144656,KRX
20250107,+326000,2,+10500,+3.33,794138,49079,56189,+7110,+47604,151404,172626,+21222,+151454,KRX
20250106,-315500,5,-3000,-0.94,577381,58806,18312,--40494,--91232,188634,58402,--130232,--292435,KRX
20250103,+318500,2,+18500,+6.17,739646,24941,75679,+50738,+95902,81146,243349,+162203,+310784,KRX
20250102,-300000,5,-9500,-3.07,593351,55330,10166,--45164,--67505,181849,33268,--148581,--220290,KRX
20241230,+309500,2,+8500,+2.82,809120,35003,57344,+22341,+88758,112624,184333,+71709,+292584,KRX
20241227,-301000,5,-500,-0.17,1730717,123505,57088,--66417,--79963,407597,186722,--220875,--265310,KRX
20241226,+301500,2,+5500,+1.86,1439262,55305,68851,+13546,--18340,184612,229047,+44435,--68560,KRX
20241224,+296000,2,+19000,+6.86,1769852,64646,96532,+31886,+24109,224710,337705,+112995,+85568,KRX
20241223,277000,3,0,0.00,783284,30098,37875,+7777,+1417,107224,134651,+27427,+4443,KRX
20241220,-277000,5,-9500,-3.32,780652,31082,37442,+6360,+8070,110504,133488,+22984,+29172,KRX
20241219,-286500,5,-10500,-3.54,728493,33912,32202,--1710,--2881,118322,112134,--6188,--10030,KRX
20241218,-297000,5,-4500,-1.49,679099,29391,30562,+1171,+6143,98663,102505,+3842,+20169,KRX
20241217,-301500,5,-9000,-2.90,615191,33546,28574,--4972,+23012,110639,94312,--16327,+71782,KRX
20241216,-310500,5,-6500,-2.05,730264,53032,25048,--27984,--26569,167630,79521,--88109,--83373,KRX
20241213,+317000,2,+4500,+1.44,587113,33774,32359,--1415,+18538,107429,102693,--4736,+59899,KRX
20241212,+312500,2,+4500,+1.46,1203599,93665,73712,--19953,+31091,299251,234616,--64635,+99548,KRX
20241211,-308000,5,-10000,-3.14,645538,61089,10045,--51044,--70334,196414,32231,--164183,--227108,KRX
20241210,+318000,2,+33000,+11.58,1250760,55172,74462,+19290,--3833,177079,240004,+62925,--17560,KRX
20241209,-285000,5,-21000,-6.86,1192141,37401,60524,+23123,+12,127826,208311,+80485,+3122,KRX
20241206,-306000,5,-5000,-1.61,1086109,43110,66221,+23111,+31593,141827,219190,+77363,+104004,KRX
20241205,-311000,5,-7000,-2.20,640971,30293,21811,--8482,+20909,95591,68950,--26641,+65564,KRX
20241204,-318000,5,-7000,-2.15,1409312,83083,53692,--29391,--43239,261138,168933,--92205,--135122,KRX
20241203,+325000,2,+23000,+7.62,1147622,52437,66285,+13848,--11970,163149,206066,+42917,--44519,KRX
20241202,+302000,2,+22000,+7.86,1204378,43887,69705,+25818,+22839,148650,236086,+87436,+76045,KRX
20241129,-280000,5,-22500,-7.44,1295036,58091,61070,+2979,+36487,200215,211606,+11391,+119934,KRX
20241128,-302500,5,-3000,-0.98,853745,62578,29070,--33508,--34139,203433,94890,--108543,--112397,KRX
20241127,+305500,2,+8500,+2.86,1179028,56374,57005,+631,+99902,186679,190533,+3854,+322682,KRX
20241126,-297000,5,-34000,-10.27,1758526,152854,53583,--99271,--106646,492329,173501,--318828,--340577,KRX
20241125,+331000,2,+39000,+13.36,2365631,132481,139856,+7375,--12296,415757,437506,+21749,--51033,KRX
20241122,-292000,5,-54500,-15.73,4645157,175308,194979,+19671,+75683,559238,632020,+72782,+247612,KRX
20241121,-346500,5,-4000,-1.14,5095425,215920,159908,--56012,--37342,667671,492841,--174830,--132995,KRX
20241120,-350500,5,-25500,-6.78,1722984,103577,84907,--18670,--33232,270166,228331,--41835,--78239,KRX
20241119,-376000,5,-31500,-7.73,1304612,50201,64763,+14562,+36164,129448,165852,+36404,+88715,KRX
20241118,-407500,5,-30000,-6.86,870924,64599,42997,--21602,--1606,156178,103867,--52311,--6767,KRX
20241115,-437500,5,-4000,-0.91,440287,50456,30460,--19996,--84276,114736,69192,--45544,--190772,KRX
20241114,+441500,2,+20000,+4.74,948572,40792,105072,+64280,+107406,92310,237538,+145228,+246323,KRX
20241113,-421500,5,-18000,-4.10,1064677,104866,61740,--43126,--6700,245441,144346,--101095,--18286,KRX
20241112,-439500,5,-6000,-1.35,568941,64958,28532,--36426,--12588,147598,64789,--82809,--29010,KRX
20241111,+445500,2,+8500,+1.95,925444,74029,50191,--23838,--125399,166269,112470,--53799,--300021,KRX
20241108,+437000,2,+57000,+15.00,2844967,120072,221633,+101561,+137698,286774,532996,+246222,+341666,KRX
20241107,-380000,5,-11500,-2.94,571313,51075,14938,--36137,--40847,134502,39058,--95444,--107487,KRX
20241106,+391500,2,+10500,+2.76,520288,21396,26106,+4710,+25376,55036,67079,+12043,+66022,KRX
20241105,-381000,5,-8500,-2.18,375785,36474,15808,--20666,--111040,95053,41074,--53979,--291024,KRX
20241104,+389500,2,+33000,+9.26,1236773,52720,143094,+90374,+101267,140301,377346,+237045,+266824,KRX
20241101,-356500,5,-20000,-5.31,538359,30475,19582,--10893,+849,83154,53375,--29779,+1301,KRX
20241031,-376500,5,-2500,-0.66,264895,27496,15754,--11742,--2357,72842,41762,--31080,--6437,KRX
20241030,-379000,5,-7000,-1.81,285280,27702,18317,--9385,--7972,72674,48031,--24643,--20298,KRX
20241029,+386000,2,+7000,+1.85,427296,31563,30150,--1413,--1296,82505,78160,--4345,--3656,KRX
20241028,+379000,2,+5000,+1.34,424312,28294,28177,--117,+5735,74598,73909,--689,+14627,KRX
20241025,-374000,5,-8000,-2.09,296491,19547,13695,--5852,--15712,51710,36394,--15316,--41021,KRX
20241024,+382000,2,+1500,+0.39,377726,19249,29109,+9860,+14666,49821,75526,+25705,+38293,KRX
20241023,-380500,5,-3000,-0.78,529532,33132,28326,--4806,+29602,87428,74840,--12588,+75570,KRX
20241022,-383500,5,-14000,-3.52,511457,53909,19501,--34408,--56292,138128,49970,--88158,--143288,KRX
20241021,+397500,2,+11000,+2.85,455801,21204,43088,+21884,+26894,54846,109976,+55130,+68429,KRX
20241018,+386500,2,+2500,+0.65,369776,34917,29907,--5010,--1791,90492,77193,--13299,--4783,KRX
20241017,-384000,5,-2000,-0.52,255155,17056,13837,--3219,+5574,44579,36063,--8516,+14482,KRX
20241016,-386000,5,-500,-0.13,263105,22165,13372,--8793,--27767,57593,34595,--22998,--72244,KRX
20241015,+386500,2,+8000,+2.11,358081,18073,37047,+18974,+60163,47089,96335,+49246,+159109,KRX
20241014,-378500,5,-7500,-1.94,465851,60687,19498,--41189,--61624,161270,51407,--109863,--162776,KRX
20241011,+386000,2,+17000,+4.61,595848,40822,61257,+20435,+46246,107097,160010,+52913,+122556,KRX
20241010,369000,3,0,0.00,448543,41045,15234,--25811,--27844,110865,41222,--69643,--75157,KRX
20241008,+369000,2,+9500,+2.64,415456,8757,10790,+2033,+4755,24012,29526,+5514,+13115,KRX
20241007,+359500,2,+3500,+0.98,277109,8990,6268,--2722,--26425,25099,17498,--7601,--75085,KRX
20241004,+356000,2,+20000,+5.95,408874,5178,28881,+23703,+16874,14873,82357,+67484,+46951,KRX
20241002,+336000,2,+9000,+2.75,217855,5792,12621,+6829,--1338,17434,37967,+20533,--4073,KRX
20240930,-327000,5,-5000,-1.51,240960,9282,17449,+8167,+12587,28223,52829,+24606,+37709,KRX
20240927,-332000,5,-9000,-2.64,186731,10401,5981,--4420,--18918,30962,17859,--13103,--56071,KRX
20240926,+341000,2,+10500,+3.18,362187,11911,26409,+14498,+29462,35483,78451,+42968,+87019,KRX
20240925,-330500,5,-22500,-6.37,628013,23562,8598,--14964,--15565,69811,25760,--44051,--45976,KRX
20240924,+353000,2,+3000,+0.86,325349,12023,12624,+601,+25653,34382,36307,+1925,+72819,KRX
20240923,-350000,5,-13000,-3.58,377122,29531,4479,--25052,--36342,83616,12722,--70894,--101914,KRX
20240920,+363000,2,+13000,+3.71,912080,58030,69320,+11290,--98799,161790,192810,+31020,--289824,KRX
20240919,+350000,2,+30500,+9.55,1628459,57931,168020,+110089,+114941,169519,490363,+320844,+336027,KRX
20240913,+319500,2,+3500,+1.11,409410,30372,25520,--4852,--40417,94856,79673,--15183,--127740,KRX
20240912,+316000,2,+10000,+3.27,629084,32975,68540,+35565,+15281,105354,217911,+112557,+47011,KRX
20240911,+306000,2,+1000,+0.33,570892,20480,40764,+20284,+29389,66310,131856,+65546,+95372,KRX
20240910,+305000,2,+500,+0.16,404935,26447,17342,--9105,--31022,86704,56878,--29826,--103488,KRX
20240909,+304500,2,+3500,+1.16,524464,20465,42382,+21917,+9038,68272,141934,+73662,+30575,KRX
20240906,-301000,5,-6000,-1.95,612317,24008,36887,+12879,+10242,79682,122769,+43087,+34331,KRX
20240905,-307000,5,-500,-0.16,1023211,41609,44246,+2637,+22584,137550,146306,+8756,+72766,KRX
20240904,-307500,5,-18000,-5.53,898049,49662,29715,--19947,--20144,159234,95224,--64010,--64003,KRX
20240903,+325500,2,+3500,+1.09,879459,48723,48920,+197,--5230,149050,149043,--7,--16580,KRX
20240902,+322000,2,+3000,+0.94,563264,32567,37994,+5427,--14519,103198,119771,+16573,--45291,KRX
20240830,+319000,2,+3500,+1.11,787982,41133,61079,+19946,+54678,130689,192553,+61864,+171224,KRX
20240829,-315500,5,-3500,-1.10,686421,54035,19303,--34732,--11827,170185,60825,--109360,--36923,KRX
20240828,+319000,2,+4000,+1.27,707761,46480,23575,--22905,--32593,145968,73531,--72437,--101081,KRX
20240827,+315000,2,+2500,+0.80,1033401,37547,47235,+9688,+40967,118575,147219,+28644,+129720,KRX
20240826,-312500,5,-2500,-0.79,526492,47859,16580,--31279,--135980,154425,53349,--101076,--442607,KRX
20240823,+315000,2,+26000,+9.00,1244378,28426,133127,+104701,+102930,93603,435134,+341531,+334857,KRX
20240822,+289000,2,+500,+0.17,683068,24453,26224,+1771,+28093,85751,92425,+6674,+96054,KRX
20240821,-288500,5,-12000,-3.99,525838,35824,9502,--26322,--6166,121575,32195,--89380,--22373,KRX
20240820,+300500,2,+2000,+0.67,791286,50870,30714,--20156,--23188,166469,99462,--67007,--76781,KRX
20240819,-298500,5,-2500,-0.83,389208,19189,22221,+3032,--19720,64242,74016,+9774,--66523,KRX
20240816,+301000,2,+8500,+2.91,577339,19238,41990,+22752,+26499,64969,141266,+76297,+89182,KRX
20240814,292500,3,0,0.00,430710,23546,19799,--3747,+17624,80385,67500,--12885,+60136,KRX
20240813,-292500,5,-10500,-3.47,774853,39835,18464,--21371,--7065,136410,63389,--73021,--25846,KRX
20240812,+303000,2,+1000,+0.33,545500,39853,25547,--14306,--17859,130806,83631,--47175,--57848,KRX
20240809,+302000,2,+5000,+1.68,1015992,48684,52237,+3553,--2314,159680,170353,+10673,--7666,KRX
20240808,+297000,2,+13000,+4.58,1109967,51288,57155,+5867,+24146,177696,196035,+18339,+82836,KRX
20240807,+284000,2,+5000,+1.79,848285,58437,40158,--18279,--24961,204928,140431,--64497,--83986,KRX
20240806,+279000,2,+17500,+6.69,3135455,137456,144138,+6682,--46315,494019,513508,+19489,--173770,KRX
20240805,-261500,5,-33500,-11.36,1973233,68723,121720,+52997,+71484,252725,445984,+193259,+253879,KRX
20240802,-295000,5,-24000,-7.52,1007536,51806,33319,--18487,--13321,170210,109590,--60620,--44034,KRX
20240801,+319000,2,+4000,+1.27,656310,34494,29328,--5166,+19080,108611,92025,--16586,+59579,KRX
20240731,-315000,5,-5500,-1.72,1356855,91375,67129,--24246,--39890,286398,210233,--76165,--115158,KRX
20240730,+320500,2,+22000,+7.37,2349207,118162,133806,+15644,--3794,391121,430114,+38993,--27540,KRX
20240729,+298500,2,+15000,+5.29,676704,21803,41241,+19438,+10641,75424,141957,+66533,+35556,KRX
20240726,+283500,2,+8000,+2.90,788442,38479,47276,+8797,+83084,134771,165748,+30977,+288500,KRX
20240725,-275500,5,-29000,-9.52,1381700,110015,35728,--74287,--99313,381309,123786,--257523,--339874,KRX
20240724,+304500,2,+19500,+6.84,1562612,55164,80190,+25026,--68365,185318,267669,+82351,--249951,KRX
20240723,+285000,2,+21000,+7.95,1528091,33669,127060,+93391,+108472,118924,451226,+332302,+389769,KRX
20240722,-264000,5,-7500,-2.76,458389,29920,14839,--15081,--31564,113279,55812,--57467,--119324,KRX
20240719,+271500,2,+8500,+3.23,420452,18032,34515,+16483,+23280,67815,129672,+61857,+87508,KRX
20240718,-263000,5,-11000,-4.01,635432,32028,25231,--6797,--29715,120644,94993,--25651,--108477,KRX
20240717,+274000,2,+1000,+0.37,463467,13004,35922,+22918,+49466,47368,130194,+82826,+179663,KRX
20240716,-273000,5,-5500,-1.97,744022,49597,23049,--26548,--63357,180741,83904,--96837,--229299,KRX
20240715,+278500,2,+6000,+2.20,817537,22619,59428,+36809,+27733,81507,213969,+132462,+100418,KRX
20240712,+272500,2,+3000,+1.11,1111137,49563,58639,+9076,+37370,183650,215694,+32044,+140454,KRX
20240711,-269500,5,-500,-0.19,824947,54053,25759,--28294,--51881,206007,97597,--108410,--196465,KRX
20240710,+270000,2,+7500,+2.86,915461,30036,53623,+23587,+46823,112687,200742,+88055,+175460,KRX
20240709,-262500,5,-10000,-3.67,847411,51373,28137,--23236,+27108,193094,105689,--87405,+93342,KRX
20240708,-272500,5,-6500,-2.33,1180188,85988,35644,--50344,--72204,308375,127628,--180747,--259305,KRX
20240705,+279000,2,+22000,+8.56,1227503,47438,69298,+21860,+27175,175600,254158,+78558,+99076,KRX
20240704,-257000,5,-1500,-0.58,670641,42807,37492,--5315,+1804,166809,146291,--20518,+6148,KRX
20240703,-258500,5,-4000,-1.52,647987,35189,28070,--7119,+11646,134307,107641,--26666,+41744,KRX
20240702,-262500,5,-15000,-5.41,1353467,61616,42851,--18765,--35152,229096,160686,--68410,--126689,KRX
20240701,-277500,5,-3000,-1.07,585740,23759,40146,+16387,+7048,85332,143611,+58279,+25090,KRX
20240628,-280500,5,-4000,-1.41,660408,23293,32632,+9339,+6107,83395,116584,+33189,+23930,KRX
20240627,-284500,5,-1500,-0.52,1384490,63008,66240,+3232,+15196,221049,230308,+9259,+51734,KRX
20240626,-286000,5,-3500,-1.21,675152,39987,28023,--11964,--9938,140617,98142,--42475,--33731,KRX
20240625,+289500,2,+3500,+1.22,807498,50483,48457,--2026,+3026,177431,168687,--8744,+9799,KRX
20240624,+286000,2,+5000,+1.78,1246288,74830,69778,--5052,--48817,263272,244729,--18543,--176420,KRX
20240621,+281000,2,+21500,+8.29,1901776,153972,197737,+43765,+43385,556905,714782,+157877,+155759,KRX
20240620,+259500,2,+4500,+1.76,814568,56338,56718,+380,+7104,220713,222831,+2118,+26197,KRX
20240619,-255000,5,-18500,-6.76,1191608,60215,53491,--6724,--18262,228657,204578,--24079,--66245,KRX
20240618,+273500,2,+6000,+2.24,829928,36413,47951,+11538,+15401,133405,175571,+42166,+56989,KRX
20240617,+267500,2,+2500,+0.94,992296,45250,41387,--3863,--11714,166775,151952,--14823,--45330,KRX
20240614,-265000,5,-3500,-1.30,1011279,41866,49717,+7851,+32790,156490,186997,+30507,+118136,KRX
20240613,-268500,5,-7500,-2.72,1888940,114252,89313,--24939,--13205,415199,327570,--87629,--45995,KRX
20240612,-276000,5,-7500,-2.65,1383564,70016,58282,--11734,--85958,251271,209637,--41634,--313333,KRX
20240611,+283500,2,+30500,+12.06,2972232,93431,167655,+74224,+103949,344462,616161,+271699,+386338,KRX
20240610,-253000,5,-16000,-5.95,1736891,82016,52291,--29725,--82886,317020,202381,--114639,--316362,KRX
