일자,현재가,대비부호,전일대비,등락율,체결수량,프로그램매도금액,프로그램매수금액,프로그램순매수금액,프로그램순매수금액증감,프로그램매도수량,프로그램매수수량,프로그램순매수수량,프로그램순매수수량증감,거래소구분
20260512,-1835000,5,-45000,-2.39,9160593,6032477,3685077,--2347400,--1255892,3204451,1961617,--1242834,--664104,KRX
20260511,+1880000,2,+194000,+11.51,7433039,4395625,3304117,--1091508,+148026,2335973,1757243,--578730,+180010,KRX
20260508,+1686000,2,+32000,+1.93,4278087,2590854,1351320,--1239534,+239689,1580130,821390,--758740,+155250,KRX
20260507,+1654000,2,+53000,+3.31,5860618,4097298,2618075,--1479223,--499693,2527015,1613025,--913990,--296802,KRX
20260506,+1601000,2,+154000,+10.64,6631934,4743130,3763600,--979530,--2355614,2978505,2361317,--617188,--1612809,KRX
20260504,+1447000,2,+161000,+12.52,5776641,2038327,3414411,+1376084,+1556930,1444634,2440255,+995621,+1140509,KRX
20260430,-1286000,5,-7000,-0.54,3342342,1763830,1582984,--180846,+52630,1358192,1213304,--144888,+35589,KRX
20260429,-1293000,5,-7000,-0.54,3001208,1275499,1042023,--233476,--101891,984676,804199,--180477,--79781,KRX
20260428,+1300000,2,+8000,+0.62,3002713,1428346,1296761,--131585,--793249,1090499,989803,--100696,--615161,KRX
20260427,+1292000,2,+70000,+5.73,4563073,1457725,2119389,+661664,+1389414,1130478,1644943,+514465,+1113472,KRX
20260424,-1222000,5,-3000,-0.24,3127857,1515469,787719,--727750,--679976,1243503,644496,--599007,--554063,KRX
20260423,+1225000,2,+2000,+0.16,5343871,1734133,1686359,--47774,+287315,1415848,1370904,--44944,+230859,KRX
20260422,-1223000,5,-1000,-0.08,2894919,1130430,795341,--335089,--599293,928582,652779,--275803,--491699,KRX
20260421,+1224000,2,+58000,+4.97,3516960,852635,1116839,+264204,--183037,701695,917591,+215896,--168020,KRX
20260420,+1166000,2,+38000,+3.37,3748014,744710,1191951,+447241,+1128191,640541,1024457,+383916,+983758,KRX
20260417,-1128000,5,-27000,-2.34,3578235,1397748,716798,--680950,--166999,1230456,630614,--599842,--152319,KRX
20260416,+1155000,2,+19000,+1.67,2901319,1388027,874076,--513951,--302827,1207821,760298,--447523,--261864,KRX
20260415,+1136000,2,+33000,+2.99,4093703,1814816,1603692,--211124,--1365500,1573745,1388086,--185659,--1222816,KRX
20260414,+1103000,2,+63000,+6.06,4754545,1067244,2221620,+1154376,+590298,965912,2003069,+1037157,+489431,KRX
20260413,+1040000,2,+13000,+1.27,2769753,752778,1316856,+564078,+420758,733527,1281253,+547726,+409188,KRX
20260410,+1027000,2,+29000,+2.91,3134921,1236787,1380107,+143320,+404098,1200558,1339096,+138538,+398818,KRX
20260409,-998000,5,-35000,-3.39,5026817,1815473,1554695,--260778,--1182309,1811323,1551043,--260280,--1169362,KRX
20260408,+1033000,2,+117000,+12.77,6709356,1785793,2707324,+921531,+560011,1748787,2657869,+909082,+511131,KRX
20260407,+916000,2,+30000,+3.39,3619929,607955,969475,+361520,+371680,667450,1065401,+397951,+410727,KRX
20260406,+886000,2,+10000,+1.14,3100989,654462,644302,--10160,--322011,740860,728084,--12776,--367637,KRX
20260403,+876000,2,+46000,+5.54,2927164,605762,917613,+311851,+302125,691801,1046662,+354861,+329943,KRX
20260402,-830000,5,-63000,-7.05,6127534,1523613,1533339,+9726,--19746,1769458,1794376,+24918,--7244,KRX
20260401,+893000,2,+86000,+10.66,6255058,1889606,1919078,+29472,+588711,2140659,2172821,+32162,+714994,KRX
20260331,-807000,5,-66000,-7.56,7194351,2247281,1688042,--559239,--466614,2737835,2055003,--682832,--575104,KRX
20260330,-873000,5,-49000,-5.31,4498502,1243778,1151153,--92625,+584529,1426005,1318277,--107728,+640797,KRX
20260327,-922000,5,-11000,-1.18,4520942,1753838,1076684,--677154,--175125,1937761,1189236,--748525,--218027,KRX
20260326,-933000,5,-62000,-6.23,4660620,1678251,1176222,--502029,--442081,1770905,1240407,--530498,--461915,KRX
20260325,+995000,2,+9000,+0.91,4463869,1540307,1480359,--59948,+248738,1524611,1456028,--68583,+250350,KRX
20260324,+986000,2,+53000,+5.68,4352152,1410303,1101617,--308686,--15537,1447454,1128521,--318933,--9493,KRX
20260323,-933000,5,-74000,-7.35,3911813,1296168,1003019,--293149,+347932,1375342,1065902,--309440,+324205,KRX
20260320,-1007000,5,-6000,-0.59,3426646,1735977,1094896,--641081,--12986,1718140,1084495,--633645,--16208,KRX
20260319,-1013000,5,-43000,-4.07,3347483,1403093,774998,--628095,--1431872,1380968,763531,--617437,--1410054,KRX
20260318,+1056000,2,+86000,+8.87,4347884,948607,1752384,+803777,+1082339,921537,1714154,+792617,+1072378,KRX
20260317,-970000,5,-4000,-0.41,3326240,1129570,851008,--278562,--591071,1139203,859442,--279761,--608935,KRX
20260316,+974000,2,+64000,+7.03,3829496,964640,1277149,+312509,+692584,1018654,1347828,+329174,+750900,KRX
20260313,-910000,5,-20000,-2.15,3645102,1522602,1142527,--380075,--179060,1680538,1258812,--421726,--208379,KRX
20260312,-930000,5,-25000,-2.62,3711742,1361678,1160663,--201015,+178635,1454026,1240679,--213347,+181433,KRX
20260311,+955000,2,+17000,+1.81,3916098,1346671,967021,--379650,--1038818,1398531,1003751,--394780,--1105224,KRX
20260310,+938000,2,+102000,+12.20,5304897,1247453,1906621,+659168,+1217236,1339914,2050358,+710444,+1380088,KRX
20260309,-836000,5,-88000,-9.52,7253621,2119567,1561499,--558068,--543872,2547112,1877468,--669644,--652339,KRX
20260306,-924000,5,-17000,-1.81,3744322,911979,897783,--14196,+9641,997680,980375,--17305,+15179,KRX
20260305,+941000,2,+92000,+10.84,6442459,2283997,2260160,--23837,+419434,2383341,2350857,--32484,+459077,KRX
20260304,-849000,5,-90000,-9.58,9253420,2794963,2351692,--443271,+182197,3143976,2652415,--491561,+124293,KRX
20260303,-939000,5,-122000,-11.50,6818327,2221398,1595930,--625468,+1343822,2231631,1615777,--615854,+1229613,KRX
20260227,-1061000,5,-38000,-3.46,6453062,3443591,1474301,--1969290,--1410849,3229938,1384471,--1845467,--1308158,KRX
20260226,+1099000,2,+81000,+7.96,4461976,1680386,1121945,--558441,+44993,1598303,1060994,--537309,+54245,KRX
20260225,+1018000,2,+13000,+1.29,3462525,1370715,767281,--603434,--1007818,1343083,751529,--591554,--998641,KRX
20260224,+1005000,2,+54000,+5.68,4102382,909250,1313634,+404384,+598218,920067,1327154,+407087,+611015,KRX
20260223,+951000,2,+2000,+0.21,3523887,1388618,1194784,--193834,--482365,1449538,1245610,--203928,--509953,KRX
20260220,+949000,2,+55000,+6.15,5054333,1073887,1362418,+288531,+323641,1162139,1468164,+306025,+346342,KRX
20260219,+894000,2,+14000,+1.59,3285109,914030,878920,--35110,--81146,1020264,979947,--40317,--89918,KRX
20260213,-880000,5,-8000,-0.90,3534047,844922,890958,+46036,--344788,952299,1001900,+49601,--390453,KRX
20260212,+888000,2,+28000,+3.26,4619344,1477638,1868462,+390824,+834113,1666270,2106324,+440054,+953424,KRX
20260211,-860000,5,-16000,-1.83,3125590,1076359,633070,--443289,--475867,1245966,732596,--513370,--545742,KRX
20260210,-876000,5,-11000,-1.24,3441377,919871,952449,+32578,+5452,1038274,1070646,+32372,+2336,KRX
20260209,+887000,2,+48000,+5.72,4228584,1511707,1538833,+27126,+603247,1705316,1735352,+30036,+739953,KRX
20260206,-839000,5,-3000,-0.36,5581574,1519096,942975,--576121,+525364,1856337,1146420,--709917,+581689,KRX
20260205,-842000,5,-58000,-6.44,5473720,1915455,813970,--1101485,--611146,2246518,954912,--1291606,--741589,KRX
20260204,-900000,5,-7000,-0.77,3800763,1207686,717347,--490339,--219195,1351080,801063,--550017,--246674,KRX
20260203,+907000,2,+77000,+9.28,5272538,1669768,1398624,--271144,+1171385,1868443,1565100,--303343,+1362747,KRX
20260202,-830000,5,-79000,-8.69,7634191,2567116,1124587,--1442529,--867227,2987994,1321904,--1666090,--1032605,KRX
20260130,+909000,2,+48000,+5.57,7875195,2357512,1782210,--575302,+293866,2601220,1967735,--633485,+383850,KRX
20260129,+861000,2,+20000,+2.38,6837983,1993346,1124178,--869168,--172104,2324107,1306772,--1017335,--180290,KRX
20260128,+841000,2,+41000,+5.13,6708497,1876001,1178937,--697064,--951785,2255776,1418731,--837045,--1161527,KRX
20260127,+800000,2,+64000,+8.70,5660198,987042,1241763,+254721,+577106,1277154,1601636,+324482,+757451,KRX
20260126,-736000,5,-31000,-4.04,3133330,800318,477933,--322385,--280918,1074850,641881,--432969,--374549,KRX
20260123,+767000,2,+12000,+1.59,3508272,759491,718024,--41467,+11460,1004271,945851,--58420,+11056,KRX
20260122,+755000,2,+15000,+2.03,3545309,939383,886456,--52927,--242187,1234092,1164616,--69476,--320932,KRX
20260121,-740000,5,-3000,-0.40,5108442,797896,987156,+189260,+207055,1077552,1329008,+251456,+276031,KRX
20260120,-743000,5,-21000,-2.75,2762369,504254,486459,--17795,--227162,674576,650001,--24575,--298916,KRX
20260119,+764000,2,+8000,+1.06,3392008,492590,701957,+209367,--160538,645633,919974,+274341,--214901,KRX
20260116,+756000,2,+7000,+0.93,3712326,585859,955764,+369905,+215603,777290,1266532,+489242,+282904,KRX
20260115,+749000,2,+7000,+0.94,3003414,676156,830458,+154302,+105858,915110,1121448,+206338,+141816,KRX
20260114,+742000,2,+4000,+0.54,4885051,838084,886528,+48444,+68777,1134528,1199050,+64522,+91697,KRX
20260113,-738000,5,-11000,-1.47,3771944,710432,690099,--20333,--297290,961720,934545,--27175,--396693,KRX
20260112,+749000,2,+5000,+0.67,3329793,621961,898918,+276957,+252192,828162,1197680,+369518,+338961,KRX
20260109,-744000,5,-12000,-1.59,4343703,806916,831681,+24765,--327124,1088604,1119161,+30557,--422396,KRX
20260108,+756000,2,+14000,+1.89,6496379,1375295,1727184,+351889,+158924,1808183,2261136,+452953,+195813,KRX
20260107,+742000,2,+16000,+2.20,5693115,1183233,1376198,+192965,+200150,1583484,1840624,+257140,+276495,KRX
20260106,+726000,2,+30000,+4.31,4830275,855205,848020,--7185,+190814,1226625,1207270,--19355,+266883,KRX
20260105,+696000,2,+19000,+2.81,4337511,1178945,980946,--197999,--306750,1699761,1413523,--286238,--450461,KRX
20260102,+677000,2,+26000,+3.99,4181895,804622,913373,+108751,+228665,1212029,1376252,+164223,+349632,KRX
20251230,+651000,2,+11000,+1.72,4094603,868222,748308,--119914,--360423,1336163,1150754,--185409,--564433,KRX
20251229,+640000,2,+41000,+6.84,4176151,740080,980589,+240509,--476557,1169717,1548741,+379024,--816030,KRX
20251226,+599000,2,+11000,+1.87,4243548,148889,865955,+717066,+523606,248847,1443901,+1195054,+866905,KRX
20251224,+588000,2,+4000,+0.68,2160697,168820,362280,+193460,+162816,286817,614966,+328149,+276482,KRX
20251223,+584000,2,+4000,+0.69,2011188,172323,202967,+30644,--380682,293942,345609,+51667,--662029,KRX
20251222,+580000,2,+33000,+6.03,2878464,145848,557174,+411326,+744340,253263,966959,+713696,+1321219,KRX
20251219,-547000,5,-5000,-0.91,3440005,841723,508709,--333014,--456453,1514804,907281,--607523,--829758,KRX
20251218,+552000,2,+1000,+0.18,2959059,448978,572417,+123439,+73875,809903,1032138,+222235,+134899,KRX
20251217,+551000,2,+21000,+3.96,2692626,407486,457050,+49564,+349929,757495,844831,+87336,+647510,KRX
20251216,-530000,5,-24000,-4.33,3287998,657826,357461,--300365,--226826,1222199,662025,--560174,--423323,KRX
20251215,-554000,5,-17000,-2.98,2482125,377238,303699,--73539,+92727,685936,549085,--136851,+154094,KRX
20251212,+571000,2,+6000,+1.06,2646148,410575,244309,--166266,+318123,719002,428057,--290945,+555629,KRX
20251211,-565000,5,-22000,-3.75,4021907,928136,443747,--484389,--781970,1624225,777651,--846574,--1353838,KRX
20251210,+587000,2,+21000,+3.71,3986083,524342,821923,+297581,+278485,896611,1403875,+507264,+473276,KRX
20251209,-566000,5,-11000,-1.91,2391174,499377,518473,+19096,--179814,880931,914919,+33988,--316028,KRX
20251208,+577000,2,+33000,+6.07,4288433,657558,856468,+198910,+154079,1183346,1533362,+350016,+268436,KRX
20251205,+544000,2,+2000,+0.37,3204933,536506,581337,+44831,+366096,1001501,1083081,+81580,+680498,KRX
20251204,-542000,5,-10000,-1.81,2858305,684675,363410,--321265,--104443,1274190,675272,--598918,--204734,KRX
20251203,-552000,5,-6000,-1.08,2586619,673902,457080,--216822,--485382,1219683,825499,--394184,--877498,KRX
20251202,+558000,2,+20000,+3.72,2686580,405563,674123,+268560,--38158,731256,1214570,+483314,--83575,KRX
20251201,+538000,2,+8000,+1.51,3134704,523824,830542,+306718,+829572,975050,1541939,+566889,+1542523,KRX
20251128,-530000,5,-14000,-2.57,2680138,828409,305555,--522854,--536658,1547001,571367,--975634,--1000606,KRX
20251127,+544000,2,+20000,+3.82,3654092,504433,518237,+13804,+155818,928369,953341,+24972,+301195,KRX
20251126,+524000,2,+5000,+0.96,5127393,975656,833642,--142014,--261472,1893406,1617183,--276223,--495672,KRX
20251125,-519000,5,-1000,-0.19,3716730,571442,690900,+119458,+18115,1077589,1297038,+219449,+34184,KRX
20251124,-520000,5,-1000,-0.19,6399162,1366323,1467666,+101343,+1259154,2607874,2793139,+185265,+2405702,KRX
20251121,-521000,5,-50000,-8.76,6646712,1878842,721031,--1157811,--946977,3603623,1383186,--2220437,--1858852,KRX
20251120,+571000,2,+9000,+1.60,4670237,1205309,994475,--210834,--28842,2065276,1703691,--361585,--36593,KRX
20251119,-562000,5,-8000,-1.40,4529736,938454,756462,--181992,+205997,1675276,1350284,--324992,+348723,KRX
20251118,-570000,5,-36000,-5.94,3544391,832517,444528,--387989,--620284,1444973,771258,--673715,--1066954,KRX
20251117,+606000,2,+46000,+8.21,4470947,714906,947201,+232295,+1131595,1198263,1591502,+393239,+1955862,KRX
20251114,-560000,5,-52000,-8.50,5778374,1635811,736511,--899300,--1040020,2851028,1288405,--1562623,--1791666,KRX
20251113,-612000,5,-5000,-0.81,3875541,794405,935125,+140720,+515935,1295525,1524568,+229043,+845076,KRX
20251112,-617000,5,-2000,-0.32,2831484,789803,414588,--375215,+153849,1292257,676224,--616033,+233034,KRX
20251111,+619000,2,+13000,+2.15,5508697,1216167,687103,--529064,--577171,1948207,1099140,--849067,--931247,KRX
20251110,+606000,2,+26000,+4.48,4893645,941198,989305,+48107,+227622,1560876,1643056,+82180,+385288,KRX
20251107,-580000,5,-13000,-2.19,4789397,1060245,880730,--179515,+95704,1821058,1517950,--303108,+158425,KRX
20251106,+593000,2,+14000,+2.42,5321244,1103456,828237,--275219,+305529,1848767,1387234,--461533,+572341,KRX
20251105,-579000,5,-7000,-1.19,8976222,1828852,1248104,--580748,+509865,3247329,2213455,--1033874,+797961,KRX
20251104,-586000,5,-34000,-5.48,5969769,1708242,617629,--1090613,--1050029,2870389,1038554,--1831835,--1775846,KRX
20251103,+620000,2,+61000,+10.91,5787058,1065592,1025008,--40584,+539632,1768012,1712023,--55989,+981559,KRX
20251031,-559000,5,-9000,-1.58,3351809,1000443,420227,--580216,--332221,1787848,750300,--1037548,--599967,KRX
20251030,+568000,2,+10000,+1.79,4888461,1089072,841077,--247995,--234748,1926259,1488678,--437581,--411624,KRX
20251029,+558000,2,+37000,+7.10,4803031,676545,663298,--13247,+636602,1241172,1215215,--25957,+1227783,KRX
20251028,-521000,5,-14000,-2.62,5659008,1156609,506760,--649849,--389154,2231229,977489,--1253740,--760861,KRX
20251027,+535000,2,+25000,+4.90,3381231,868755,608060,--260695,--160829,1637377,1144498,--492879,--295873,KRX
20251024,+510000,2,+31500,+6.58,4254202,650667,550801,--99866,--80439,1289577,1092571,--197006,--155679,KRX
20251023,-478500,5,-3000,-0.62,3583993,405513,386086,--19427,+285549,848137,806810,--41327,+599234,KRX
20251022,+481500,2,+2500,+0.52,3870276,764667,459691,--304976,--117797,1608388,967827,--640561,--256323,KRX
20251021,-479000,5,-6500,-1.34,4126858,778380,591201,--187179,+8232,1584210,1199972,--384238,+29076,KRX
20251020,+485500,2,+20000,+4.30,3333903,690905,495494,--195411,+9427,1447892,1034578,--413314,+29279,KRX
20251017,+465500,2,+13000,+2.87,4541583,817686,612848,--204838,--204313,1766422,1323829,--442593,--440427,KRX
20251016,+452500,2,+30000,+7.10,4247934,636248,635723,--525,+208113,1430670,1428504,--2166,+501231,KRX
20251015,+422500,2,+11000,+2.67,2688019,567164,358526,--208638,--86072,1365086,861689,--503397,--216467,KRX
20251014,-411500,5,-3500,-0.84,4101275,656279,533713,--122566,+523648,1560742,1273812,--286930,+1288902,KRX
20251013,-415000,5,-13000,-3.04,4356534,1021318,375104,--646214,--251788,2491612,915780,--1575832,--650432,KRX
20251010,+428000,2,+32500,+8.22,6835852,1329920,935494,--394426,--672082,3121012,2195612,--925400,--1630727,KRX
20251002,+395500,2,+35500,+9.86,7430763,849987,1127643,+277656,+241452,2145674,2851001,+705327,+605059,KRX
20251001,+360000,2,+12500,+3.60,2802437,314447,350651,+36204,+67952,880329,980597,+100268,+191998,KRX
20250930,-347500,5,-1500,-0.43,2238614,355423,323675,--31748,--145000,1017390,925660,--91730,--419949,KRX
20250929,+349000,2,+12500,+3.71,2275986,209057,322309,+113252,+169861,601328,929547,+328219,+492543,KRX
20250926,-336500,5,-20000,-5.61,3685324,395207,338598,--56609,--71490,1160641,996317,--164324,--205703,KRX
20250925,-356500,5,-1000,-0.28,2148215,307417,322298,+14881,+151029,866905,908284,+41379,+426935,KRX
20250924,-357500,5,-3500,-0.97,4165199,631156,495008,--136148,--214760,1775759,1390203,--385556,--605743,KRX
20250923,+361000,2,+10000,+2.85,3315336,407836,486448,+78612,+146646,1140385,1360572,+220187,+411534,KRX
20250922,-351000,5,-2000,-0.57,4377563,532535,464501,--68034,+58280,1512339,1320992,--191347,+166382,KRX
20250919,353000,3,0,0.00,4385543,805740,679426,--126314,--242802,2284751,1927022,--357729,--691094,KRX
20250918,+353000,2,+19500,+5.85,4526286,477935,594423,+116488,+9298,1364181,1697546,+333365,+13458,KRX
20250917,-333500,5,-14500,-4.17,4498866,487966,595156,+107190,--20054,1447900,1767807,+319907,--51494,KRX
20250916,+348000,2,+17000,+5.14,5841135,751296,878540,+127244,+129984,2168683,2540084,+371401,+381798,KRX
20250915,+331000,2,+2500,+0.76,4221256,559406,556666,--2740,--239106,1681673,1671276,--10397,--737808,KRX
20250912,+328500,2,+21500,+7.00,4242516,431968,668334,+236366,+135836,1323695,2051106,+727411,+403365,KRX
20250911,+307000,2,+3000,+0.99,5148088,570902,671432,+100530,--305156,1848270,2172316,+324046,--1022785,KRX
20250910,+304000,2,+16000,+5.56,5265553,369630,775316,+405686,+100791,1228425,2575256,+1346831,+276267,KRX
20250909,+288000,2,+11000,+3.97,4158342,211832,516727,+304895,+152847,743657,1814221,+1070564,+522470,KRX
20250908,+277000,2,+3500,+1.28,2018299,128640,280688,+152048,--87142,464551,1012645,+548094,--325576,KRX
20250905,+273500,2,+8000,+3.01,3103427,234116,473306,+239190,+312780,855313,1728983,+873670,+1150613,KRX
20250904,+265500,2,+3000,+1.14,2189959,243294,169704,--73590,+204,912295,635352,--276943,+2837,KRX
20250903,+262500,2,+2000,+0.77,2437896,269224,195430,--73794,--56833,1024847,745067,--279780,--214336,KRX
20250902,+260500,2,+4500,+1.76,1584710,140779,123818,--16961,+98588,541610,476166,--65444,+383936,KRX
20250901,-256000,5,-13000,-4.83,1837054,202372,86823,--115549,--49288,786612,337232,--449380,--201670,KRX
20250829,+269000,2,+500,+0.19,1892127,248347,182086,--66261,--204143,926222,678512,--247710,--769721,KRX
20250828,+268500,2,+8500,+3.27,3836024,239147,377029,+137882,+138906,905514,1427525,+522011,+526707,KRX
20250827,-260000,5,-1500,-0.57,2801594,308955,307931,--1024,--43771,1196083,1191387,--4696,--168739,KRX
20250826,+261500,2,+2000,+0.77,2050625,200061,242808,+42747,+11520,768748,932791,+164043,+43573,KRX
20250825,+259500,2,+8500,+3.39,3183709,162092,193319,+31227,--130522,626531,747001,+120470,--530953,KRX
20250822,+251000,2,+6000,+2.45,3064062,211516,373265,+161749,+416517,847241,1498664,+651423,+1685612,KRX
20250821,-245000,5,-10500,-4.11,6301130,790618,535850,--254768,--93752,3201960,2167771,--1034189,--400886,KRX
20250820,-255500,5,-7500,-2.85,3571545,504422,343406,--161016,--132928,1982875,1349572,--633303,--527244,KRX
20250819,-263000,5,-4500,-1.68,1709646,194677,166589,--28088,+13197,735667,629608,--106059,+48377,KRX
20250818,-267500,5,-9000,-3.25,1993220,265936,224651,--41285,--59098,990321,835885,--154436,--218039,KRX
20250814,-276500,5,-1500,-0.54,2101050,243992,261805,+17813,--154381,889661,953264,+63603,--558399,KRX
20250813,+278000,2,+9000,+3.35,3472694,301884,474078,+172194,+148956,1090017,1712019,+622002,+539038,KRX
20250812,+269000,2,+2000,+0.75,3008648,312880,336118,+23238,--117093,1153813,1236777,+82964,--447452,KRX
20250811,+267000,2,+10500,+4.09,2415473,130788,271119,+140331,+43618,493294,1023710,+530416,+158885,KRX
20250808,-256500,5,-5500,-2.10,2676174,205161,301874,+96713,+42080,788048,1159579,+371531,+161001,KRX
20250807,+262000,2,+3500,+1.35,2724438,228959,283592,+54633,+53283,887450,1097980,+210530,+205338,KRX
20250806,-258500,5,-5000,-1.90,1374559,106572,107922,+1350,--101308,412047,417239,+5192,--385170,KRX
20250805,+263500,2,+5500,+2.13,2118171,184706,287364,+102658,+110601,703327,1093689,+390362,+421656,KRX
20250804,258000,3,0,0.00,2281558,270920,262977,--7943,+140723,1055072,1023778,--31294,+537624,KRX
20250801,-258000,5,-15500,-5.67,3227394,379752,231086,--148666,--255286,1458282,889364,--568918,--958681,KRX
20250731,+273500,2,+10000,+3.80,3472644,332358,438978,+106620,--31820,1223817,1613580,+389763,--135387,KRX
20250730,+263500,2,+1000,+0.38,2482807,204752,343192,+138440,+107091,777860,1303010,+525150,+404596,KRX
20250729,+262500,2,+500,+0.19,2944177,260324,291673,+31349,--75559,998531,1119085,+120554,--288203,KRX
