일자,현재가,대비부호,전일대비,등락율,체결수량,프로그램매도금액,프로그램매수금액,프로그램순매수금액,프로그램순매수금액증감,프로그램매도수량,프로그램매수수량,프로그램순매수수량,프로그램순매수수량증감,거래소구분
20260623,-310000,5,-43500,-12.31,41266630,4799870,3553300,--1246570,--854113,14511857,10720076,--3791781,--2646992,KRX
20260622,-353500,5,-500,-0.14,24330451,2665930,2273473,--392457,+634388,7582401,6437612,--1144789,+1673614,KRX
20260619,-354000,5,-8500,-2.34,43284898,6086006,5059161,--1026845,--1122531,16935423,14117020,--2818403,--3063070,KRX
20260618,+362500,2,+16000,+4.62,32764450,3851293,3946979,+95686,+743624,10901100,11145767,+244667,+2182521,KRX
20260617,+346500,2,+3500,+1.02,18134051,2086051,1438113,--647938,--594781,6166962,4229108,--1937854,--1774097,KRX
20260616,+343000,2,+6000,+1.78,17548685,1788810,1735653,--53157,+705236,5256959,5093202,--163757,+2084969,KRX
20260615,+337000,2,+14500,+4.50,21500067,2952082,2193689,--758393,--1616320,8734967,6486241,--2248726,--4808794,KRX
20260612,+322500,2,+23500,+7.86,31006148,2870455,3728382,+857927,+1747564,8738066,11298134,+2560068,+5560426,KRX
20260611,-299000,5,-3500,-1.16,31420307,3550081,2660444,--889637,+245089,11936071,8935713,--3000358,+739467,KRX
20260610,-302500,5,-19500,-6.06,27050362,3033884,1899158,--1134726,--1071372,9970736,6230911,--3739825,--3501509,KRX
20260609,+322000,2,+26500,+8.97,30124249,3177019,3113665,--63354,--110759,10181933,9943617,--238316,--403209,KRX
20260608,-295500,5,-33500,-10.18,38929682,3138950,3186355,+47405,+493418,10381360,10546253,+164893,+1510079,KRX
20260605,-329000,5,-22500,-6.40,33725012,3084113,2638100,--446013,+1834644,9286133,7940947,--1345186,+5105921,KRX
20260604,-351500,5,-9000,-2.50,34771037,5508648,3227991,--2280657,+714121,15548642,9097535,--6451107,+1927905,KRX
20260602,+360500,2,+11500,+3.30,44720282,6095397,3100619,--2994778,--3594143,17058272,8679260,--8379012,--10135891,KRX
20260601,+349000,2,+32000,+10.09,45052488,3918895,4518260,+599365,--254624,11462239,13219118,+1756879,--948826,KRX
20260529,+317000,2,+17500,+5.84,37241537,4124674,4978663,+853989,+1911759,13097863,15803568,+2705705,+6244027,KRX
20260528,-299500,5,-7500,-2.44,30195334,2940984,1883214,--1057770,--891908,9843655,6305333,--3538322,--3003194,KRX
20260527,+307000,2,+8000,+2.68,33916688,3121088,2955226,--165862,--653155,9905796,9370668,--535128,--2150829,KRX
20260526,+299000,2,+6500,+2.22,23441371,2036710,2524003,+487293,+1485472,6793908,8409609,+1615701,+5008277,KRX
20260522,-292500,5,-7000,-2.34,18395274,2179727,1181548,--998179,--2704965,7404111,4011535,--3392576,--9147878,KRX
20260521,+299500,2,+23500,+8.51,36168689,2426850,4133636,+1706786,+2467097,8226569,13981871,+5755302,+8515791,KRX
20260520,+276000,2,+500,+0.18,35662077,2761637,2001326,--760311,+1373951,10069129,7308640,--2760489,+5038796,KRX
20260519,-275500,5,-5500,-1.96,30767569,3760421,1626159,--2134262,--1474506,13734837,5935552,--7799285,--5406146,KRX
20260518,+281000,2,+10500,+3.88,33555214,2945866,2286110,--659756,+1529964,10621631,8228492,--2393139,+5408612,KRX
20260515,-270500,5,-25500,-8.61,38075487,3804087,1614367,--2189720,--3941115,13584961,5783210,--7801751,--13743980,KRX
20260514,+296000,2,+12000,+4.23,39314752,2448661,4200056,+1751395,+2875561,8366884,14309113,+5942229,+10086971,KRX
20260513,+284000,2,+5000,+1.79,35540134,3160287,2036121,--1124166,--57216,11507595,7362853,--4144742,--356437,KRX
20260512,-279000,5,-6500,-2.28,41211149,3764301,2697351,--1066950,+908170,13427683,9639378,--3788305,+3149093,KRX
20260511,+285500,2,+17000,+6.33,36031094,4265353,2290233,--1975120,--315142,14956653,8019255,--6937398,--657528,KRX
20260508,-268500,5,-3000,-1.10,25875880,2848441,1188463,--1659978,+77052,10760236,4480366,--6279870,+167398,KRX
20260507,+271500,2,+5500,+2.07,41404687,4424607,2687577,--1737030,--3289286,16458616,10011348,--6447268,--12443049,KRX
20260506,+266000,2,+33500,+14.41,53097996,3690258,5242514,+1552256,+179071,14128597,20124378,+5995781,+8346,KRX
20260504,+232500,2,+12000,+5.44,32920816,1524175,2897360,+1373185,+1497178,6672102,12659537,+5987435,+6590421,KRX
20260430,-220500,5,-5500,-2.43,22161975,1567841,1443848,--123993,--819705,7017701,6414715,--602986,--3716926,KRX
20260429,+226000,2,+4000,+1.80,20363756,856750,1552462,+695712,+978799,3846042,6959982,+3113940,+4388067,KRX
20260428,-222000,5,-2500,-1.11,18444490,1321512,1038425,--283087,--1115969,5929311,4655184,--1274127,--4999718,KRX
20260427,+224500,2,+5000,+2.28,22870374,1035077,1867959,+832882,+1641872,4634247,8359838,+3725591,+7405177,KRX
20260424,-219500,5,-5000,-2.23,19626666,1500937,691947,--808990,--1954135,6822318,3142732,--3679586,--8748569,KRX
20260423,+224500,2,+7000,+3.22,34525485,1453679,2598824,+1145145,+1250414,6487636,11556619,+5068983,+5562119,KRX
20260422,-217500,5,-1500,-0.68,16823480,881208,775939,--105269,--220540,4045481,3552345,--493136,--1016238,KRX
20260421,+219000,2,+4500,+2.10,16752132,905192,1020463,+115271,+606228,4147679,4670781,+523102,+2797753,KRX
20260420,-214500,5,-1500,-0.69,17107741,1180255,689298,--490957,--79353,5470659,3196008,--2274651,--372356,KRX
20260417,-216000,5,-1500,-0.69,18079322,1058316,646712,--411604,--960943,4889323,2987028,--1902295,--4432544,KRX
20260416,+217500,2,+6500,+3.08,21499788,972533,1521872,+549339,+503885,4519609,7049858,+2530249,+2324434,KRX
20260415,+211000,2,+4500,+2.18,24092884,1550413,1595867,+45454,+61333,7276038,7481853,+205815,+288596,KRX
20260414,+206500,2,+5500,+2.74,23672078,1258602,1242723,--15879,+152608,6061832,5979051,--82781,+755043,KRX
20260413,-201000,5,-5000,-2.43,19603415,1230141,1061654,--168487,--146627,6125151,5287327,--837824,--728644,KRX
20260410,+206000,2,+2000,+0.98,18244459,1148859,1126999,--21860,+965460,5537768,5428588,--109180,+4717866,KRX
20260409,-204000,5,-6500,-3.09,42320839,2079958,1092638,--987320,--1308526,10167437,5340391,--4827046,--6328489,KRX
20260408,+210500,2,+14000,+7.12,35890973,1593520,1914726,+321206,+766001,7566605,9068048,+1501443,+3748547,KRX
20260407,+196500,2,+3400,+1.76,30848053,1251890,807095,--444795,--663741,6352254,4105150,--2247104,--3377960,KRX
20260406,+193100,2,+6900,+3.71,20635958,539432,758378,+218946,+5418,2804216,3935072,+1130856,--16001,KRX
20260403,+186200,2,+7800,+4.37,20194447,503423,716951,+213528,+565700,2715349,3862206,+1146857,+3041381,KRX
20260402,-178400,5,-11200,-5.91,38615231,1476081,1123909,--352172,--776994,8076806,6182282,--1894524,--4208293,KRX
20260401,+189600,2,+22400,+13.40,32390251,1434397,1859219,+424822,+1546548,7744353,10058122,+2313769,+8945676,KRX
20260331,-167200,5,-9100,-5.16,38659593,2258605,1136879,--1121726,--939667,13344202,6712295,--6631907,--5576446,KRX
20260330,-176300,5,-3400,-1.89,22269147,1337392,1155333,--182059,+691653,7673989,6618528,--1055461,+3923929,KRX
20260327,-179700,5,-400,-0.22,29138966,1995562,1121850,--873712,+283588,11352060,6372670,--4979390,+1363446,KRX
20260326,-180100,5,-8900,-4.71,32074131,2167098,1009798,--1157300,--286377,11890534,5547698,--6342836,--1774524,KRX
20260325,-189000,5,-700,-0.37,22995904,1782587,911664,--870923,+61637,9284411,4716099,--4568312,+344960,KRX
20260324,+189700,2,+3400,+1.83,25458914,1929962,997402,--932560,+168233,10159597,5246325,--4913272,+922698,KRX
20260323,-186300,5,-13100,-6.57,30268173,2085499,984706,--1100793,+149075,11061087,5225117,--5835970,+408235,KRX
20260320,-199400,5,-1100,-0.55,35279762,3084901,1835033,--1249868,--573349,15431290,9187085,--6244205,--2875617,KRX
20260319,-200500,5,-8000,-3.84,19884483,1367734,691215,--676519,--1279456,6801737,3433149,--3368588,--6322251,KRX
20260318,+208500,2,+14600,+7.53,25148481,1292576,1895513,+602937,+794597,6302836,9256499,+2953663,+3927049,KRX
20260317,+193900,2,+5200,+2.76,20300082,1370954,1179294,--191660,+49957,6996285,6022899,--973386,+330964,KRX
20260316,+188700,2,+5200,+2.83,19747901,1229529,987912,--241617,+410777,6593723,5289373,--1304350,+2257476,KRX
20260313,-183500,5,-4400,-2.34,19566331,1517977,865583,--652394,+179748,8284689,4722863,--3561826,+876600,KRX
20260312,-187900,5,-2100,-1.11,20440753,1717842,885700,--832142,--648168,9157889,4719463,--4438426,--3472973,KRX
20260311,+190000,2,+2100,+1.12,24311356,1368544,1184570,--183974,--1114004,7131842,6166389,--965453,--5902261,KRX
20260310,+187900,2,+14400,+8.30,33530170,1396095,2326125,+930030,+1651782,7427707,12364515,+4936808,+9165355,KRX
20260309,-173500,5,-14700,-7.81,43066020,2050306,1328554,--721752,+42434,11962680,7734133,--4228547,--132203,KRX
20260306,-188200,5,-3400,-1.77,29522650,1597606,833420,--764186,+2118,8565536,4469192,--4096344,--114893,KRX
20260305,+191600,2,+19400,+11.27,53959129,2927053,2160749,--766304,--558883,15129132,11147681,--3981451,--2926125,KRX
20260304,-172200,5,-22900,-11.74,89427954,3226607,3019186,--207421,+1563385,17794432,16739106,--1055326,+7565644,KRX
20260303,-195100,5,-21400,-9.88,54879010,3837927,2067121,--1770806,+933314,18761365,10140395,--8620970,+3920415,KRX
20260227,-216500,5,-1500,-0.69,51774768,6043195,3339075,--2704120,--1363285,27973066,15431681,--12541385,--6287116,KRX
20260226,+218000,2,+14500,+7.13,30095763,2959019,1618184,--1340835,--1145272,13782976,7528707,--6254269,--5282602,KRX
20260225,+203500,2,+3500,+1.75,26987996,1639851,1444288,--195563,--191440,8068257,7096590,--971667,--939688,KRX
20260224,+200000,2,+7000,+3.63,28060617,1539031,1534908,--4123,+448289,7813533,7781554,--31979,+2306755,KRX
20260223,+193000,2,+2900,+1.53,26364684,1620435,1168023,--452412,+756414,8367676,6028942,--2338734,+4039744,KRX
20260220,+190100,2,+100,+0.05,24213880,2165118,956292,--1208826,--551918,11418697,5040219,--6378478,--2900593,KRX
20260219,+190000,2,+8800,+4.86,27049388,2258287,1601379,--656908,--394153,11949176,8471291,--3477885,--2021844,KRX
20260213,+181200,2,+2600,+1.46,34454192,1610584,1347829,--262755,--2124959,8880001,7423960,--1456041,--12014755,KRX
20260212,+178600,2,+10800,+6.44,41296011,1122151,2984355,+1862204,+1499748,6347647,16906361,+10558714,+8427161,KRX
20260211,+167800,2,+2000,+1.21,22760242,986771,1349227,+362456,+123779,5958732,8090285,+2131553,+705770,KRX
20260210,-165800,5,-600,-0.36,19369566,900165,1138842,+238677,+157338,5401843,6827626,+1425783,+946164,KRX
20260209,+166400,2,+7800,+4.92,25098971,1200142,1281481,+81339,+737177,7184465,7664084,+479619,+4672568,KRX
20260206,-158600,5,-700,-0.44,36358081,1976296,1320458,--655838,+640724,12662695,8469746,--4192949,+3827717,KRX
20260205,-159300,5,-9800,-5.80,38435228,2018640,722078,--1296562,--646424,12504847,4484181,--8020666,--4080649,KRX
20260204,+169100,2,+1600,+0.96,29943042,1319893,669755,--650138,--1113366,7947481,4007464,--3940017,--6838545,KRX
20260203,+167500,2,+17100,+11.37,36529813,1192339,1655567,+463228,+1169652,7340711,10239239,+2898528,+7421856,KRX
20260202,-150400,5,-10100,-6.29,39748369,2080257,1373833,--706424,--130937,13474244,8950916,--4523328,--952262,KRX
20260130,-160500,5,-200,-0.12,40557267,2516089,1940602,--575487,+454685,15553081,11982015,--3571066,+2816664,KRX
20260129,-160700,5,-1700,-1.05,36087223,2041082,1010910,--1030172,--456428,12646450,6258720,--6387730,--2843594,KRX
20260128,+162400,2,+2900,+1.82,29456431,1960216,1386472,--573744,--1085261,12095230,8551094,--3544136,--6764682,KRX
20260127,+159500,2,+7400,+4.87,29423670,982178,1493695,+511517,+560665,6359706,9580252,+3220546,+3554363,KRX
20260126,152100,3,0,0.00,20561689,958254,909106,--49148,+71716,6269063,5935246,--333817,+464988,KRX
20260123,-152100,5,-200,-0.13,25407497,1189354,1068490,--120864,+32236,7761462,6962657,--798805,+210787,KRX
20260122,+152300,2,+2800,+1.87,32073624,1578362,1425262,--153100,--1125751,10242865,9233273,--1009592,--7621389,KRX
20260121,+149500,2,+4300,+2.96,31703610,713158,1685809,+972651,+1474188,4838003,11449800,+6611797,+10055325,KRX
20260120,-145200,5,-4100,-2.75,24059218,1033220,531683,--501537,--345411,7077134,3633606,--3443528,--2377965,KRX
20260119,+149300,2,+400,+0.27,22762497,856345,700219,--156126,--360238,5773513,4707950,--1065563,--2432905,KRX
20260116,+148900,2,+5000,+3.47,30000219,924087,1128199,+204112,+145091,6251251,7618593,+1367342,+952428,KRX
20260115,+143900,2,+3600,+2.57,24701126,951139,1010160,+59021,+61261,6708176,7123090,+414914,+439786,KRX
20260114,+140300,2,+2700,+1.96,18444394,770659,768419,--2240,+371442,5539566,5514694,--24872,+2689906,KRX
20260113,-137600,5,-1200,-0.86,22384699,1139692,766010,--373682,+5908,8246027,5531249,--2714778,+9217,KRX
20260112,-138800,5,-200,-0.14,26271134,945025,565435,--379590,+202418,6771901,4047906,--2723995,+1517185,KRX
20260109,+139000,2,+200,+0.14,29520566,1408469,826461,--582008,--308727,10229712,5988532,--4241180,--2303660,KRX
20260108,-138800,5,-2200,-1.56,41449329,1532861,1259580,--273281,--796076,10902197,8964677,--1937520,--5619276,KRX
20260107,+141000,2,+2100,+1.51,46317413,1611510,2134305,+522795,+1701582,11390040,15071796,+3681756,+12379156,KRX
20260106,+138900,2,+800,+0.58,45321341,2310003,1131216,--1178787,--730573,16991992,8294592,--8697400,--5406197,KRX
20260105,+138100,2,+9600,+7.47,42863376,2089166,1640952,--448214,--596155,15328335,12037132,--3291203,--4457174,KRX
20260102,+128500,2,+8600,+7.17,30463279,803308,951249,+147941,+228881,6444491,7610462,+1165971,+1843551,KRX
20251230,+119900,2,+400,+0.33,19746349,634445,553505,--80940,+415359,5278912,4601332,--677580,+3494905,KRX
20251229,+119500,2,+2500,+2.14,19676004,971916,475617,--496299,--1477670,8164388,3991903,--4172485,--12672784,KRX
20251226,+117000,2,+5900,+5.31,34018174,235599,1216970,+981371,+920997,2039162,10539461,+8500299,+7956711,KRX
20251224,-111100,5,-400,-0.36,12492939,256164,316538,+60374,--63300,2296386,2839974,+543588,--563815,KRX
20251223,+111500,2,+1000,+0.90,20419187,329186,452860,+123674,--619833,2948560,4055963,+1107403,--5651287,KRX
20251222,+110500,2,+4200,+3.95,24859171,236825,980332,+743507,+1414162,2153250,8911940,+6758690,+13028600,KRX
20251219,-106300,5,-1300,-1.21,25917098,1313665,643010,--670655,--536870,12280091,6010181,--6269910,--5017578,KRX
20251218,-107600,5,-300,-0.28,20445631,575408,441623,--133785,--609360,5376561,4124229,--1252332,--5758976,KRX
20251217,+107900,2,+5100,+4.96,22297611,485183,960758,+475575,+500472,4591114,9097758,+4506644,+4759677,KRX
20251216,-102800,5,-2000,-1.91,18852079,559848,534951,--24897,+549397,5403146,5150113,--253033,+5211306,KRX
20251215,-104800,5,-4100,-3.76,20594654,922022,347728,--574294,--570381,8771739,3307400,--5464339,--5421403,KRX
20251212,+108900,2,+1600,+1.49,14210314,489828,485915,--3913,+200351,4530367,4487431,--42936,+1860790,KRX
20251211,-107300,5,-700,-0.65,22994507,1100254,895990,--204264,--82609,10200051,8296325,--1903726,--776002,KRX
20251210,-108000,5,-400,-0.37,12365092,458183,336528,--121655,+222989,4232621,3104897,--1127724,+2053819,KRX
20251209,-108400,5,-1100,-1.00,13671800,873377,528733,--344644,--255229,8053358,4871815,--3181543,--2358359,KRX
20251208,+109500,2,+1100,+1.01,15527762,579658,490243,--89415,--212090,5305214,4482030,--823184,--1957879,KRX
20251205,+108400,2,+3300,+3.14,19755571,578980,701655,+122675,+119408,5429223,6563918,+1134695,+1110263,KRX
20251204,+105100,2,+600,+0.57,11931145,423697,426964,+3267,+90145,4067116,4091548,+24432,+855828,KRX
20251203,+104500,2,+1100,+1.06,14697927,537949,451071,--86878,--473885,5135843,4304447,--831396,--4593995,KRX
20251202,+103400,2,+2600,+2.58,13649487,265513,652520,+387007,+397338,2586374,6348973,+3762599,+3865598,KRX
20251201,+100800,2,+300,+0.30,10905526,401087,390756,--10331,+333340,3966147,3863148,--102999,+3294714,KRX
20251128,-100500,5,-3000,-2.90,15292277,656135,312464,--343671,--597860,6484489,3086776,--3397713,--5843245,KRX
20251127,+103500,2,+700,+0.68,16453004,421456,675645,+254189,--6765,4052767,6498299,+2445532,--129199,KRX
20251126,+102800,2,+3500,+3.52,21314975,498814,759768,+260954,+388883,4921324,7496055,+2574731,+3859342,KRX
20251125,+99300,2,+2600,+2.69,16110054,580657,452728,--127929,--146533,5827488,4542877,--1284611,--1446863,KRX
20251124,+96700,2,+1900,+2.00,29831172,1390966,1409570,+18604,+678486,14318456,14480708,+162252,+7075037,KRX
20251121,-94800,5,-5800,-5.77,23103574,1162728,502846,--659882,--1052404,12180051,5267266,--6912785,--10792619,KRX
20251120,+100600,2,+4100,+4.25,25360435,608481,1001003,+392522,+561222,6012728,9892562,+3879834,+5628056,KRX
20251119,-96500,5,-1300,-1.33,18993346,735988,567288,--168700,--139154,7634005,5885783,--1748222,--1423712,KRX
20251118,-97800,5,-2800,-2.78,18684068,636476,606930,--29546,--549442,6465617,6141107,--324510,--5507366,KRX
20251117,+100600,2,+3400,+3.50,17192584,291639,811535,+519896,+1058038,2906961,8089817,+5182856,+10643171,KRX
20251114,-97200,5,-5600,-5.45,21806342,970970,432828,--538142,--711224,9863992,4403677,--5460315,--7131353,KRX
20251113,-102800,5,-300,-0.29,20838741,678895,851977,+173082,+447416,6593713,8264751,+1671038,+4354743,KRX
20251112,-103100,5,-400,-0.39,19413497,900999,626665,--274334,--427026,8761232,6077527,--2683705,--4139954,KRX
20251111,+103500,2,+2900,+2.88,27742542,772325,925017,+152692,+296302,7427594,8883843,+1456249,+2913245,KRX
20251110,+100600,2,+2700,+2.76,23842327,892303,748693,--143610,--377437,8955020,7498024,--1456996,--3836876,KRX
20251107,-97900,5,-1300,-1.31,22908083,572343,806170,+233827,+572897,5845198,8225078,+2379880,+5761209,KRX
20251106,-99200,5,-1400,-1.39,28655689,1150888,811818,--339070,--486806,11466977,8085648,--3381329,--4869874,KRX
20251105,-100600,5,-4300,-4.10,44843020,1203899,1351635,+147736,+566714,12041537,13530082,+1488545,+5344647,KRX
20251104,-104900,5,-6200,-5.58,30450281,1091328,672350,--418978,--40192,10093136,6237034,--3856102,--325290,KRX
20251103,+111100,2,+3600,+3.35,30110066,1129578,750792,--378786,--470386,10350612,6819800,--3530812,--4412147,KRX
20251031,+107500,2,+3400,+3.27,54824564,1355437,1447037,+91600,--680487,12776724,13658059,+881335,--6560035,KRX
20251030,+104100,2,+3600,+3.58,34570017,657641,1429728,+772087,+922417,6330301,13771671,+7441370,+8950300,KRX
20251029,+100500,2,+1000,+1.01,20899788,642798,492468,--150330,+277715,6423483,4914553,--1508930,+2786783,KRX
20251028,-99500,5,-2500,-2.45,20002282,905024,476979,--428045,--991826,9076702,4780989,--4295713,--9844302,KRX
20251027,+102000,2,+3200,+3.24,22169970,354801,918582,+563781,+16402,3492691,9041280,+5548589,--1861,KRX
20251024,+98800,2,+2300,+2.38,18801925,273814,821193,+547379,+605788,2783233,8333683,+5550450,+6154948,KRX
20251023,-96500,5,-2100,-2.13,18488581,462146,403737,--58409,--208184,4762201,4157703,--604498,--2136731,KRX
20251022,+98600,2,+1100,+1.13,15937611,370877,520652,+149775,--133655,3809879,5342112,+1532233,--1316294,KRX
20251021,-97500,5,-600,-0.61,22803830,449879,733309,+283430,+196456,4566725,7415252,+2848527,+1966527,KRX
20251020,+98100,2,+200,+0.20,17589756,456036,543010,+86974,--59507,4675282,5557282,+882000,--616842,KRX
20251017,+97900,2,+200,+0.20,22730809,519548,666029,+146481,--371477,5308806,6807648,+1498842,--3839830,KRX
20251016,+97700,2,+2700,+2.84,28141060,485427,1003385,+517958,+318335,5007531,10346203,+5338672,+3215982,KRX
20251015,+95000,2,+3400,+3.71,21050111,484959,684582,+199623,+377919,5154050,7276740,+2122690,+3979160,KRX
20251014,-91600,5,-1700,-1.82,35545235,984334,806038,--178296,+53955,10541862,8685392,--1856470,+673208,KRX
20251013,-93300,5,-1100,-1.17,23883308,760186,527935,--232251,--474861,8261146,5731468,--2529678,--5100381,KRX
20251010,+94400,2,+5400,+6.07,35269748,1249813,1492423,+242610,--935534,13313843,15884546,+2570703,--10555170,KRX
20251002,+89000,2,+3000,+3.49,49883028,922364,2100508,+1178144,+524471,10307942,23433815,+13125873,+5486801,KRX
20251001,+86000,2,+2100,+2.50,22039361,280768,934441,+653673,+563046,3282813,10921885,+7639072,+6564061,KRX
20250930,-83900,5,-300,-0.36,16319061,475960,566587,+90627,--76522,5664738,6739749,+1075011,--905156,KRX
20250929,+84200,2,+900,+1.08,13069094,246583,413732,+167149,--17681,2925447,4905614,+1980167,--242981,KRX
20250926,-83300,5,-2800,-3.25,24071193,411036,595866,+184830,+58432,4910896,7134044,+2223148,+751134,KRX
20250925,+86100,2,+700,+0.82,19665151,379805,506203,+126398,--6906,4441778,5913792,+1472014,--103617,KRX
20250924,+85400,2,+700,+0.83,18300997,443815,577119,+133304,--62120,5230559,6806190,+1575631,--724588,KRX
20250923,+84700,2,+1200,+1.44,23610263,532673,728097,+195424,--462982,6286898,8587117,+2300219,--5624958,KRX
20250922,+83500,2,+3800,+4.77,27529656,289817,948223,+658406,+582936,3479474,11404651,+7925177,+6986349,KRX
20250919,-79700,5,-800,-0.99,20898386,640302,715772,+75470,--342288,8010676,8949504,+938828,--4272265,KRX
20250918,+80500,2,+2300,+2.94,25619035,305193,722951,+417758,+255833,3829753,9040846,+5211093,+3141759,KRX
20250917,-78200,5,-1200,-1.51,20856317,412477,574402,+161925,--447824,5277277,7346611,+2069334,--5714650,KRX
20250916,+79400,2,+2900,+3.79,28218265,259935,869684,+609749,+321822,3308119,11092103,+7783984,+4044314,KRX
20250915,+76500,2,+1100,+1.46,19908805,323428,611355,+287927,--271654,4215112,7954782,+3739670,--3709454,KRX
20250912,+75400,2,+2000,+2.72,28219678,233244,792825,+559581,+435640,3109127,10558251,+7449124,+5748003,KRX
20250911,+73400,2,+800,+1.10,20793501,416779,540720,+123941,--181335,5698062,7399183,+1701121,--2508548,KRX
20250910,+72600,2,+1100,+1.54,21928565,284603,589879,+305276,+36537,3926217,8135886,+4209669,+425077,KRX
20250909,+71500,2,+1400,+2.00,14870245,195991,464730,+268739,+164018,2762040,6546632,+3784592,+2292623,KRX
20250908,+70100,2,+600,+0.86,9263135,192560,297281,+104721,+186840,2752277,4244246,+1491969,+2671033,KRX
20250905,-69500,5,-600,-0.86,11526724,292048,209929,--82119,--77711,4184627,3005563,--1179064,--1111723,KRX
20250904,+70100,2,+300,+0.43,12284414,253005,248597,--4408,--32671,3635180,3567839,--67341,--471294,KRX
20250903,+69800,2,+700,+1.01,10283009,201487,229750,+28263,--121763,2899750,3303703,+403953,--1773385,KRX
20250902,+69100,2,+1500,+2.22,10604028,184928,334954,+150026,+358861,2678275,4855613,+2177338,+5253167,KRX
20250901,-67600,5,-2100,-3.01,12002343,335623,126788,--208835,--144431,4940674,1864845,--3075829,--2152532,KRX
20250829,+69700,2,+100,+0.14,11682267,371763,307359,--64404,+179469,5317572,4394275,--923297,+2564667,KRX
20250828,-69600,5,-1000,-1.42,11578024,384782,140909,--243873,--252823,5501349,2013385,--3487964,--3607563,KRX
20250827,+70600,2,+300,+0.43,10523405,275891,284841,+8950,+197060,3920781,4040380,+119599,+2788544,KRX
20250826,-70300,5,-1200,-1.68,14712519,488185,300075,--188110,--98619,6926362,4257417,--2668945,--1414077,KRX
20250825,+71500,2,+100,+0.14,10345178,261080,171589,--89491,--78107,3659412,2404544,--1254868,--1092369,KRX
20250822,+71400,2,+800,+1.13,9277432,187585,176201,--11384,--193833,2628906,2466407,--162499,--2711003,KRX
20250821,+70600,2,+100,+0.14,18843833,406036,588485,+182449,+55146,5689086,8237590,+2548504,+738226,KRX
20250820,+70500,2,+500,+0.71,17445516,288318,415621,+127303,+60543,4107398,5917676,+1810278,+858182,KRX
20250819,70000,3,0,0.00,10533082,163825,230585,+66760,+173846,2334755,3286851,+952096,+2475984,KRX
20250818,-70000,5,-1600,-2.23,13595591,327881,220795,--107086,--7288,4661414,3137526,--1523888,--128355,KRX
20250814,-71600,5,-300,-0.42,11946122,401554,301756,--99798,--34234,5610094,4214561,--1395533,--480164,KRX
20250813,+71900,2,+800,+1.13,12305742,257286,191722,--65564,--22210,3585572,2670203,--915369,--306583,KRX
20250812,+71100,2,+100,+0.14,15797656,324708,281354,--43354,+100389,4540003,3931217,--608786,+1410261,KRX
20250811,-71000,5,-800,-1.11,11354253,296114,152371,--143743,--138038,4158535,2139488,--2019047,--1930034,KRX
20250808,+71800,2,+1300,+1.84,22241128,515913,510208,--5705,+45291,7206200,7117187,--89013,+638989,KRX
20250807,+70500,2,+1700,+2.47,15008213,322842,271846,--50996,--20436,4590595,3862593,--728002,--282306,KRX
