일자,현재가,대비부호,전일대비,등락율,체결수량,프로그램매도금액,프로그램매수금액,프로그램순매수금액,프로그램순매수금액증감,프로그램매도수량,프로그램매수수량,프로그램순매수수량,프로그램순매수수량증감,거래소구분
20260428,-1395000,5,-59000,-4.06,259276,207733,117791,--89942,--100399,146409,82853,--63556,--70696,KRX
20260427,-1454000,5,-9000,-0.62,114894,78277,88734,+10457,--92187,53826,60966,+7140,--61132,KRX
20260424,+1463000,2,+38000,+2.67,272846,120990,223634,+102644,+49898,82112,150384,+68272,+30993,KRX
20260423,+1425000,2,+9000,+0.64,177030,109658,162404,+52746,+47807,77553,114832,+37279,+33874,KRX
20260422,+1416000,2,+25000,+1.80,159301,58870,63809,+4939,+11967,41510,44915,+3405,+8340,KRX
20260421,-1391000,5,-34000,-2.39,162137,77587,70559,--7028,--30507,55244,50309,--4935,--21261,KRX
20260420,+1425000,2,+2000,+0.14,147969,94407,117886,+23479,+161285,65989,82315,+16326,+111997,KRX
20260417,-1423000,5,-96000,-6.32,272895,194952,57146,--137806,--160125,135305,39634,--95671,--110042,KRX
20260416,+1519000,2,+10000,+0.66,121112,78354,100673,+22319,+3998,51384,65755,+14371,+2339,KRX
20260415,-1509000,5,-14000,-0.92,153464,93054,111375,+18321,+35486,61348,73380,+12032,+23387,KRX
20260414,-1523000,5,-7000,-0.46,168602,68229,51064,--17165,--33591,44994,33639,--11355,--22100,KRX
20260413,+1530000,2,+23000,+1.53,259390,114573,130999,+16426,+8007,74602,85347,+10745,+5054,KRX
20260410,+1507000,2,+56000,+3.86,190431,109986,118405,+8419,+32987,73448,79139,+5691,+22725,KRX
20260409,-1451000,5,-33000,-2.22,224072,145216,120648,--24568,+39160,100270,83236,--17034,+26341,KRX
20260408,-1484000,5,-53000,-3.45,287112,255473,191745,--63728,--160391,173240,129865,--43375,--107657,KRX
20260407,+1537000,2,+87000,+6.00,273390,104843,201506,+96663,+94917,69619,133901,+64282,+63107,KRX
20260406,+1450000,2,+1000,+0.07,128832,77035,78781,+1746,--21056,53435,54610,+1175,--14526,KRX
20260403,+1449000,2,+32000,+2.26,193653,81847,104649,+22802,--102787,56614,72315,+15701,--72153,KRX
20260402,+1417000,2,+84000,+6.30,437390,117160,242749,+125589,+153292,82561,170415,+87854,+108765,KRX
20260401,+1333000,2,+84000,+6.73,243803,130326,102623,--27703,--16826,98483,77572,--20911,--12315,KRX
20260331,-1249000,5,-59000,-4.51,277570,162175,151298,--10877,--18339,129938,121342,--8596,--14379,KRX
20260330,-1308000,5,-27000,-2.02,160318,118638,126100,+7462,--51567,91280,97063,+5783,--39015,KRX
20260327,-1335000,5,-34000,-2.48,205178,59955,118984,+59029,--3061,45440,90238,+44798,+189,KRX
20260326,-1369000,5,-31000,-2.21,158124,71970,134060,+62090,+7131,51882,96491,+44609,+4879,KRX
20260325,+1400000,2,+65000,+4.87,212913,115008,169967,+54959,+62552,83329,123059,+39730,+45618,KRX
20260324,+1335000,2,+57000,+4.46,154321,85745,78152,--7593,+33151,64904,59016,--5888,+26416,KRX
20260323,-1278000,5,-42000,-3.18,232870,150145,109401,--40744,--44840,118833,86529,--32304,--35428,KRX
20260320,-1320000,5,-55000,-4.00,270214,210217,214313,+4096,+10572,159172,162296,+3124,+7756,KRX
20260319,-1375000,5,-15000,-1.08,111115,63170,56694,--6476,+14494,45862,41230,--4632,+10600,KRX
20260318,-1390000,5,-6000,-0.43,161859,96737,75767,--20970,+48700,69977,54745,--15232,+34185,KRX
20260317,-1396000,5,-80000,-5.42,210274,139060,69390,--69670,--42855,98724,49307,--49417,--31020,KRX
20260316,-1476000,5,-12000,-0.81,180940,117332,90517,--26815,--84246,79304,60907,--18397,--57087,KRX
20260313,+1488000,2,+23000,+1.57,324291,204199,261630,+57431,--25292,138866,177556,+38690,--18168,KRX
20260312,+1465000,2,+55000,+3.90,261688,152821,235544,+82723,+34937,104813,161671,+56858,+24515,KRX
20260311,-1410000,5,-45000,-3.09,285240,128038,175824,+47786,--116986,88445,120788,+32343,--82510,KRX
20260310,+1455000,2,+21000,+1.46,452836,220921,385693,+164772,+373873,154020,268873,+114853,+260063,KRX
20260309,-1434000,5,-47000,-3.17,564231,395608,186507,--209101,--201063,275531,130321,--145210,--139888,KRX
20260306,+1481000,2,+100000,+7.24,836707,387979,379941,--8038,+5922,264986,259664,--5322,+4339,KRX
20260305,+1381000,2,+58000,+4.38,785586,331278,317318,--13960,+200598,237323,227662,--9661,+146541,KRX
20260304,-1323000,5,-109000,-7.61,1191514,651038,436480,--214558,--48570,481169,324967,--156202,--35812,KRX
20260303,+1432000,2,+237000,+19.83,1295365,719767,553779,--165988,--244812,517000,396610,--120390,--184719,KRX
20260227,+1195000,2,+1000,+0.08,325910,136373,215197,+78824,+59154,112878,177207,+64329,+47791,KRX
20260226,-1194000,5,-18000,-1.49,184947,73788,93458,+19670,+74682,61991,78529,+16538,+61812,KRX
20260225,-1212000,5,-29000,-2.34,168169,100660,45648,--55012,--21256,82849,37575,--45274,--17729,KRX
20260224,+1241000,2,+5000,+0.40,172787,109640,75884,--33756,--8214,88975,61430,--27545,--6707,KRX
20260223,-1236000,5,-6000,-0.48,196612,127987,102445,--25542,+35553,103727,82889,--20838,+29548,KRX
20260220,+1242000,2,+93000,+8.09,443593,206749,145654,--61095,--44506,168741,118355,--50386,--35685,KRX
20260219,+1149000,2,+44000,+3.98,190403,116747,100158,--16589,+12651,102058,87357,--14701,+11666,KRX
20260213,-1105000,5,-26000,-2.30,236946,136209,106969,--29240,--11751,122552,96185,--26367,--10860,KRX
20260212,+1131000,2,+1000,+0.09,210941,119052,101563,--17489,--12400,105470,89963,--15507,--10740,KRX
20260211,-1130000,5,-16000,-1.40,248096,122613,117524,--5089,+60273,107871,103104,--4767,+51961,KRX
20260210,-1146000,5,-47000,-3.94,504416,227641,162279,--65362,--106360,198937,142209,--56728,--90547,KRX
20260209,+1193000,2,+12000,+1.02,275049,147794,188792,+40998,+33896,120278,154097,+33819,+27630,KRX
20260206,-1181000,5,-46000,-3.75,295504,112626,119728,+7102,+102784,97220,103409,+6189,+83126,KRX
20260205,-1227000,5,-97000,-7.33,333625,182214,86532,--95682,--100986,146691,69754,--76937,--80906,KRX
20260204,+1324000,2,+25000,+1.92,143922,68375,73679,+5304,+8861,52026,55995,+3969,+6733,KRX
20260203,+1299000,2,+60000,+4.84,203785,108061,104504,--3557,+26872,83486,80722,--2764,+21416,KRX
20260202,-1239000,5,-61000,-4.69,312729,176379,145950,--30429,+44139,139410,115230,--24180,+32799,KRX
20260130,1300000,3,0,0.00,247057,164872,90304,--74568,--113646,126374,69395,--56979,--87046,KRX
20260129,+1300000,2,+12000,+0.93,227097,81815,120893,+39078,+41407,63110,93177,+30067,+31951,KRX
20260128,+1288000,2,+58000,+4.72,180905,83281,80952,--2329,+13825,65155,63271,--1884,+11156,KRX
20260127,-1230000,5,-32000,-2.54,154527,94132,77978,--16154,--15385,75940,62900,--13040,--12381,KRX
20260126,+1262000,2,+7000,+0.56,126918,67394,66625,--769,--12425,53093,52434,--659,--10073,KRX
20260123,-1255000,5,-34000,-2.64,260134,124581,136237,+11656,+20600,99151,108565,+9414,+16436,KRX
20260122,-1289000,5,-26000,-1.98,205157,119433,110489,--8944,+50752,92438,85416,--7022,+38803,KRX
20260121,+1315000,2,+6000,+0.46,264111,195697,136001,--59696,--13981,150321,104496,--45825,--11310,KRX
20260120,-1309000,5,-21000,-1.58,222510,132594,86879,--45715,--45732,99968,65453,--34515,--34537,KRX
20260119,+1330000,2,+31000,+2.39,194888,91872,91889,+17,+36704,69283,69305,+22,+28357,KRX
20260116,+1299000,2,+5000,+0.39,291401,156058,119371,--36687,--39716,120351,92016,--28335,--30760,KRX
20260115,+1294000,2,+25000,+1.97,220568,109075,112104,+3029,+51115,84399,86824,+2425,+40377,KRX
20260114,-1269000,5,-13000,-1.01,182382,115853,67767,--48086,+6254,91481,53529,--37952,+4704,KRX
20260113,+1282000,2,+70000,+5.78,322326,168353,114013,--54340,--14677,132370,89714,--42656,--10045,KRX
20260112,-1212000,5,-2000,-0.16,282589,152870,113207,--39663,--69969,125990,93379,--32611,--58272,KRX
20260109,+1214000,2,+124000,+11.38,575132,230129,260435,+30306,--73826,195278,220939,+25661,--70178,KRX
20260108,+1090000,2,+80000,+7.92,508382,117754,221886,+104132,+107730,108183,204022,+95839,+99826,KRX
20260107,-1010000,5,-12000,-1.17,269662,133255,129657,--3598,+1834,132270,128283,--3987,+1454,KRX
20260106,+1022000,2,+10000,+0.99,279979,115574,110142,--5432,--127739,114175,108734,--5441,--128515,KRX
20260105,+1012000,2,+66000,+6.98,327727,85941,208248,+122307,+147516,86262,209336,+123074,+149701,KRX
20260102,+946000,2,+5000,+0.53,144603,61747,36538,--25209,--4701,64830,38203,--26627,--4854,KRX
20251230,-941000,5,-8000,-0.84,187387,100337,79829,--20508,--71355,106268,84495,--21773,--76282,KRX
20251229,+949000,2,+79000,+9.08,339928,103633,154480,+50847,+47012,110383,164892,+54509,+50068,KRX
20251226,-870000,5,-8000,-0.91,102783,11701,15536,+3835,+3022,13336,17777,+4441,+3550,KRX
20251224,-878000,5,-22000,-2.44,103248,17733,18546,+813,--7254,20026,20917,+891,--8053,KRX
20251223,+900000,2,+14000,+1.58,88326,19580,27647,+8067,+18349,21847,30791,+8944,+20385,KRX
20251222,+886000,2,+2000,+0.23,107353,30238,19956,--10282,--11087,33808,22367,--11441,--12351,KRX
20251219,+884000,2,+33000,+3.88,208385,89609,90414,+805,+7464,101095,102005,+910,+8694,KRX
20251218,-851000,5,-19000,-2.18,115140,34722,28063,--6659,+5903,40633,32849,--7784,+6576,KRX
20251217,-870000,5,-5000,-0.57,94698,34003,21441,--12562,+28279,38796,24436,--14360,+32017,KRX
20251216,-875000,5,-33000,-3.63,207445,85577,44736,--40841,--12284,97347,50970,--46377,--15255,KRX
20251215,-908000,5,-53000,-5.52,144644,55479,26922,--28557,--93360,60524,29402,--31122,--99703,KRX
20251212,+961000,2,+57000,+6.31,268675,73527,138330,+64803,+70194,77280,145861,+68581,+74371,KRX
20251211,-904000,5,-19000,-2.06,242560,141144,135753,--5391,+7832,155593,149803,--5790,+8534,KRX
20251210,-923000,5,-37000,-3.85,155708,65561,52338,--13223,--16778,70509,56185,--14324,--18026,KRX
20251209,+960000,2,+23000,+2.45,231353,114211,117766,+3555,--31504,119598,123300,+3702,--34222,KRX
20251208,+937000,2,+42000,+4.69,231159,74141,109200,+35059,+51065,79739,117663,+37924,+56028,KRX
20251205,+895000,2,+40000,+4.68,192198,67781,51775,--16006,--2138,77053,58949,--18104,--1874,KRX
20251204,-855000,5,-11000,-1.27,110369,48705,34837,--13868,--50855,56716,40486,--16230,--59744,KRX
20251203,+866000,2,+42000,+5.10,315675,91522,128509,+36987,+15212,106091,149605,+43514,+16714,KRX
20251202,+824000,2,+11000,+1.35,300231,101556,123331,+21775,--24805,125528,152328,+26800,--30637,KRX
20251201,-813000,5,-39000,-4.58,318566,71052,117632,+46580,+19788,86852,144289,+57437,+25645,KRX
20251128,-852000,5,-11000,-1.27,195233,65372,92164,+26792,+79618,77158,108950,+31792,+91863,KRX
20251127,-863000,5,-8000,-0.92,198637,107758,54932,--52826,--39335,123141,63070,--60071,--44649,KRX
20251126,+871000,2,+12000,+1.40,125169,58034,44543,--13491,--7655,66383,50961,--15422,--8690,KRX
20251125,+859000,2,+4000,+0.47,121366,53014,47178,--5836,--19165,61509,54777,--6732,--22235,KRX
20251124,-855000,5,-14000,-1.61,301258,111687,125016,+13329,--17684,130588,146091,+15503,--20050,KRX
20251121,-869000,5,-47000,-5.13,256581,71959,102972,+31013,--11918,82623,118176,+35553,--10522,KRX
20251120,+916000,2,+11000,+1.22,183622,60439,103370,+42931,+9427,65518,111593,+46075,+9380,KRX
20251119,-905000,5,-16000,-1.74,309855,114913,148417,+33504,+95205,125808,162503,+36695,+102136,KRX
20251118,-921000,5,-58000,-5.92,209914,131451,69750,--61701,--60111,139107,73666,--65441,--63712,KRX
20251117,+979000,2,+24000,+2.51,151162,51131,49541,--1590,--32878,52883,51154,--1729,--33783,KRX
20251114,-955000,5,-1000,-0.10,211727,71947,103235,+31288,+32375,74469,106523,+32054,+33191,KRX
20251113,-956000,5,-4000,-0.42,118138,47509,46422,--1087,--2316,49576,48439,--1137,--2255,KRX
20251112,+960000,2,+12000,+1.27,167363,43898,45127,+1229,--8601,45678,46796,+1118,--9024,KRX
20251111,-948000,5,-17000,-1.76,118730,50272,60102,+9830,+4227,52313,62455,+10142,+4343,KRX
20251110,+965000,2,+42000,+4.55,150467,48744,54347,+5603,+55212,50519,56318,+5799,+59662,KRX
20251107,-923000,5,-47000,-4.85,255527,121244,71635,--49609,--62027,131489,77626,--53863,--66599,KRX
20251106,+970000,2,+20000,+2.11,142073,51539,63957,+12418,+71071,53056,65792,+12736,+74295,KRX
20251105,-950000,5,-60000,-5.94,302267,155240,96587,--58653,--57343,163255,101696,--61559,--60097,KRX
20251104,-1010000,5,-32000,-3.07,180841,99625,98315,--1310,--107529,98001,96539,--1462,--104544,KRX
20251103,+1042000,2,+63000,+6.44,330523,83535,189754,+106219,+123319,80964,184046,+103082,+120368,KRX
20251031,-979000,5,-15000,-1.51,123048,60889,43789,--17100,--6968,61578,44292,--17286,--7065,KRX
20251030,+994000,2,+1000,+0.10,150339,71200,61068,--10132,+23722,71262,61041,--10221,+23955,KRX
20251029,-993000,5,-3000,-0.30,126098,60900,27046,--33854,+26877,61388,27212,--34176,+26233,KRX
20251028,-996000,5,-43000,-4.14,183625,101322,40591,--60731,--143898,100705,40296,--60409,--141163,KRX
20251027,+1039000,2,+26000,+2.57,222929,46367,129534,+83167,+121801,45116,125870,+80754,+118683,KRX
20251024,-1013000,5,-36000,-3.43,189996,80694,42060,--38634,--45520,79170,41241,--37929,--44509,KRX
20251023,+1049000,2,+42000,+4.17,284405,83161,90047,+6886,--5311,79809,86389,+6580,--5581,KRX
20251022,+1007000,2,+33000,+3.39,256790,100971,113168,+12197,+52088,100385,112546,+12161,+53079,KRX
20251021,+974000,2,+21000,+2.20,247903,106839,66948,--39891,--20880,109404,68486,--40918,--20872,KRX
20251020,+953000,2,+41000,+4.50,196306,86519,67508,--19011,--18386,91512,71466,--20046,--19403,KRX
20251017,-912000,5,-24000,-2.56,184363,69663,69038,--625,+30355,75844,75201,--643,+32135,KRX
20251016,-936000,5,-18000,-1.89,184356,77693,46713,--30980,+53848,82374,49596,--32778,+57364,KRX
20251015,+954000,2,+21000,+2.25,329226,209523,124695,--84828,--42012,221916,131774,--90142,--45182,KRX
20251014,-933000,5,-60000,-6.04,318501,163236,120420,--42816,--7366,171992,127032,--44960,--9503,KRX
20251013,-993000,5,-49000,-4.70,183941,78787,43337,--35450,+24569,78352,42895,--35457,+22004,KRX
20251010,-1042000,5,-55000,-5.01,290169,175825,115806,--60019,--30180,167890,110429,--57461,--30227,KRX
20251002,-1097000,5,-2000,-0.18,189175,124065,94226,--29839,--209,112952,85718,--27234,--109,KRX
20251001,-1099000,5,-8000,-0.72,158652,82103,52473,--29630,--90465,74999,47874,--27125,--82345,KRX
20250930,+1107000,2,+48000,+4.53,291287,74655,135490,+60835,+76327,67859,123079,+55220,+69943,KRX
20250929,+1059000,2,+15000,+1.44,124076,55164,39672,--15492,--1526,52286,37563,--14723,--1342,KRX
20250926,-1044000,5,-4000,-0.38,192038,80882,66916,--13966,--32737,77276,63895,--13381,--31054,KRX
20250925,-1048000,5,-10000,-0.95,209497,75532,94303,+18771,--56470,71096,88769,+17673,--54107,KRX
20250924,+1058000,2,+54000,+5.38,295040,67487,142728,+75241,+67701,64192,135972,+71780,+64418,KRX
20250923,-1004000,5,-18000,-1.76,148757,59734,67274,+7540,--6567,59235,66597,+7362,--6500,KRX
20250922,1022000,3,0,0.00,137450,51513,65620,+14107,+16109,50837,64699,+13862,+16157,KRX
20250919,-1022000,5,-1000,-0.10,363904,186167,184165,--2002,+26536,182197,179902,--2295,+25953,KRX
20250918,-1023000,5,-7000,-0.68,209665,95513,66975,--28538,--40387,93793,65545,--28248,--39754,KRX
20250917,-1030000,5,-11000,-1.06,202933,91254,103103,+11849,--40852,88852,100358,+11506,--40086,KRX
20250916,+1041000,2,+55000,+5.58,226446,53690,106391,+52701,+52841,52416,104008,+51592,+51801,KRX
20250915,-986000,5,-16000,-1.60,143445,56150,56010,--140,+27705,56666,56457,--209,+27643,KRX
20250912,-1002000,5,-3000,-0.30,169241,69553,41708,--27845,--82425,69492,41640,--27852,--82611,KRX
20250911,+1005000,2,+38000,+3.93,298028,103259,157839,+54580,+30009,103336,158095,+54759,+29425,KRX
20250910,+967000,2,+22000,+2.33,229210,77268,101839,+24571,+54256,79640,104974,+25334,+56823,KRX
20250909,-945000,5,-6000,-0.63,164915,57877,28192,--29685,--49861,61251,29762,--31489,--52892,KRX
20250908,+951000,2,+31000,+3.37,176069,39547,59723,+20176,+53080,41908,63311,+21403,+57206,KRX
20250905,-920000,5,-11000,-1.18,193204,101567,68663,--32904,--39041,110069,74266,--35803,--42297,KRX
20250904,-931000,5,-10000,-1.06,147466,53721,59858,+6137,--18713,57403,63897,+6494,--19845,KRX
20250903,+941000,2,+8000,+0.86,152150,44840,69690,+24850,+12317,47648,73987,+26339,+12939,KRX
20250902,+933000,2,+17000,+1.86,129384,33227,45760,+12533,--27018,35638,49038,+13400,--29585,KRX
20250901,+916000,2,+32000,+3.62,185557,33695,73246,+39551,+63927,36657,79642,+42985,+70098,KRX
20250829,-884000,5,-24000,-2.64,183497,95428,71052,--24376,--15118,106805,79692,--27113,--17041,KRX
20250828,+908000,2,+1000,+0.11,146074,56671,47413,--9258,--16369,61822,51750,--10072,--17882,KRX
20250827,+907000,2,+7000,+0.78,112708,31114,38225,+7111,+25405,34698,42508,+7810,+28150,KRX
20250826,-900000,5,-3000,-0.33,246639,130571,112277,--18294,--18280,145446,125106,--20340,--20247,KRX
20250825,+903000,2,+12000,+1.35,127028,51491,51477,--14,--27133,57336,57243,--93,--30735,KRX
20250822,+891000,2,+57000,+6.83,255134,72961,100080,+27119,+42457,82779,113421,+30642,+49000,KRX
20250821,+834000,2,+18000,+2.21,128018,47783,32445,--15338,--27349,57110,38752,--18358,--33178,KRX
20250820,-816000,5,-11000,-1.33,322736,122449,134460,+12011,+75804,150945,165765,+14820,+89799,KRX
20250819,-827000,5,-61000,-6.87,256827,115937,52144,--63793,--92779,136428,61449,--74979,--107758,KRX
20250818,+888000,2,+5000,+0.57,236731,67746,96732,+28986,+10042,76641,109420,+32779,+11328,KRX
20250814,+883000,2,+5000,+0.57,241011,82286,101230,+18944,--3140,92845,114296,+21451,--5794,KRX
20250813,+878000,2,+27000,+3.17,394063,109209,131293,+22084,+3965,127802,155047,+27245,+5615,KRX
20250812,-851000,5,-29000,-3.30,307287,106282,124401,+18119,--5047,122961,144591,+21630,--4603,KRX
20250811,-880000,5,-1000,-0.11,157243,51538,74704,+23166,+52812,58240,84473,+26233,+59520,KRX
20250808,-881000,5,-51000,-5.47,330808,135384,105738,--29646,--35512,152073,118786,--33287,--39627,KRX
20250807,-932000,5,-4000,-0.43,155826,77775,83641,+5866,+60722,83568,89908,+6340,+64936,KRX
20250806,-936000,5,-25000,-2.60,184646,92467,37611,--54856,--64900,98824,40228,--58596,--68993,KRX
20250805,+961000,2,+23000,+2.45,187035,65676,75720,+10044,+18673,69040,79437,+10397,+19678,KRX
20250804,-938000,5,-1000,-0.11,118975,52227,43598,--8629,+58332,55920,46639,--9281,+61600,KRX
20250801,-939000,5,-57000,-5.72,419450,182915,115954,--66961,--115647,194800,123919,--70881,--118624,KRX
20250731,+996000,2,+19000,+1.94,602496,203326,252012,+48686,+156709,205050,252793,+47743,+158534,KRX
20250730,-977000,5,-21000,-2.10,292494,183125,75102,--108023,--118484,187602,76811,--110791,--121756,KRX
20250729,+998000,2,+45000,+4.72,324999,86821,97282,+10461,+21299,87938,98903,+10965,+22486,KRX
20250728,+953000,2,+8000,+0.85,122549,44413,33575,--10838,--15096,46876,35355,--11521,--16008,KRX
20250725,+945000,2,+4000,+0.43,126974,33340,37598,+4258,--73484,35299,39786,+4487,--78577,KRX
20250724,+941000,2,+31000,+3.41,263357,51189,128931,+77742,+139503,54660,137724,+83064,+150971,KRX
20250723,-910000,5,-12000,-1.30,213391,110551,48790,--61761,--61201,121577,53670,--67907,--67180,KRX
20250722,+922000,2,+3000,+0.33,207213,71644,71084,--560,--9866,78254,77527,--727,--10853,KRX
20250721,+919000,2,+23000,+2.57,224163,68394,77700,+9306,+20665,74912,85038,+10126,+22749,KRX
20250718,896000,3,0,0.00,176796,74846,63487,--11359,--57481,83327,70704,--12623,--64020,KRX
20250717,+896000,2,+42000,+4.92,463424,111090,157212,+46122,+45933,124661,176058,+51397,+51185,KRX
20250716,+854000,2,+6000,+0.71,165528,57752,57941,+189,--53525,68229,68441,+212,--64303,KRX
20250715,+848000,2,+41000,+5.08,235902,44840,98554,+53714,+47334,53867,118382,+64515,+56772,KRX
20250714,+807000,2,+1000,+0.12,183007,58642,65022,+6380,+76103,73077,80820,+7743,+92987,KRX
20250711,-806000,5,-47000,-5.51,255773,109485,39762,--69723,--107578,133973,48729,--85244,--129590,KRX
20250710,+853000,2,+3000,+0.35,298241,114157,152012,+37855,+30203,134292,178638,+44346,+35425,KRX
20250709,+850000,2,+35000,+4.29,273305,93180,100832,+7652,+60991,109850,118771,+8921,+74980,KRX
20250708,+815000,2,+10000,+1.24,265811,120224,66885,--53339,--59781,148761,82702,--66059,--74140,KRX
20250707,+805000,2,+26000,+3.34,273998,92136,98578,+6442,--5797,116388,124469,+8081,--7397,KRX
