일자,현재가,대비부호,전일대비,등락율,체결수량,프로그램매도금액,프로그램매수금액,프로그램순매수금액,프로그램순매수금액증감,프로그램매도수량,프로그램매수수량,프로그램순매수수량,프로그램순매수수량증감,거래소구분
20260421,+131200,2,+2500,+1.94,1915814,87172,89318,+2146,+45467,670940,686757,+15817,+351763,KRX
20260420,-128700,5,-1300,-1.00,813879,59451,16130,--43321,--33059,460972,125026,--335946,--254050,KRX
20260417,-130000,5,-1900,-1.44,1594098,60417,50155,--10262,--60048,467741,385845,--81896,--464507,KRX
20260416,+131900,2,+6100,+4.85,2222323,59648,109434,+49786,+47554,457573,840184,+382611,+365226,KRX
20260415,+125800,2,+1700,+1.37,738583,29198,31430,+2232,--3059,231250,248635,+17385,--24932,KRX
20260414,+124100,2,+4000,+3.33,661991,23167,28458,+5291,+22839,188092,230409,+42317,+188114,KRX
20260413,-120100,5,-3300,-2.67,592187,32772,15224,--17548,--15255,272311,126514,--145797,--127133,KRX
20260410,-123400,5,-100,-0.08,572233,22469,20176,--2293,+39699,181397,162733,--18664,+318458,KRX
20260409,-123500,5,-4200,-3.29,1089778,78159,36167,--41992,--58922,628261,291139,--337122,--469857,KRX
20260408,+127700,2,+6800,+5.62,977536,29631,46561,+16930,+14016,232632,365367,+132735,+108711,KRX
20260407,-120900,5,-1100,-0.90,738425,26369,29283,+2914,+32437,215411,239435,+24024,+263385,KRX
20260406,-122000,5,-6000,-4.69,14221161,43713,14190,--29523,--41598,353752,114391,--239361,--334696,KRX
20260403,+128000,2,+8700,+7.29,1301116,35081,47156,+12075,+26221,278724,374059,+95335,+216020,KRX
20260402,-119300,5,-7700,-6.06,1673741,56795,42649,--14146,--16638,461167,340482,--120685,--140063,KRX
20260401,+127000,2,+6800,+5.66,1038804,32012,34504,+2492,+14730,255386,274764,+19378,+118454,KRX
20260331,+120200,2,+2000,+1.69,1636326,59122,46884,--12238,--13044,483022,383946,--99076,--105667,KRX
20260330,-118200,5,-5000,-4.06,770279,28961,29767,+806,+22203,245731,252322,+6591,+185927,KRX
20260327,-123200,5,-2500,-1.99,833837,42285,20888,--21397,--10479,351150,171814,--179336,--93489,KRX
20260326,+125700,2,+1000,+0.80,932327,32755,21837,--10918,--6991,257540,171693,--85847,--53550,KRX
20260325,+124700,2,+2400,+1.96,753232,27661,23734,--3927,--2710,223982,191685,--32297,--21658,KRX
20260324,+122300,2,+3400,+2.86,798598,29962,28745,--1217,+15854,246671,236032,--10639,+128630,KRX
20260323,-118900,5,-10200,-7.90,993984,42205,25134,--17071,--11973,347237,207968,--139269,--99403,KRX
20260320,-129100,5,-900,-0.69,853925,36143,31045,--5098,--5043,279581,239715,--39866,--39181,KRX
20260319,-130000,5,-2900,-2.18,579582,18313,18258,--55,+12504,140293,139608,--685,+94649,KRX
20260318,+132900,2,+200,+0.15,1000923,42299,29740,--12559,--17008,318901,223567,--95334,--128315,KRX
20260317,+132700,2,+800,+0.61,682572,23185,27634,+4449,+24786,173962,206943,+32981,+187409,KRX
20260316,-131900,5,-5000,-3.65,1222379,53955,33618,--20337,--13628,405691,251263,--154428,--102892,KRX
20260313,+136900,2,+200,+0.15,1188043,68006,61297,--6709,--28975,505455,453919,--51536,--214015,KRX
20260312,+136700,2,+3100,+2.32,1942228,65189,87455,+22266,--83000,478897,641376,+162479,--610023,KRX
20260311,+133600,2,+9200,+7.40,4435288,67304,172570,+105266,+133150,491981,1264483,+772502,+997391,KRX
20260310,+124400,2,+700,+0.57,1275705,56088,28204,--27884,--24197,451244,226355,--224889,--194120,KRX
20260309,-123700,5,-3000,-2.37,1821801,61783,58096,--3687,--1147,500923,470154,--30769,--12481,KRX
20260306,+126700,2,+4600,+3.77,1797553,51985,49445,--2540,+32977,419651,401363,--18288,+272962,KRX
20260305,+122100,2,+13600,+12.53,2260208,100319,64802,--35517,--20620,821360,530110,--291250,--187241,KRX
20260304,-108500,5,-26900,-19.87,4515106,159750,144853,--14897,--35414,1347690,1243681,--104009,--226382,KRX
20260303,-135400,5,-5800,-4.11,6443038,182402,202919,+20517,+17512,1273403,1395776,+122373,+101363,KRX
20260227,+141200,2,+1200,+0.86,1708661,87339,90344,+3005,+16961,617833,638843,+21010,+120806,KRX
20260226,-140000,5,-2000,-1.41,1393956,52307,38351,--13956,+10655,373705,273909,--99796,+72574,KRX
20260225,-142000,5,-1100,-0.77,1220639,56125,31514,--24611,+19921,393570,221200,--172370,+140631,KRX
20260224,-143100,5,-4100,-2.79,1644971,88704,44172,--44532,--57773,622753,309752,--313001,--401949,KRX
20260223,-147200,5,-2700,-1.80,2140635,59684,72925,+13241,--172647,404675,493623,+88948,--1176232,KRX
20260220,+149900,2,+9300,+6.61,4322685,47333,233221,+185888,+104060,323024,1588204,+1265180,+681441,KRX
20260219,+140600,2,+10800,+8.32,2959645,47987,129815,+81828,+97304,343319,927058,+583739,+703255,KRX
20260213,-129800,5,-2000,-1.52,1069902,37714,22238,--15476,--11309,290753,171237,--119516,--87479,KRX
20260212,+131800,2,+2100,+1.62,949644,35390,31223,--4167,+20786,269709,237672,--32037,+159487,KRX
20260211,-129700,5,-1200,-0.92,999891,45426,20473,--24953,--5357,348821,157297,--191524,--42641,KRX
20260210,-130900,5,-2300,-1.73,1116966,43671,24075,--19596,+5481,331118,182235,--148883,+38759,KRX
20260209,+133200,2,+2600,+1.99,1038060,46614,21537,--25077,+23025,348429,160787,--187642,+182303,KRX
20260206,-130600,5,-5000,-3.69,1800746,79888,31786,--48102,+65328,615824,245879,--369945,+450610,KRX
20260205,-135600,5,-8400,-5.83,2449813,155076,41646,--113430,--137169,1117463,296908,--820555,--984700,KRX
20260204,+144000,2,+2600,+1.84,3025185,103149,126888,+23739,+9861,722578,886723,+164145,+66132,KRX
20260203,+141400,2,+7800,+5.84,2058145,54985,68863,+13878,--11045,392786,490799,+98013,--80033,KRX
20260202,-133600,5,-4900,-3.54,2510290,56705,81628,+24923,+60354,414113,592159,+178046,+433007,KRX
20260130,-138500,5,-3400,-2.40,1631827,65706,30275,--35431,+6292,471711,216750,--254961,+43661,KRX
20260129,-141900,5,-1500,-1.05,2000567,84130,42407,--41723,--53145,600107,301485,--298622,--377079,KRX
20260128,+143400,2,+2900,+2.06,1991492,56464,67886,+11422,+58791,397781,476238,+78457,+415848,KRX
20260127,+140500,2,+700,+0.50,1651826,80559,33190,--47369,+20348,572993,235602,--337391,+147645,KRX
20260126,-139800,5,-500,-0.36,1635740,85354,17637,--67717,--75848,611165,126129,--485036,--536041,KRX
20260123,+140300,2,+2600,+1.89,3902320,92271,100402,+8131,+15901,648104,699109,+51005,+105561,KRX
20260122,-137700,5,-3800,-2.69,2255607,66440,58670,--7770,+21941,476836,422280,--54556,+155195,KRX
20260121,-141500,5,-5600,-3.81,2247852,80143,50432,--29711,--38426,565204,355453,--209751,--269504,KRX
20260120,-147100,5,-1700,-1.14,1773393,54989,63704,+8715,--21459,372852,432605,+59753,--143203,KRX
20260119,+148800,2,+1800,+1.22,1856620,41465,71639,+30174,+5077,279785,482741,+202956,+31889,KRX
20260116,-147000,5,-1900,-1.28,2175830,49255,74352,+25097,--68029,334120,505187,+171067,--455772,KRX
20260115,+148900,2,+6900,+4.86,4316335,60426,153552,+93126,+96581,406457,1033296,+626839,+648075,KRX
20260114,-142000,5,-7900,-5.27,4302491,123262,119807,--3455,--190052,858603,837367,--21236,--1279875,KRX
20260113,+149900,2,+4200,+2.88,5116633,93667,280264,+186597,--54327,634968,1893607,+1258639,--408099,KRX
20260112,+145700,2,+11300,+8.41,9140134,140545,381469,+240924,+165645,976229,2642967,+1666738,+1105584,KRX
20260109,+134400,2,+4700,+3.62,4732814,74153,149432,+75279,--107073,564697,1125851,+561154,--855396,KRX
20260108,+129700,2,+8500,+7.01,6916119,73464,255816,+182352,+159176,570713,1987263,+1416550,+1225796,KRX
20260107,+121200,2,+1400,+1.17,2606259,45396,68572,+23176,+19175,373505,564259,+190754,+158757,KRX
20260106,+119800,2,+1900,+1.61,2251742,52204,56205,+4001,--16772,440686,472683,+31997,--145962,KRX
20260105,+117900,2,+3200,+2.79,2268773,34866,55639,+20773,+34982,298511,476470,+177959,+302744,KRX
20260102,+114700,2,+1100,+0.97,1511307,29478,15269,--14209,--16199,259215,134430,--124785,--142288,KRX
20251230,-113600,5,-2000,-1.73,1082149,15394,17384,+1990,+12429,135285,152788,+17503,+107515,KRX
20251229,-115600,5,-900,-0.77,1564314,31035,20596,--10439,+11234,267513,177501,--90012,+94623,KRX
20251226,-116500,5,-2500,-2.10,2715108,61357,39684,--21673,+84955,520040,335405,--184635,+674362,KRX
20251224,-119000,5,-4400,-3.57,6204256,171487,64859,--106628,--172931,1389384,530387,--858997,--1406192,KRX
20251223,+123400,2,+13700,+12.49,8971820,126137,192440,+66303,+71019,1056135,1603330,+547195,+589408,KRX
20251222,+109700,2,+200,+0.18,992142,25963,21247,--4716,--11259,234358,192145,--42213,--102478,KRX
20251219,+109500,2,+6000,+5.80,1696060,50507,57050,+6543,+18386,467183,527448,+60265,+173870,KRX
20251218,-103500,5,-4800,-4.43,1093229,25451,13608,--11843,--6024,243729,130124,--113605,--60035,KRX
20251217,-108300,5,-400,-0.37,745191,21921,16102,--5819,+17891,202471,148901,--53570,+162326,KRX
20251216,-108700,5,-4600,-4.06,1219583,38285,14575,--23710,--27253,349064,133168,--215896,--246747,KRX
20251215,-113300,5,-800,-0.70,898036,24930,28473,+3543,+36336,220052,250903,+30851,+321066,KRX
20251212,+114100,2,+1000,+0.88,1900731,98215,65422,--32793,--36504,867163,576948,--290215,--322308,KRX
20251211,+113100,2,+600,+0.53,1244846,66980,70691,+3711,+19914,594781,626874,+32093,+175944,KRX
20251210,-112500,5,-2700,-2.34,1071257,36096,19893,--16203,--8009,319934,176083,--143851,--72626,KRX
20251209,+115200,2,+1200,+1.05,1213523,42730,34536,--8194,--3720,372202,300977,--71225,--30407,KRX
20251208,+114000,2,+5500,+5.07,1936008,69384,64910,--4474,--6456,617175,576357,--40818,--59063,KRX
20251205,+108500,2,+2000,+1.88,767742,23244,25226,+1982,+19724,216703,234948,+18245,+184022,KRX
20251204,-106500,5,-1700,-1.57,835236,32089,14347,--17742,+2415,300420,134643,--165777,+21129,KRX
20251203,+108200,2,+2100,+1.98,813697,34376,14219,--20157,--905,318695,131789,--186906,--4639,KRX
20251202,+106100,2,+1100,+1.05,1578148,63437,44185,--19252,--23265,594282,412015,--182267,--221226,KRX
20251201,-105000,5,-2800,-2.60,1316451,33598,37611,+4013,+26209,316164,355123,+38959,+242982,KRX
20251128,-107800,5,-2700,-2.44,1800329,74679,52483,--22196,--21366,687664,483641,--204023,--196998,KRX
20251127,-110500,5,-3400,-2.99,1348372,35227,34397,--830,--16583,315768,308743,--7025,--145808,KRX
20251126,+113900,2,+900,+0.80,1161054,29872,45625,+15753,+23449,263387,402170,+138783,+202351,KRX
20251125,-113000,5,-5800,-4.88,1722922,51855,44159,--7696,--44317,448839,385271,--63568,--373254,KRX
20251124,-118800,5,-1000,-0.83,3089480,216748,253369,+36621,+48961,1826306,2135992,+309686,+412735,KRX
20251121,-119800,5,-5200,-4.16,877135,39843,27503,--12340,--34240,331738,228689,--103049,--276188,KRX
20251120,+125000,2,+2000,+1.63,817151,28818,50718,+21900,+42062,229026,402165,+173139,+335928,KRX
20251119,-123000,5,-4800,-3.76,1433995,68059,47897,--20162,--19295,549436,386647,--162789,--152552,KRX
20251118,-127800,5,-3100,-2.37,1712956,69734,68867,--867,+5226,534510,524273,--10237,+37203,KRX
20251117,+130900,2,+1800,+1.39,1331927,66873,60780,--6093,+84903,509875,462435,--47440,+660986,KRX
20251114,-129100,5,-1400,-1.07,2817706,166484,75488,--90996,--77463,1292452,584026,--708426,--604020,KRX
20251113,+130500,2,+4000,+3.16,1627651,44031,30498,--13533,--3513,341657,237251,--104406,--25206,KRX
20251112,-126500,5,-100,-0.08,1031163,23559,13539,--10020,+6514,185884,106684,--79200,+49747,KRX
20251111,-126600,5,-3000,-2.31,2065914,53281,36747,--16534,+14414,410047,281100,--128947,+111620,KRX
20251110,+129600,2,+2800,+2.21,1860111,55819,24871,--30948,--27542,434056,193489,--240567,--226802,KRX
20251107,+126800,2,+3800,+3.09,4418401,66891,63485,--3406,+19495,531764,517999,--13765,+166151,KRX
20251106,-123000,5,-3400,-2.69,2066794,48899,25998,--22901,+7668,385416,205500,--179916,+60012,KRX
20251105,-126400,5,-10200,-7.47,4289853,44639,14070,--30569,--23676,349953,110025,--239928,--190553,KRX
20251104,-136600,5,-2200,-1.59,2604923,50757,43864,--6893,+39663,370135,320760,--49375,+282328,KRX
20251103,+138800,2,+1200,+0.87,3952415,76387,29831,--46556,+11880,544168,212465,--331703,+90505,KRX
20251031,-137600,5,-3400,-2.41,3867152,90361,31925,--58436,--58190,654096,231888,--422208,--419345,KRX
20251030,+141000,2,+9100,+6.90,6605801,187299,187053,--246,+103716,1294411,1291548,--2863,+788313,KRX
20251029,+131900,2,+400,+0.30,4039971,166642,62680,--103962,+41993,1271050,479874,--791176,+313368,KRX
20251028,-131500,5,-8200,-5.87,3506856,195462,49507,--145955,--111377,1479176,374632,--1104544,--854396,KRX
20251027,+139700,2,+4500,+3.33,4505399,159505,124927,--34578,--38978,1144473,894325,--250148,--281766,KRX
20251024,+135200,2,+300,+0.22,2516846,84627,89027,+4400,--55764,629514,661132,+31618,--410445,KRX
20251023,+134900,2,+2500,+1.89,5914162,149568,209732,+60164,--20257,1112663,1554726,+442063,--182879,KRX
20251022,+132400,2,+11700,+9.69,6520651,136401,216822,+80421,--153,1093420,1718362,+624942,--58285,KRX
20251021,+120700,2,+7000,+6.16,4394249,97193,177767,+80574,+33324,822065,1505292,+683227,+265710,KRX
20251020,+113700,2,+6500,+6.06,3226161,65807,113057,+47250,+88596,582987,1000504,+417517,+803762,KRX
20251017,-107200,5,-1900,-1.74,3468221,126478,85132,--41346,--48554,1152881,766636,--386245,--450228,KRX
20251016,+109100,2,+4000,+3.81,2020291,58839,66047,+7208,+23461,538926,602909,+63983,+219274,KRX
20251015,+105100,2,+2000,+1.94,1595415,65714,49461,--16253,+76060,624184,468893,--155291,+737162,KRX
20251014,-103100,5,-6300,-5.76,3853812,154040,61727,--92313,--72540,1477942,585489,--892453,--711679,KRX
20251013,+109400,2,+100,+0.09,1657628,57305,37532,--19773,--11449,522682,341908,--180774,--103964,KRX
20251010,-109300,5,-2200,-1.97,1406682,57956,49632,--8324,--35673,530079,453269,--76810,--323589,KRX
20251002,+111500,2,+1100,+1.00,1191342,37574,64923,+27349,+17831,338573,585352,+246779,+161593,KRX
20251001,+110400,2,+100,+0.09,1099877,25197,34715,+9518,--25885,227760,312946,+85186,--237261,KRX
20250930,+110300,2,+3300,+3.08,1409352,24730,60133,+35403,+18353,225251,547698,+322447,+162559,KRX
20250929,107000,3,0,0.00,1018809,18668,35718,+17050,+27113,175258,335146,+159888,+253541,KRX
20250926,-107000,5,-2600,-2.37,1368632,39006,28943,--10063,--9904,363666,270013,--93653,--91058,KRX
20250925,-109600,5,-1000,-0.90,1255970,34238,34079,--159,+856,309007,306412,--2595,+7055,KRX
20250924,+110600,2,+100,+0.09,981430,28628,27613,--1015,--48405,258992,249342,--9650,--437040,KRX
20250923,+110500,2,+900,+0.82,1661930,34043,81433,+47390,+68396,307303,734693,+427390,+619087,KRX
20250922,-109600,5,-2100,-1.88,1182021,42801,21795,--21006,--41314,390433,198736,--191697,--372491,KRX
20250919,+111700,2,+700,+0.63,1487037,71389,91697,+20308,+45744,641008,821802,+180794,+409694,KRX
20250918,-111000,5,-2000,-1.77,1438433,53767,28331,--25436,--10379,481382,252482,--228900,--95219,KRX
20250917,+113000,2,+2200,+1.99,2359178,71999,56942,--15057,--29319,634917,501236,--133681,--261576,KRX
20250916,+110800,2,+1300,+1.19,1261066,31616,45878,+14262,+42670,284862,412757,+127895,+385774,KRX
20250915,-109500,5,-3700,-3.27,1503737,53434,25026,--28408,--30198,484702,226823,--257879,--271840,KRX
20250912,+113200,2,+600,+0.53,1929822,68484,70274,+1790,+11559,611189,625150,+13961,+103721,KRX
20250911,+112600,2,+1900,+1.72,2813669,156554,146785,--9769,--3051,1399113,1309353,--89760,--27681,KRX
20250910,+110700,2,+700,+0.64,2229298,76588,69870,--6718,+49233,696702,634623,--62079,+442259,KRX
20250909,-110000,5,-900,-0.81,1777225,81723,25772,--55951,--26120,737494,233156,--504338,--235394,KRX
20250908,-110900,5,-1600,-1.42,2083291,80171,50340,--29831,+200191,721114,452170,--268944,+1768672,KRX
20250905,-112500,5,-6400,-5.38,19178685,278803,48781,--230022,--239686,2469591,431975,--2037616,--2118695,KRX
20250904,+118900,2,+1200,+1.02,2091765,49692,59356,+9664,+105466,418077,499156,+81079,+879936,KRX
20250903,-117700,5,-5500,-4.46,3438865,144449,48647,--95802,--164324,1205662,406805,--798857,--1356874,KRX
20250902,+123200,2,+6800,+5.84,4364919,84578,153100,+68522,+7162,697932,1255949,+558017,+28271,KRX
20250901,+116400,2,+4400,+3.93,2631238,40405,101765,+61360,+26161,351113,880859,+529746,+216149,KRX
20250829,+112000,2,+2200,+2.00,2568211,52883,88082,+35199,+30545,472185,785782,+313597,+272334,KRX
20250828,-109800,5,-1100,-0.99,1733882,44445,49099,+4654,+35745,408684,449947,+41263,+324398,KRX
20250827,+110900,2,+3100,+2.88,3269360,94125,63034,--31091,+163411,852147,569012,--283135,+1481086,KRX
20250826,-107800,5,-7100,-6.18,5715081,385727,191225,--194502,--160931,3524795,1760574,--1764221,--1464529,KRX
20250825,+114900,2,+900,+0.79,3404521,40507,6936,--33571,--30477,360710,61018,--299692,--271635,KRX
20250822,+114000,2,+2600,+2.33,2384774,18578,15484,--3094,--4823,163009,134952,--28057,--43119,KRX
20250821,+111400,2,+6200,+5.89,2329291,29648,31377,+1729,+18538,270426,285488,+15062,+177451,KRX
20250820,-105200,5,-800,-0.75,3086401,43554,26745,--16809,+5555,424924,262535,--162389,+45678,KRX
20250819,-106000,5,-3200,-2.93,1705666,28753,6389,--22364,--12280,267520,59453,--208067,--116109,KRX
20250818,+109200,2,+2600,+2.44,2108944,39050,28966,--10084,+26418,356384,264426,--91958,+248543,KRX
20250814,+106600,2,+300,+0.28,2250745,67035,30533,--36502,+1023,625936,285435,--340501,+13330,KRX
20250813,+106300,2,+2300,+2.21,2295639,60697,23172,--37525,--37805,573744,219913,--353831,--360882,KRX
20250812,-104000,5,-3000,-2.80,3192221,45352,45632,+280,+77771,424713,431764,+7051,+712514,KRX
20250811,-107000,5,-10700,-9.09,5606247,118224,40733,--77491,--95480,1079506,374043,--705463,--857772,KRX
20250808,+117700,2,+700,+0.60,2059977,48778,66767,+17989,--20964,416261,568570,+152309,--178473,KRX
20250807,+117000,2,+2800,+2.45,3705475,69110,108063,+38953,+23999,587080,917862,+330782,+201218,KRX
20250806,-114200,5,-1900,-1.64,2253902,55621,70575,+14954,--15214,490061,619625,+129564,--131009,KRX
20250805,+116100,2,+1800,+1.57,3300902,68233,98401,+30168,+84920,590605,851178,+260573,+754807,KRX
20250804,-114300,5,-3100,-2.64,5049581,135220,80468,--54752,--57219,1202382,708148,--494234,--522610,KRX
20250801,+117400,2,+5100,+4.54,9262548,227309,229776,+2467,--256406,1983423,2011799,+28376,--2336623,KRX
20250731,+112300,2,+13300,+13.43,14226437,190211,449084,+258873,+206927,1735440,4100439,+2364999,+1847666,KRX
20250730,+99000,2,+2200,+2.27,5150754,94637,146583,+51946,+1972,955715,1473048,+517333,+14612,KRX
20250729,-96800,5,-800,-0.82,8189040,131375,181349,+49974,--125411,1331730,1834451,+502721,--1310297,KRX
20250728,+97600,2,+7600,+8.44,8088069,76206,251591,+175385,+165707,798695,2611713,+1813018,+1708977,KRX
20250725,+90000,2,+1200,+1.35,2582320,43033,52711,+9678,--173586,487976,592017,+104041,--1974194,KRX
20250724,+88800,2,+5300,+6.35,6358841,32839,216103,+183264,+204894,371861,2450096,+2078235,+2335716,KRX
20250723,-83500,5,-2600,-3.02,2031904,54278,32648,--21630,--46848,645353,387872,--257481,--553266,KRX
20250722,+86100,2,+1700,+2.01,2345933,29390,54608,+25218,--28279,347302,643087,+295785,--338283,KRX
20250721,+84400,2,+4000,+4.98,2654951,24973,78470,+53497,+78649,299011,933079,+634068,+948524,KRX
20250718,-80400,5,-300,-0.37,1353803,42850,17698,--25152,--79863,535658,221202,--314456,--993146,KRX
20250717,+80700,2,+2700,+3.46,2879405,28704,83415,+54711,+64574,356302,1034992,+678690,+804684,KRX
20250716,78000,3,0,0.00,1212567,33404,23541,--9863,--24115,425589,299595,--125994,--309700,KRX
20250715,+78000,2,+1400,+1.83,780893,6719,20971,+14252,+6702,86902,270608,+183706,+86126,KRX
20250714,-76600,5,-900,-1.16,972322,17560,25110,+7550,+19779,228887,326467,+97580,+254891,KRX
20250711,-77500,5,-700,-0.90,1242558,31252,19023,--12229,--32464,401209,243898,--157311,--414160,KRX
20250710,+78200,2,+100,+0.13,1733988,22769,43004,+20235,+35803,288847,545696,+256849,+456140,KRX
