일자,현재가,대비부호,전일대비,등락율,체결수량,프로그램매도금액,프로그램매수금액,프로그램순매수금액,프로그램순매수금액증감,프로그램매도수량,프로그램매수수량,프로그램순매수수량,프로그램순매수수량증감,거래소구분
20210924,-20550,5,-550,-2.61,4238194,27334,10565,--16769,--5028,1318871,509336,--809535,--256074,KRX
20210923,-21100,5,-550,-2.54,3912892,23506,11765,--11741,+12495,1106991,553530,--553461,+556222,KRX
20210917,-21650,5,-200,-0.92,8208158,62831,38595,--24236,--45690,2875109,1765426,--1109683,--2098521,KRX
20210916,+21850,2,+800,+3.80,7565043,16575,38029,+21454,+29252,765195,1754033,+988838,+1355887,KRX
20210915,+21050,2,+50,+0.24,4251447,23111,15313,--7798,--24681,1085844,718795,--367049,--1175332,KRX
20210914,+21000,2,+700,+3.45,3757880,9089,25972,+16883,+16765,435332,1243615,+808283,+803191,KRX
20210913,-20300,5,-100,-0.49,3294114,15266,15384,+118,+11048,754590,759682,+5092,+537535,KRX
20210910,-20400,5,-500,-2.39,3469590,16926,5996,--10930,--17766,823772,291329,--532443,--860073,KRX
20210909,-20900,5,-250,-1.18,4119523,19943,26779,+6836,+12692,952309,1279939,+327630,+602052,KRX
20210908,-21150,5,-750,-3.42,4802830,20429,14573,--5856,--14787,958320,683898,--274422,--675604,KRX
20210907,+21900,2,+50,+0.23,7529699,22961,31892,+8931,+13794,1041041,1442223,+401182,+624713,KRX
20210906,+21850,2,+100,+0.46,3397053,9742,4879,--4863,+21645,447515,223984,--223531,+990396,KRX
20210903,+21750,2,+450,+2.11,8654338,49189,22681,--26508,+15160,2248507,1034580,--1213927,+701494,KRX
20210902,-21300,5,-600,-2.74,7925997,57218,15550,--41668,--19876,2632053,716632,--1915421,--933852,KRX
20210901,+21900,2,+1000,+4.78,16710922,61606,39814,--21792,--31400,2807774,1826205,--981569,--1444852,KRX
20210831,+20900,2,+500,+2.45,4228787,30748,40356,+9608,+14366,1497585,1960868,+463283,+693780,KRX
20210830,-20400,5,-50,-0.24,2821185,12659,7901,--4758,--19489,614985,384488,--230497,--956228,KRX
20210827,+20450,2,+350,+1.74,3634106,7674,22405,+14731,+31375,376972,1102703,+725731,+1542981,KRX
20210826,-20100,5,-750,-3.60,5131881,31101,14457,--16644,--16044,1532874,715624,--817250,--788441,KRX
20210825,+20850,2,+100,+0.48,4132649,15647,15047,--600,--3536,750114,721305,--28809,--171828,KRX
20210824,+20750,2,+950,+4.80,5868323,22831,25767,+2936,--17940,1110792,1253811,+143019,--913538,KRX
20210823,+19800,2,+300,+1.54,5982070,19626,40502,+20876,--8601,994567,2051124,+1056557,--441598,KRX
20210820,19500,3,0,0.00,6913642,15480,44957,+29477,+60251,786405,2284560,+1498155,+3026138,KRX
20210819,-19500,5,-1400,-6.70,8919698,45805,15031,--30774,--48452,2286163,758180,--1527983,--2378314,KRX
20210818,+20900,2,+250,+1.21,5178993,16816,34494,+17678,+18061,806889,1657220,+850331,+870477,KRX
20210817,-20650,5,-150,-0.72,4675178,20715,20332,--383,+14272,997743,977597,--20146,+681453,KRX
20210813,-20800,5,-900,-4.15,6231124,29679,15024,--14655,--42765,1416466,714867,--701599,--1992509,KRX
20210812,+21700,2,+350,+1.64,7949013,32391,60501,+28110,+23448,1488972,2779882,+1290910,+1073461,KRX
20210811,-21350,5,-150,-0.70,3164590,7813,12475,+4662,--12956,363339,580788,+217449,--607264,KRX
20210810,+21500,2,+50,+0.23,4820501,9530,27148,+17618,+38091,445154,1269867,+824713,+1769031,KRX
20210809,-21450,5,-950,-4.24,5408738,29493,9020,--20473,--19035,1359780,415462,--944318,--888800,KRX
20210806,+22400,2,+750,+3.46,6664341,28701,27263,--1438,+15090,1294804,1239286,--55518,+708456,KRX
20210805,21650,3,0,0.00,5088359,36458,19930,--16528,--36006,1684345,920371,--763974,--1685209,KRX
20210804,+21650,2,+950,+4.59,7960032,26573,46051,+19478,+15725,1246903,2168138,+921235,+729651,KRX
20210803,-20700,5,-1100,-5.05,9201057,27130,30883,+3753,--2793,1287318,1478902,+191584,--110780,KRX
20210802,+21800,2,+50,+0.23,4528795,14087,20633,+6546,+18719,645589,947953,+302364,+855363,KRX
20210730,-21750,5,-800,-3.55,9395196,50811,38638,--12173,--6734,2315391,1762392,--552999,--313748,KRX
20210729,22550,3,0,0.00,3600769,19258,13819,--5439,+4267,850015,610764,--239251,+185727,KRX
20210728,-22550,5,-400,-1.74,5029262,23514,13808,--9706,--13112,1035155,610177,--424978,--572731,KRX
20210727,+22950,2,+150,+0.66,5086433,21219,24625,+3406,--7233,917629,1065382,+147753,--322344,KRX
20210726,-22800,5,-600,-2.56,6706140,17556,28195,+10639,+1894,762832,1232929,+470097,+95844,KRX
20210723,-23400,5,-100,-0.43,5992650,18619,27364,+8745,+18320,795263,1169516,+374253,+785698,KRX
20210722,-23500,5,-900,-3.69,10673373,46597,37022,--9575,+6652,1951831,1540386,--411445,+263832,KRX
20210721,-24400,5,-700,-2.79,23143319,104979,88752,--16227,--15808,4330278,3655001,--675277,--659863,KRX
20210720,+25100,2,+300,+1.21,8034764,33175,32756,--419,+3260,1323252,1307838,--15414,+132091,KRX
20210719,-24800,5,-300,-1.20,4477148,14132,10453,--3679,+29508,571176,423671,--147505,+1161737,KRX
20210716,-25100,5,-950,-3.65,7620725,44864,11677,--33187,--42326,1769884,460642,--1309242,--1650602,KRX
20210715,+26050,2,+150,+0.58,8323605,34255,43394,+9139,--14715,1305787,1647147,+341360,--580061,KRX
20210714,+25900,2,+400,+1.57,5035512,11849,35703,+23854,+13700,460016,1381437,+921421,+538385,KRX
20210713,25500,3,0,0.00,7125834,27709,37863,+10154,+81588,1073185,1456221,+383036,+3132130,KRX
20210712,-25500,5,-600,-2.30,9194495,89747,18313,--71434,--109288,3449085,699991,--2749094,--4226456,KRX
20210709,+26100,2,+850,+3.37,11473129,29403,67257,+37854,+31356,1148652,2626014,+1477362,+1217689,KRX
20210708,-25250,5,-100,-0.39,6897281,19278,25776,+6498,+37060,766448,1026121,+259673,+1455758,KRX
20210707,-25350,5,-700,-2.69,8883352,52018,21456,--30562,--50450,2026945,830860,--1196085,--1963365,KRX
20210706,+26050,2,+1100,+4.41,20625393,59106,78994,+19888,+522,2269320,3036600,+767280,--6544,KRX
20210705,+24950,2,+200,+0.81,6993495,16371,35737,+19366,+33461,655260,1429084,+773824,+1332079,KRX
20210702,-24750,5,-100,-0.40,8257740,30265,16170,--14095,--35699,1197874,639619,--558255,--1434003,KRX
20210701,+24850,2,+1000,+4.19,11082685,26412,48016,+21604,+16489,1073205,1948953,+875748,+662486,KRX
20210630,-23850,5,-350,-1.45,4892112,12085,17200,+5115,--3687,507195,720457,+213262,--155492,KRX
20210629,+24200,2,+450,+1.89,8308385,27251,36053,+8802,+4235,1129169,1497923,+368754,+187235,KRX
20210628,-23750,5,-1000,-4.04,9564220,32155,36722,+4567,--5634,1329874,1511393,+181519,--233259,KRX
20210625,+24750,2,+100,+0.41,8665468,25511,35712,+10201,+21582,1029996,1444774,+414778,+862571,KRX
20210624,-24650,5,-1350,-5.19,14268629,48646,37265,--11381,--6418,1921480,1473687,--447793,--254136,KRX
20210623,-26000,5,-750,-2.80,12694560,44609,39646,--4963,--18950,1690333,1496676,--193657,--717087,KRX
20210622,+26750,2,+950,+3.68,16187785,42841,56828,+13987,+20590,1601632,2125062,+523430,+780698,KRX
20210621,+25800,2,+550,+2.18,10949824,7498,895,--6603,--10350,292144,34876,--257268,--403531,KRX
20210618,+25250,2,+1150,+4.77,9648276,18483,22230,+3747,+5444,740098,886361,+146263,+216054,KRX
20210617,-24100,5,-350,-1.43,5610972,4362,2665,--1697,--4936,180345,110554,--69791,--202476,KRX
20210616,+24450,2,+850,+3.60,21641071,1467,4706,+3239,+4932,60187,192872,+132685,+204463,KRX
20210615,+23600,2,+50,+0.21,7193835,5873,4180,--1693,+703,248908,177130,--71778,+32584,KRX
20210614,-23550,5,-200,-0.84,15423461,4437,2041,--2396,+2473,193725,89363,--104362,+99022,KRX
20210611,+23750,2,+350,+1.50,20472749,9480,4611,--4869,--9589,401780,198396,--203384,--407954,KRX
20210610,-23400,5,-2700,-10.34,26820159,25533,30253,+4720,--2097,1059737,1264307,+204570,--81241,KRX
20210609,+26100,2,+750,+2.96,49304967,10592,17409,+6817,+10961,406755,692566,+285811,+402232,KRX
20210608,-25350,5,-6650,-20.78,69302385,40582,36438,--4144,+32939,1434957,1318536,--116421,+1148507,KRX
20210607,+32000,2,+6900,+27.49,78938648,195838,158755,--37083,--53889,6729593,5464665,--1264928,--1955040,KRX
20210604,+25100,2,+2350,+10.33,48657132,97137,113943,+16806,+58144,4005490,4695602,+690112,+2516565,KRX
20210603,+22750,2,+700,+3.17,26629543,95782,54444,--41338,--24130,4251822,2425369,--1826453,--1137169,KRX
20210602,+22050,2,+2300,+11.65,65569886,175200,157992,--17208,--11927,7966268,7276984,--689284,--446561,KRX
20210601,-19750,5,-150,-0.75,24657258,62159,56878,--5281,+12036,3137505,2894782,--242723,+696168,KRX
20210531,+19900,2,+2050,+11.48,40307576,104475,87158,--17317,--52364,5421624,4482733,--938891,--2949975,KRX
20210528,+17850,2,+1050,+6.25,22969402,46820,81867,+35047,+31400,2683911,4694995,+2011084,+1800158,KRX
20210527,+16800,2,+700,+4.35,22653777,53560,57207,+3647,--30905,3217295,3428221,+210926,--1987650,KRX
20210526,+16100,2,+1400,+9.52,25778709,36466,71018,+34552,+26862,2311758,4510334,+2198576,+1673536,KRX
20210525,+14700,2,+150,+1.03,6705477,9695,17385,+7690,+15537,666529,1191569,+525040,+1057147,KRX
20210524,+14550,2,+650,+4.68,14284697,24735,16888,--7847,+2610,1686320,1154213,--532107,+234414,KRX
20210521,+13900,2,+100,+0.72,6255968,18832,8375,--10457,--20515,1384315,617794,--766521,--1498910,KRX
20210520,+13800,2,+1200,+9.52,10551893,18938,28996,+10058,+12110,1424518,2156907,+732389,+895335,KRX
20210518,+12600,2,+100,+0.80,1422357,5489,3437,--2052,--220,436210,273264,--162946,--16914,KRX
20210517,+12500,2,+200,+1.63,2558009,6690,4858,--1832,+1872,534093,388061,--146032,+153529,KRX
20210514,-12300,5,-150,-1.20,1612004,6413,2709,--3704,--4180,518569,219008,--299561,--340921,KRX
20210513,-12450,5,-150,-1.19,2839769,9500,9976,+476,+4716,761259,802619,+41360,+376017,KRX
20210512,-12600,5,-400,-3.08,2424446,8441,4201,--4240,--555,667130,332473,--334657,--50322,KRX
20210511,-13000,5,-100,-0.76,2550681,7918,4233,--3685,--2955,609831,325496,--284335,--227924,KRX
20210510,+13100,2,+450,+3.56,3140979,5570,4840,--730,--1985,428678,372267,--56411,--155621,KRX
20210507,+12650,2,+150,+1.20,2572136,4017,5272,+1255,+9379,316789,415999,+99210,+744822,KRX
20210506,-12500,5,-150,-1.19,3587752,14939,6815,--8124,--5542,1188462,542850,--645612,--441922,KRX
20210504,-12650,5,-150,-1.17,5349274,13611,11029,--2582,+3981,1103112,899422,--203690,+293950,KRX
20210503,-12800,5,-1150,-8.24,6583366,14787,8224,--6563,--7033,1122083,624443,--497640,--532646,KRX
20210430,-13950,5,-200,-1.41,3415800,6530,7000,+470,--450,466396,501402,+35006,--30081,KRX
20210429,-14150,5,-100,-0.70,3502112,5896,6816,+920,--97,414997,480084,+65087,--6133,KRX
20210428,+14250,2,+300,+2.15,6444551,8722,9739,+1017,+1487,608033,679253,+71220,+105164,KRX
20210427,-13950,5,-50,-0.36,3519111,7371,6901,--470,--1456,523978,490034,--33944,--104547,KRX
20210426,+14000,2,+200,+1.45,1933409,3746,4732,+986,+4649,269989,340592,+70603,+334935,KRX
20210423,-13800,5,-200,-1.43,2153624,5110,1447,--3663,--5037,368271,103939,--264332,--361890,KRX
20210422,+14000,2,+400,+2.94,3455319,5259,6633,+1374,+1176,376714,474272,+97558,+82607,KRX
20210421,-13600,5,-300,-2.16,2399938,5256,5454,+198,--3255,384744,399695,+14951,--237443,KRX
20210420,-13900,5,-50,-0.36,2845248,3639,7092,+3453,+4077,261833,514227,+252394,+296557,KRX
20210419,-13950,5,-50,-0.36,2159065,2106,1482,--624,+438,149505,105342,--44163,+32199,KRX
20210416,+14000,2,+50,+0.36,3380999,5456,4394,--1062,+9465,392082,315720,--76362,+673064,KRX
20210415,-13950,5,-400,-2.79,5067538,17714,7187,--10527,--17345,1263357,513931,--749426,--1244338,KRX
20210414,+14350,2,+900,+6.69,9803404,14189,21007,+6818,+3294,999691,1494603,+494912,+230977,KRX
20210413,+13450,2,+250,+1.89,2663212,3516,7040,+3524,+3617,263181,527116,+263935,+270958,KRX
20210412,-13200,5,-100,-0.75,1662109,2473,2380,--93,+2016,187984,180961,--7023,+150567,KRX
20210409,-13300,5,-100,-0.75,1655136,4158,2049,--2109,--6746,311161,153571,--157590,--503227,KRX
20210408,+13400,2,+450,+3.47,3370213,4556,9193,+4637,+3798,343304,688941,+345637,+280956,KRX
20210407,-12950,5,-50,-0.38,1308998,1784,2623,+839,+1449,138275,202956,+64681,+111214,KRX
20210406,-13000,5,-100,-0.76,1499887,3199,2589,--610,--1281,245781,199248,--46533,--97865,KRX
20210405,+13100,2,+100,+0.77,1616961,1628,2299,+671,+1183,123906,175238,+51332,+90482,KRX
20210402,+13000,2,+350,+2.77,2117567,3319,2807,--512,+616,259667,220517,--39150,+48414,KRX
20210401,-12650,5,-350,-2.69,2340118,3441,2313,--1128,--161,269954,182390,--87564,--13505,KRX
20210331,-13000,5,-200,-1.52,2549685,5338,4371,--967,+3640,408891,334832,--74059,+273753,KRX
20210330,-13200,5,-50,-0.38,3530338,11709,7102,--4607,--4877,885107,537295,--347812,--368884,KRX
20210329,+13250,2,+550,+4.33,7978246,18578,18848,+270,--8670,1391358,1412430,+21072,--689051,KRX
20210326,+12700,2,+450,+3.67,4376275,6535,15475,+8940,+8375,515381,1225504,+710123,+663809,KRX
20210325,+12250,2,+200,+1.66,2074964,3804,4369,+565,--1427,311984,358298,+46314,--119938,KRX
20210324,+12050,2,+250,+2.12,1831987,3632,5624,+1992,+4874,306747,472999,+166252,+409152,KRX
20210323,-11800,5,-100,-0.84,1789260,5273,2391,--2882,+3080,443480,200580,--242900,+258176,KRX
20210322,+11900,2,+300,+2.59,6481505,14486,8524,--5962,--6302,1204867,703791,--501076,--530568,KRX
20210319,-11600,5,-50,-0.43,2525989,13117,13457,+340,+2910,1131915,1161407,+29492,+249829,KRX
20210318,-11650,5,-200,-1.69,2046605,5995,3425,--2570,--1867,513820,293483,--220337,--156466,KRX
20210317,+11850,2,+200,+1.72,1640342,5033,4330,--703,+272,434217,370346,--63871,+21150,KRX
20210316,+11650,2,+300,+2.64,2118056,5449,4474,--975,+2771,473146,388125,--85021,+243884,KRX
20210315,11350,3,0,0.00,1739737,6060,2314,--3746,--12003,532493,203588,--328905,--1065664,KRX
20210312,+11350,2,+750,+7.08,4854988,6734,14991,+8257,+3732,592762,1329521,+736759,+309703,KRX
20210311,-10600,5,-50,-0.47,2359118,3338,7863,+4525,+7573,315144,742200,+427056,+711245,KRX
20210310,-10650,5,-150,-1.39,1459284,5387,2339,--3048,--3845,502135,217946,--284189,--357163,KRX
20210309,+10800,2,+100,+0.93,1757065,3569,4366,+797,+2415,333359,406333,+72974,+223096,KRX
20210308,-10700,5,-100,-0.93,1403614,3544,1926,--1618,+1818,326806,176684,--150122,+167776,KRX
20210305,-10800,5,-350,-3.14,1684871,6205,2769,--3436,+1160,574052,256154,--317898,+93853,KRX
20210304,-11150,5,-150,-1.33,2115583,7837,3241,--4596,--9928,703923,292172,--411751,--892414,KRX
20210303,+11300,2,+600,+5.61,3121554,4751,10083,+5332,+3478,427608,908271,+480663,+305649,KRX
20210302,+10700,2,+100,+0.94,1873327,5523,7377,+1854,+12201,518576,693590,+175014,+1164356,KRX
20210226,-10600,5,-500,-4.50,3778708,20341,9994,--10347,--17496,1936222,946880,--989342,--1654835,KRX
20210225,+11100,2,+850,+8.29,3366323,5839,12988,+7149,+5216,543629,1209122,+665493,+479158,KRX
20210224,-10250,5,-750,-6.82,4156906,6214,8147,+1933,--1690,587536,773871,+186335,--144287,KRX
20210223,-11000,5,-200,-1.79,2576210,3741,7364,+3623,+4607,343047,673669,+330622,+417336,KRX
20210222,-11200,5,-200,-1.75,1903429,3240,2256,--984,--1573,286229,199515,--86714,--139145,KRX
20210219,-11400,5,-100,-0.87,2094577,2809,3398,+589,+3037,247010,299441,+52431,+261616,KRX
20210218,11500,3,0,0.00,2297980,4990,2542,--2448,--1729,427804,218619,--209185,--147258,KRX
20210217,-11500,5,-350,-2.95,2387142,3464,2745,--719,--28,300527,238600,--61927,--5088,KRX
20210216,-11850,5,-300,-2.47,2302703,3152,2461,--691,--2719,263899,207060,--56839,--225027,KRX
20210215,-12150,5,-50,-0.41,1855160,1820,3848,+2028,+1705,151008,319196,+168188,+142342,KRX
20210210,-12200,5,-50,-0.41,1987671,4024,4347,+323,+613,333137,358983,+25846,+49392,KRX
20210209,12250,3,0,0.00,1847594,2747,2457,--290,+982,222670,199124,--23546,+78919,KRX
20210208,+12250,2,+450,+3.81,4010916,8450,7178,--1272,+2247,687091,584626,--102465,+184980,KRX
20210205,+11800,2,+250,+2.16,4819620,11380,7861,--3519,--1059,946882,659437,--287445,--77420,KRX
20210204,-11550,5,-350,-2.94,2197430,5644,3184,--2460,--2642,484732,274707,--210025,--224280,KRX
20210203,+11900,2,+50,+0.42,2222041,5394,5576,+182,+1128,455816,470071,+14255,+94207,KRX
20210202,-11850,5,-100,-0.84,2414158,6747,5801,--946,--1398,567313,487361,--79952,--124676,KRX
20210201,+11950,2,+200,+1.70,4094484,8709,9161,+452,+2349,747025,791749,+44724,+213031,KRX
20210129,-11750,5,-900,-7.11,6873260,12561,10664,--1897,+729,1060990,892683,--168307,+38092,KRX
20210128,-12650,5,-500,-3.80,3045073,6414,3788,--2626,--3077,502526,296127,--206399,--240337,KRX
20210127,-13150,5,-150,-1.13,2012265,3421,3872,+451,+5339,259630,293568,+33938,+398733,KRX
20210126,+13300,2,+50,+0.38,3704644,8910,4022,--4888,--4246,661731,296936,--364795,--316141,KRX
20210125,-13250,5,-150,-1.12,2208941,3254,2612,--642,+3475,245704,197050,--48654,+256866,KRX
20210122,+13400,2,+50,+0.37,2646725,8492,4375,--4117,--6099,630579,325059,--305520,--451028,KRX
20210121,+13350,2,+100,+0.75,3470923,5597,7579,+1982,+2525,414086,559594,+145508,+186831,KRX
20210120,-13250,5,-50,-0.38,2542378,5480,4937,--543,--1213,417356,376033,--41323,--91622,KRX
20210119,+13300,2,+200,+1.53,2894723,6642,7312,+670,+807,505979,556278,+50299,+60401,KRX
20210118,-13100,5,-450,-3.32,2739294,6320,6183,--137,+3683,479771,469669,--10102,+268009,KRX
20210115,-13550,5,-350,-2.52,3230145,9017,5197,--3820,--2578,657974,379863,--278111,--195871,KRX
20210114,+13900,2,+600,+4.51,7981165,18807,17565,--1242,--990,1352970,1270730,--82240,--63943,KRX
20210113,+13300,2,+50,+0.38,2665001,6222,5970,--252,+368,465373,447076,--18297,+27767,KRX
20210112,-13250,5,-200,-1.49,3281855,7065,6445,--620,+4698,536632,490568,--46064,+344075,KRX
20210111,-13450,5,-750,-5.28,6981930,13788,8470,--5318,--5235,1019167,629028,--390139,--386297,KRX
20210108,+14200,2,+50,+0.35,4418318,8704,8621,--83,--180,612995,609153,--3842,--10815,KRX
20210107,14150,3,0,0.00,3295124,5176,5273,+97,+3639,363682,370655,+6973,+250680,KRX
20210106,-14150,5,-550,-3.74,4183844,10876,7334,--3542,--7667,754068,510361,--243707,--530857,KRX
20210105,+14700,2,+800,+5.76,7228208,15779,19904,+4125,+6627,1082830,1369980,+287150,+468727,KRX
20210104,+13900,2,+400,+2.96,3627782,9948,7446,--2502,--1486,722573,540996,--181577,--108308,KRX
20201230,+13500,2,+450,+3.45,3220580,6319,5303,--1016,+2460,471474,398205,--73269,+194613,KRX
20201229,+13050,2,+200,+1.56,2971656,9142,5666,--3476,--134,704141,436259,--267882,--11750,KRX
20201228,-12850,5,-500,-3.75,4876853,10635,7293,--3342,--1322,818875,562743,--256132,--109639,KRX
20201224,+13350,2,+250,+1.91,6990921,16639,14619,--2020,--4730,1250868,1104375,--146493,--350756,KRX
20201223,-13100,5,-300,-2.24,2882549,4495,7205,+2710,+5480,333142,537405,+204263,+408344,KRX
20201222,-13400,5,-500,-3.60,2891737,6949,4179,--2770,--5570,509497,305416,--204081,--405844,KRX
20201221,13900,3,0,0.00,2137240,1357,4157,+2800,+5578,97185,298948,+201763,+400124,KRX
20201218,-13900,5,-450,-3.14,2692526,10971,8193,--2778,--6717,786551,588190,--198361,--487907,KRX
20201217,+14350,2,+500,+3.61,5667891,13479,17418,+3939,+10592,951227,1240773,+289546,+763072,KRX
20201216,-13850,5,-450,-3.15,4129545,11969,5316,--6653,--5519,854900,381374,--473526,--395187,KRX
20201215,-14300,5,-100,-0.69,1419318,2987,1853,--1134,--1076,207382,129043,--78339,--74314,KRX
20201214,-14400,5,-350,-2.37,1705707,2757,2699,--58,+482,190546,186521,--4025,+29614,KRX
20201211,+14750,2,+150,+1.03,3540864,9121,8581,--540,--4115,620235,586596,--33639,--277663,KRX
20201210,+14600,2,+50,+0.34,3025117,8061,11636,+3575,+6619,557709,801733,+244024,+455107,KRX
20201209,+14550,2,+150,+1.04,2180486,8077,5033,--3044,+626,556586,345503,--211083,+40211,KRX
20201208,14400,3,0,0.00,3639869,11065,7395,--3670,--4617,755766,504472,--251294,--316777,KRX
20201207,-14400,5,-500,-3.36,3682592,4981,5928,+947,+7470,346016,411499,+65483,+507802,KRX
20201204,-14900,5,-100,-0.67,3422729,11239,4716,--6523,--1043,760873,318554,--442319,--76366,KRX
20201203,-15000,5,-50,-0.33,4046522,9168,3688,--5480,--3213,612931,246978,--365953,--219049,KRX
20201202,-15050,5,-450,-2.90,7731027,17437,15170,--2267,+2052,1137121,990217,--146904,+125746,KRX
20201201,-15500,5,-1250,-7.46,9105455,12292,7973,--4319,--48885,770713,498063,--272650,--2937973,KRX
20201130,-16750,5,-350,-2.05,28023172,239689,284255,+44566,+4272,14295680,16961003,+2665323,+240739,KRX
20201127,+17100,2,+1050,+6.54,16536985,12476,52770,+40294,+17246,743508,3168092,+2424584,+959947,KRX
20201126,+16050,2,+650,+4.22,7391253,4039,27087,+23048,+9981,256404,1721041,+1464637,+609496,KRX
20201125,+15400,2,+100,+0.65,4523336,5570,18637,+13067,+9080,365405,1220546,+855141,+593089,KRX
20201124,15300,3,0,0.00,3872144,11603,15590,+3987,--9987,759052,1021104,+262052,--660328,KRX
20201123,+15300,2,+500,+3.38,4409425,7085,21059,+13974,+7988,465930,1388310,+922380,+517472,KRX
20201120,+14800,2,+150,+1.02,2685588,4386,10372,+5986,--1424,296909,701817,+404908,--103822,KRX
20201119,-14650,5,-250,-1.68,5002875,6712,14122,+7410,--983,457195,965925,+508730,--47734,KRX
20201118,-14900,5,-950,-5.99,7600712,5736,14129,+8393,+1787,380552,937016,+556464,+133926,KRX
20201117,+15850,2,+100,+0.63,4073172,5059,11665,+6606,--4107,318913,741451,+422538,--248694,KRX
20201116,-15750,5,-700,-4.26,5797926,3973,14686,+10713,+2581,246663,917895,+671232,+173495,KRX
20201113,+16450,2,+50,+0.30,5190976,7953,16085,+8132,+2000,486301,984038,+497737,+123168,KRX
20201112,+16400,2,+50,+0.31,5682191,8956,15088,+6132,--9724,553187,927756,+374569,--603561,KRX
20201111,+16350,2,+400,+2.51,11496128,14903,30759,+15856,+28621,917370,1895500,+978130,+1796899,KRX
20201110,+15950,2,+300,+1.92,6414858,21987,9222,--12765,--23343,1408749,589980,--818769,--1493289,KRX
20201109,+15650,2,+950,+6.46,16870984,14442,25020,+10578,+5682,916697,1591217,+674520,+344890,KRX
20201106,+14700,2,+150,+1.03,4993545,7050,11946,+4896,--13693,486899,816529,+329630,--961113,KRX
20201105,+14550,2,+700,+5.05,5530543,2919,21508,+18589,+8450,204354,1495097,+1290743,+565781,KRX
20201104,-13850,5,-500,-3.48,7308120,8503,18642,+10139,--2779,604686,1329648,+724962,--188225,KRX
20201103,+14350,2,+450,+3.24,4684381,3150,16068,+12918,+10810,222082,1135269,+913187,+760679,KRX
20201102,+13900,2,+150,+1.09,2237212,2652,4760,+2108,+5378,192526,345034,+152508,+384651,KRX
20201030,-13750,5,-400,-2.83,3740736,9491,6221,--3270,--10234,678520,446377,--232143,--734132,KRX
20201029,+14150,2,+350,+2.54,5385965,4712,11676,+6964,+581,338944,840933,+501989,+36560,KRX
20201028,+13800,2,+400,+2.99,3102057,2448,8831,+6383,+14,180009,645438,+465429,--19556,KRX
20201027,+13400,2,+250,+1.90,2892079,3903,10272,+6369,+7179,296715,781700,+484985,+545763,KRX
20201026,-13150,5,-750,-5.40,3274617,4089,3279,--810,--1526,306053,245275,--60778,--112154,KRX
20201023,+13900,2,+200,+1.46,5155911,4426,5142,+716,--2414,317663,369039,+51376,--180406,KRX
20201022,+13700,2,+250,+1.86,3445724,3140,6270,+3130,+382,232799,464581,+231782,+25472,KRX
20201021,13450,3,0,0.00,3515082,4388,7136,+2748,+2801,326429,532739,+206310,+231875,KRX
20201020,+13450,2,+100,+0.75,9356008,13130,13077,--53,--3656,1014762,989197,--25565,--319424,KRX
20201019,+13350,2,+1300,+10.79,8173802,10404,14007,+3603,+2011,810467,1104326,+293859,+158935,KRX
20201016,+12050,2,+250,+2.12,2858426,3107,4699,+1592,+9070,259939,394863,+134924,+760460,KRX
20201015,-11800,5,-50,-0.42,5690459,11289,3811,--7478,--6655,945416,319880,--625536,--561955,KRX
20201014,-12900,5,-300,-2.27,4468644,7094,6271,--823,--3062,550493,486912,--63581,--233189,KRX
20201013,-13200,5,-250,-1.86,3686757,5016,7255,+2239,+2876,379793,549401,+169608,+214410,KRX
20201012,-13450,5,-450,-3.24,3493472,6491,5854,--637,--15256,476510,431708,--44802,--1093912,KRX
20201008,+13900,2,+300,+2.21,5035095,6476,21095,+14619,+13669,465913,1515023,+1049110,+979160,KRX
20201007,-13600,5,-250,-1.81,2058639,1565,2515,+950,+831,114387,184337,+69950,+59835,KRX
20201006,-13850,5,-150,-1.07,2917441,5012,5131,+119,--4554,359108,369223,+10115,--328922,KRX
20201005,+14000,2,+700,+5.26,3595091,2516,7189,+4673,+5873,183741,522778,+339037,+426238,KRX
20200929,-13300,5,-200,-1.48,2374486,3766,2566,--1200,--4725,278803,191602,--87201,--354980,KRX
20200928,+13500,2,+650,+5.06,5477811,6045,9570,+3525,+3624,449381,717160,+267779,+274055,KRX
20200925,-12850,5,-350,-2.65,3602865,4984,4885,--99,--4248,381829,375553,--6276,--329065,KRX
20200924,-13200,5,-200,-1.49,5953307,7638,11787,+4149,+4794,571840,894629,+322789,+368850,KRX
20200923,-13400,5,-600,-4.29,5174096,8447,7802,--645,+2008,624880,578819,--46061,+130331,KRX
20200922,-14000,5,-400,-2.78,9002689,12993,10340,--2653,+1386,913182,736790,--176392,+100875,KRX
20200921,-14400,5,-600,-4.00,5982061,11110,7071,--4039,+2589,759359,482092,--277267,+155087,KRX
20200918,-15000,5,-450,-2.91,7741797,14684,8056,--6628,+4689,967569,535215,--432354,+273980,KRX
20200917,-15450,5,-250,-1.59,12256176,17677,6360,--11317,--12487,1107618,401284,--706334,--781622,KRX
20200916,+15700,2,+700,+4.67,8133286,3794,4964,+1170,+2642,246800,322088,+75288,+176003,KRX
20200915,+15000,2,+100,+0.67,4132818,4424,2952,--1472,+1193,302868,202153,--100715,+77060,KRX
20200914,+14900,2,+50,+0.34,4063725,5384,2719,--2665,--1647,359500,181725,--177775,--109896,KRX
20200911,+14850,2,+150,+1.02,12164824,6999,5981,--1018,+120,468200,400321,--67879,+19838,KRX
